country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
Germany,Agriculture,Midjourney,58.99,2524,2024,25-34,Startup,921260,669.6224408666267
India,Agriculture,Midjourney,98.13,9387,2024,35-44,SME,3426255,-83.16822721597964
UK,Agriculture,ChatGPT,8.05,4566,2023,45-54,Startup,1666590,-21.19076305220915
South Korea,Agriculture,ChatGPT,92.38,1744,2023,18-24,Startup,636560,-475.58427425345417
UK,Agriculture,Stable Diffusion,5.35,8732,2024,45-54,Startup,3187180,-4.68539524991138
UK,Agriculture,Midjourney,32.93,2201,2024,55+,Enterprise,803365,47.087821108016215
China,Agriculture,Midjourney,29.69,7037,2023,45-54,Startup,2568505,-490.0307175295193
Germany,Agriculture,Midjourney,11.69,3562,2023,45-54,Startup,1300130,669.6224408666267
China,Agriculture,ChatGPT,48.82,201,2024,25-34,Startup,73365,124.89495798319331
Brazil,Agriculture,ChatGPT,39.39,7427,2024,45-54,Enterprise,2710855,70.86524222931894
India,Agriculture,ChatGPT,88.79,5059,2024,35-44,Enterprise,1846535,-331.42350342198733
South Korea,Agriculture,ChatGPT,39.6,6455,2023,45-54,Startup,2356075,-475.58427425345417
USA,Agriculture,Midjourney,49.66,5437,2024,45-54,Startup,1984505,-541.9132420091328
Canada,Agriculture,Stable Diffusion,49.27,7685,2024,18-24,Startup,2805025,298.0
Brazil,Agriculture,Midjourney,3.37,2732,2023,55+,Enterprise,997180,2.3672694063934614
Canada,Agriculture,ChatGPT,68.13,352,2024,18-24,SME,128480,-246.28140683890888
Brazil,Agriculture,Midjourney,28.93,3419,2024,35-44,Startup,1247935,2.3672694063934614
China,Agriculture,Midjourney,72.22,4320,2024,45-54,SME,1576800,-490.0307175295193
UK,Agriculture,ChatGPT,16.45,1662,2024,25-34,SME,606630,-21.19076305220915
UK,Agriculture,ChatGPT,69.89,5786,2024,18-24,Enterprise,2111890,-21.19076305220915
China,Agriculture,Bard,72.07,5183,2024,55+,SME,1891795,10.824603174602998
USA,Agriculture,Stable Diffusion,63.85,2551,2024,25-34,Startup,931115,-193.56087187666162
Brazil,Agriculture,ChatGPT,35.54,4709,2024,55+,SME,1718785,70.86524222931894
Brazil,Agriculture,Claude,0.56,6791,2024,45-54,Enterprise,2478715,269.9289473684212
Germany,Agriculture,Bard,29.99,2150,2023,25-34,SME,784750,-250.51690201112524
India,Agriculture,Midjourney,4.61,5228,2024,25-34,Startup,1908220,-83.16822721597964
India,Agriculture,ChatGPT,18.3,3692,2024,25-34,Startup,1347580,-331.42350342198733
UK,Agriculture,ChatGPT,66.46,5098,2024,55+,Enterprise,1860770,-21.19076305220915
Australia,Agriculture,Midjourney,75.87,4230,2024,25-34,Enterprise,1543950,276.8866213151932
Australia,Agriculture,ChatGPT,93.27,8205,2024,45-54,Enterprise,2994825,330.41656437153597
India,Agriculture,Midjourney,0.35,9603,2024,25-34,Startup,3505095,-83.16822721597964
Australia,Agriculture,ChatGPT,63.7,9505,2024,35-44,SME,3469325,330.41656437153597
Brazil,Agriculture,Midjourney,73.45,9036,2023,55+,SME,3298140,2.3672694063934614
France,Agriculture,Bard,15.48,4168,2023,18-24,Enterprise,1521320,1055.2911323821563
USA,Agriculture,Stable Diffusion,48.4,7718,2024,25-34,Startup,2817070,-193.56087187666162
Canada,Agriculture,Claude,78.22,3852,2024,35-44,SME,1405980,430.42202729044857
Australia,Agriculture,ChatGPT,6.69,9369,2024,45-54,Enterprise,3419685,330.41656437153597
South Korea,Agriculture,ChatGPT,65.33,9448,2024,25-34,Startup,3448520,-475.58427425345417
India,Agriculture,ChatGPT,81.49,4961,2023,35-44,SME,1810765,-331.42350342198733
UK,Agriculture,ChatGPT,15.77,2588,2024,25-34,Enterprise,944620,-21.19076305220915
Brazil,Agriculture,Midjourney,16.61,8484,2023,45-54,Enterprise,3096660,2.3672694063934614
Canada,Agriculture,ChatGPT,37.51,1263,2024,35-44,SME,460995,-246.28140683890888
France,Agriculture,Stable Diffusion,94.4,2431,2024,35-44,Enterprise,887315,192.07845487845498
Canada,Agriculture,Claude,12.33,2302,2023,45-54,Enterprise,840230,430.42202729044857
India,Agriculture,ChatGPT,70.14,8502,2024,25-34,Startup,3103230,-331.42350342198733
USA,Agriculture,ChatGPT,82.48,6600,2023,25-34,Enterprise,2409000,65.31932637876525
Canada,Agriculture,Claude,4.01,7133,2023,45-54,SME,2603545,430.42202729044857
UK,Agriculture,ChatGPT,29.6,807,2024,18-24,SME,294555,-21.19076305220915
China,Agriculture,ChatGPT,65.69,1925,2024,55+,Startup,702625,124.89495798319331
Canada,Agriculture,Claude,34.15,7435,2023,45-54,Startup,2713775,430.42202729044857
Canada,Agriculture,ChatGPT,18.64,1125,2024,35-44,SME,410625,-246.28140683890888
Australia,Agriculture,Midjourney,35.3,5129,2024,55+,Startup,1872085,276.8866213151932
USA,Agriculture,ChatGPT,4.33,6661,2023,18-24,Startup,2431265,65.31932637876525
USA,Agriculture,ChatGPT,89.13,8938,2024,35-44,Startup,3262370,65.31932637876525
USA,Agriculture,Midjourney,95.56,8726,2024,45-54,Startup,3184990,-541.9132420091328
Germany,Agriculture,Midjourney,86.47,8197,2023,55+,SME,2991905,669.6224408666267
China,Agriculture,Claude,25.23,193,2023,25-34,Startup,70445,1261.157287157287
Australia,Agriculture,ChatGPT,77.71,539,2024,45-54,Enterprise,196735,330.41656437153597
Australia,Agriculture,Stable Diffusion,68.77,8895,2023,25-34,Enterprise,3246675,-306.158071947546
UK,Agriculture,Bard,35.68,3929,2024,55+,SME,1434085,441.4375653082552
Australia,Agriculture,ChatGPT,73.84,3475,2024,35-44,Startup,1268375,330.41656437153597
Canada,Agriculture,Stable Diffusion,11.93,794,2023,25-34,Enterprise,289810,298.0
UK,Agriculture,ChatGPT,45.95,7237,2024,18-24,Startup,2641505,-21.19076305220915
China,Agriculture,Stable Diffusion,84.5,9552,2024,18-24,SME,3486480,-418.7297979797977
Canada,Agriculture,Midjourney,44.96,6904,2023,18-24,Enterprise,2519960,212.25637939335593
Germany,Agriculture,Stable Diffusion,63.64,865,2024,25-34,Startup,315725,621.0812097812104
Australia,Agriculture,Stable Diffusion,56.98,4559,2024,55+,Enterprise,1664035,-306.158071947546
Australia,Agriculture,Midjourney,58.62,654,2024,35-44,Startup,238710,276.8866213151932
Australia,Agriculture,Midjourney,30.83,1637,2024,55+,Enterprise,597505,276.8866213151932
Germany,Agriculture,Bard,79.89,6464,2024,45-54,Enterprise,2359360,-250.51690201112524
Australia,Agriculture,ChatGPT,91.67,7101,2024,45-54,SME,2591865,330.41656437153597
India,Agriculture,ChatGPT,44.17,622,2023,55+,Startup,227030,-331.42350342198733
Canada,Agriculture,Bard,66.0,4465,2024,25-34,SME,1629725,-79.3050603795291
Germany,Agriculture,ChatGPT,48.15,6097,2024,25-34,Startup,2225405,30.029890109889493
Australia,Agriculture,Bard,78.26,9280,2023,18-24,Startup,3387200,-342.01414233576634
USA,Agriculture,Bard,87.64,8362,2024,55+,SME,3052130,269.4897048730263
Canada,Agriculture,ChatGPT,60.72,1453,2024,18-24,SME,530345,-246.28140683890888
China,Agriculture,Midjourney,99.91,4836,2024,45-54,SME,1765140,-490.0307175295193
USA,Agriculture,ChatGPT,19.9,4943,2024,18-24,SME,1804195,65.31932637876525
France,Agriculture,ChatGPT,20.67,720,2024,35-44,SME,262800,75.81646586345414
Australia,Agriculture,Stable Diffusion,25.84,6426,2024,18-24,Enterprise,2345490,-306.158071947546
Brazil,Agriculture,ChatGPT,63.28,3742,2024,55+,Startup,1365830,70.86524222931894
Germany,Agriculture,ChatGPT,65.91,9040,2024,55+,Enterprise,3299600,30.029890109889493
Canada,Agriculture,Bard,59.8,6553,2023,55+,Enterprise,2391845,-79.3050603795291
India,Agriculture,Bard,57.71,8250,2024,35-44,SME,3011250,404.9682432432437
Australia,Agriculture,Stable Diffusion,54.8,9418,2024,18-24,SME,3437570,-306.158071947546
France,Agriculture,ChatGPT,85.89,3582,2024,55+,Enterprise,1307430,75.81646586345414
Australia,Agriculture,ChatGPT,49.65,8714,2024,18-24,SME,3180610,330.41656437153597
South Korea,Agriculture,ChatGPT,45.61,3131,2023,45-54,SME,1142815,-475.58427425345417
Australia,Agriculture,Bard,96.0,4754,2024,55+,Enterprise,1735210,-342.01414233576634
China,Agriculture,Stable Diffusion,38.1,8388,2024,55+,Enterprise,3061620,-418.7297979797977
Brazil,Agriculture,Stable Diffusion,29.03,8332,2024,25-34,SME,3041180,-610.6858219500709
UK,Agriculture,ChatGPT,82.09,958,2024,25-34,Enterprise,349670,-21.19076305220915
France,Agriculture,Midjourney,89.04,6657,2023,25-34,Enterprise,2429805,-48.24424870466282
Germany,Agriculture,ChatGPT,28.02,2934,2024,45-54,Startup,1070910,30.029890109889493
India,Agriculture,ChatGPT,84.87,6185,2024,45-54,SME,2257525,-331.42350342198733
India,Agriculture,ChatGPT,75.46,752,2024,18-24,Startup,274480,-331.42350342198733
UK,Agriculture,Stable Diffusion,0.63,947,2023,25-34,Enterprise,345655,-4.68539524991138
South Korea,Agriculture,Stable Diffusion,18.57,9500,2024,55+,Startup,3467500,489.4414634146342
Australia,Agriculture,ChatGPT,46.61,6948,2024,25-34,Enterprise,2536020,330.41656437153597
Brazil,Agriculture,Midjourney,49.95,1935,2024,25-34,SME,706275,2.3672694063934614
USA,Agriculture,ChatGPT,67.52,5025,2024,45-54,Startup,1834125,65.31932637876525
Australia,Agriculture,ChatGPT,64.93,9246,2024,45-54,SME,3374790,330.41656437153597
Brazil,Agriculture,Midjourney,29.24,9064,2023,35-44,Startup,3308360,2.3672694063934614
UK,Agriculture,ChatGPT,9.01,1027,2024,18-24,Startup,374855,-21.19076305220915
China,Agriculture,Stable Diffusion,57.23,6601,2023,45-54,Startup,2409365,-418.7297979797977
India,Agriculture,ChatGPT,12.66,7838,2024,45-54,Enterprise,2860870,-331.42350342198733
USA,Agriculture,Midjourney,98.76,5827,2024,25-34,Enterprise,2126855,-541.9132420091328
South Korea,Agriculture,ChatGPT,78.83,7182,2024,35-44,Enterprise,2621430,-475.58427425345417
UK,Agriculture,Midjourney,49.16,3180,2024,45-54,Enterprise,1160700,47.087821108016215
UK,Agriculture,Midjourney,38.08,953,2023,45-54,Startup,347845,47.087821108016215
Germany,Agriculture,Midjourney,49.47,284,2024,25-34,Enterprise,103660,669.6224408666267
USA,Agriculture,Midjourney,49.54,3655,2024,25-34,SME,1334075,-541.9132420091328
Australia,Agriculture,Midjourney,16.97,3263,2023,35-44,SME,1190995,276.8866213151932
UK,Agriculture,Stable Diffusion,36.71,3523,2024,45-54,Startup,1285895,-4.68539524991138
UK,Agriculture,Claude,48.54,686,2024,25-34,Enterprise,250390,-658.9050576752443
Canada,Agriculture,Midjourney,54.95,7281,2024,25-34,Startup,2657565,212.25637939335593
Germany,Agriculture,ChatGPT,3.36,4532,2024,25-34,Enterprise,1654180,30.029890109889493
France,Agriculture,Bard,25.79,6547,2024,45-54,Startup,2389655,1055.2911323821563
USA,Agriculture,ChatGPT,55.75,4057,2024,18-24,Enterprise,1480805,65.31932637876525
USA,Agriculture,Midjourney,27.75,9212,2024,18-24,SME,3362380,-541.9132420091328
Germany,Agriculture,ChatGPT,23.1,192,2024,18-24,Startup,70080,30.029890109889493
Canada,Agriculture,Stable Diffusion,38.73,9907,2024,18-24,Enterprise,3616055,298.0
Germany,Agriculture,Midjourney,72.91,6606,2023,35-44,Startup,2411190,669.6224408666267
Brazil,Agriculture,ChatGPT,67.04,1024,2024,18-24,SME,373760,70.86524222931894
Canada,Agriculture,Stable Diffusion,78.7,9259,2024,55+,SME,3379535,298.0
Germany,Agriculture,ChatGPT,73.61,6972,2024,55+,SME,2544780,30.029890109889493
India,Agriculture,ChatGPT,48.23,2612,2023,35-44,Startup,953380,-331.42350342198733
South Korea,Agriculture,ChatGPT,98.27,328,2024,35-44,Startup,119720,-475.58427425345417
Canada,Agriculture,ChatGPT,13.16,6400,2024,45-54,Enterprise,2336000,-246.28140683890888
Germany,Agriculture,ChatGPT,60.72,7652,2024,25-34,Enterprise,2792980,30.029890109889493
Canada,Agriculture,Stable Diffusion,71.64,6929,2024,25-34,Enterprise,2529085,298.0
Australia,Agriculture,ChatGPT,87.95,6567,2024,18-24,SME,2396955,330.41656437153597
Brazil,Agriculture,ChatGPT,74.64,7011,2024,25-34,Enterprise,2559015,70.86524222931894
South Korea,Agriculture,ChatGPT,89.17,7050,2024,35-44,SME,2573250,-475.58427425345417
China,Agriculture,ChatGPT,6.69,6564,2024,45-54,Enterprise,2395860,124.89495798319331
Canada,Agriculture,ChatGPT,78.52,2249,2024,25-34,Enterprise,820885,-246.28140683890888
Australia,Agriculture,Midjourney,75.78,3639,2023,45-54,SME,1328235,276.8866213151932
China,Agriculture,Stable Diffusion,47.42,2504,2023,35-44,SME,913960,-418.7297979797977
South Korea,Agriculture,ChatGPT,42.55,9867,2024,25-34,Startup,3601455,-475.58427425345417
UK,Agriculture,Stable Diffusion,43.47,4161,2024,18-24,SME,1518765,-4.68539524991138
Germany,Agriculture,Bard,99.65,9930,2024,18-24,Startup,3624450,-250.51690201112524
Germany,Agriculture,Stable Diffusion,56.95,9713,2024,45-54,SME,3545245,621.0812097812104
Brazil,Agriculture,ChatGPT,96.68,8886,2024,55+,Enterprise,3243390,70.86524222931894
UK,Agriculture,Claude,15.62,6135,2023,25-34,Startup,2239275,-658.9050576752443
France,Agriculture,ChatGPT,85.7,3720,2024,35-44,SME,1357800,75.81646586345414
India,Agriculture,Midjourney,43.97,7291,2023,18-24,Startup,2661215,-83.16822721597964
South Korea,Agriculture,Midjourney,83.48,5888,2023,45-54,SME,2149120,-74.59701694915293
Australia,Agriculture,ChatGPT,30.18,4070,2024,25-34,SME,1485550,330.41656437153597
China,Agriculture,Bard,49.23,8882,2023,55+,Startup,3241930,10.824603174602998
India,Agriculture,Midjourney,24.06,7737,2024,55+,SME,2824005,-83.16822721597964
USA,Agriculture,Midjourney,23.67,4231,2024,25-34,Startup,1544315,-541.9132420091328
Canada,Agriculture,Midjourney,78.87,7337,2024,55+,Startup,2678005,212.25637939335593
France,Agriculture,ChatGPT,81.39,7875,2024,55+,Enterprise,2874375,75.81646586345414
India,Agriculture,ChatGPT,34.61,8577,2023,45-54,Enterprise,3130605,-331.42350342198733
Australia,Agriculture,ChatGPT,68.13,6721,2024,25-34,Startup,2453165,330.41656437153597
South Korea,Agriculture,Bard,27.73,2603,2024,55+,Startup,950095,-510.05764411027576
Canada,Agriculture,ChatGPT,20.19,5601,2024,45-54,Enterprise,2044365,-246.28140683890888
Australia,Agriculture,ChatGPT,38.05,898,2024,55+,Startup,327770,330.41656437153597
USA,Agriculture,ChatGPT,65.76,8950,2024,25-34,Startup,3266750,65.31932637876525
South Korea,Agriculture,Midjourney,4.7,9829,2024,25-34,SME,3587585,-74.59701694915293
China,Agriculture,ChatGPT,84.7,4625,2024,18-24,Startup,1688125,124.89495798319331
France,Agriculture,Midjourney,25.7,9728,2024,18-24,SME,3550720,-48.24424870466282
India,Agriculture,Stable Diffusion,3.47,1737,2024,25-34,Enterprise,634005,488.77613580849993
France,Agriculture,Midjourney,67.13,8423,2024,18-24,Startup,3074395,-48.24424870466282
Germany,Agriculture,Midjourney,32.92,8969,2023,18-24,Enterprise,3273685,669.6224408666267
Brazil,Agriculture,ChatGPT,54.61,882,2024,18-24,Startup,321930,70.86524222931894
France,Agriculture,ChatGPT,36.57,7744,2024,55+,SME,2826560,75.81646586345414
Canada,Agriculture,ChatGPT,24.87,3690,2024,45-54,SME,1346850,-246.28140683890888
UK,Agriculture,ChatGPT,84.57,4626,2024,18-24,Enterprise,1688490,-21.19076305220915
India,Agriculture,ChatGPT,94.55,6154,2024,35-44,SME,2246210,-331.42350342198733
Germany,Agriculture,Midjourney,76.11,2022,2024,25-34,SME,738030,669.6224408666267
UK,Agriculture,Midjourney,29.16,3987,2024,25-34,Enterprise,1455255,47.087821108016215
UK,Agriculture,Stable Diffusion,74.73,4763,2024,45-54,SME,1738495,-4.68539524991138
Brazil,Agriculture,Midjourney,0.95,8095,2023,45-54,Startup,2954675,2.3672694063934614
China,Agriculture,ChatGPT,20.22,6071,2024,45-54,SME,2215915,124.89495798319331
South Korea,Agriculture,Stable Diffusion,58.41,6654,2024,25-34,SME,2428710,489.4414634146342
UK,Agriculture,ChatGPT,63.97,916,2023,55+,Enterprise,334340,-21.19076305220915
China,Agriculture,Bard,67.22,6365,2023,45-54,SME,2323225,10.824603174602998
India,Agriculture,ChatGPT,17.68,3935,2023,18-24,SME,1436275,-331.42350342198733
UK,Agriculture,ChatGPT,58.57,1519,2023,25-34,Startup,554435,-21.19076305220915
India,Agriculture,Midjourney,53.92,8271,2024,45-54,SME,3018915,-83.16822721597964
France,Agriculture,ChatGPT,83.68,8613,2024,18-24,SME,3143745,75.81646586345414
India,Agriculture,ChatGPT,68.38,5057,2023,35-44,Startup,1845805,-331.42350342198733
India,Agriculture,Midjourney,14.58,1633,2023,35-44,SME,596045,-83.16822721597964
Germany,Agriculture,Stable Diffusion,78.35,1637,2023,45-54,SME,597505,621.0812097812104
Australia,Agriculture,Midjourney,72.65,836,2024,25-34,Enterprise,305140,276.8866213151932
Brazil,Agriculture,ChatGPT,5.1,7121,2023,18-24,Startup,2599165,70.86524222931894
Brazil,Agriculture,ChatGPT,32.64,460,2023,45-54,Enterprise,167900,70.86524222931894
Germany,Agriculture,ChatGPT,90.52,7823,2024,45-54,Enterprise,2855395,30.029890109889493
France,Agriculture,ChatGPT,31.36,6017,2024,25-34,SME,2196205,75.81646586345414
Canada,Agriculture,ChatGPT,9.0,5200,2024,18-24,SME,1898000,-246.28140683890888
France,Agriculture,ChatGPT,12.07,9386,2024,55+,Startup,3425890,75.81646586345414
Australia,Agriculture,ChatGPT,61.39,2771,2024,18-24,Enterprise,1011415,330.41656437153597
China,Agriculture,ChatGPT,82.18,8175,2023,35-44,SME,2983875,124.89495798319331
UK,Agriculture,ChatGPT,86.7,1297,2024,35-44,Startup,473405,-21.19076305220915
India,Agriculture,Midjourney,65.39,2133,2024,55+,SME,778545,-83.16822721597964
Brazil,Agriculture,Midjourney,15.27,2839,2024,35-44,Startup,1036235,2.3672694063934614
Australia,Agriculture,Stable Diffusion,33.88,7948,2024,55+,SME,2901020,-306.158071947546
India,Agriculture,Stable Diffusion,14.17,9306,2024,55+,SME,3396690,488.77613580849993
India,Agriculture,Midjourney,65.97,1423,2024,35-44,SME,519395,-83.16822721597964
UK,Agriculture,Stable Diffusion,40.95,394,2024,55+,Enterprise,143810,-4.68539524991138
China,Agriculture,Stable Diffusion,47.8,2614,2024,55+,Enterprise,954110,-418.7297979797977
USA,Agriculture,ChatGPT,45.42,9065,2024,25-34,SME,3308725,65.31932637876525
Germany,Agriculture,ChatGPT,54.33,347,2024,18-24,Startup,126655,30.029890109889493
India,Agriculture,Midjourney,99.44,8297,2024,45-54,SME,3028405,-83.16822721597964
USA,Agriculture,Claude,10.79,9683,2024,55+,SME,3534295,389.06256256256256
Germany,Agriculture,Stable Diffusion,27.0,2087,2023,45-54,Startup,761755,621.0812097812104
Canada,Agriculture,Bard,74.42,6336,2024,35-44,Enterprise,2312640,-79.3050603795291
Australia,Agriculture,Midjourney,59.14,6878,2024,35-44,Enterprise,2510470,276.8866213151932
UK,Agriculture,ChatGPT,29.33,3540,2024,35-44,SME,1292100,-21.19076305220915
South Korea,Agriculture,ChatGPT,97.95,3515,2024,25-34,SME,1282975,-475.58427425345417
USA,Agriculture,ChatGPT,11.21,1268,2024,45-54,SME,462820,65.31932637876525
Germany,Agriculture,ChatGPT,54.67,7682,2024,35-44,Startup,2803930,30.029890109889493
India,Agriculture,ChatGPT,5.78,4964,2023,45-54,Startup,1811860,-331.42350342198733
India,Agriculture,Midjourney,52.89,5555,2024,25-34,Enterprise,2027575,-83.16822721597964
South Korea,Agriculture,ChatGPT,43.41,6213,2024,55+,Startup,2267745,-475.58427425345417
Canada,Agriculture,Stable Diffusion,82.58,6778,2024,25-34,Enterprise,2473970,298.0
France,Agriculture,Midjourney,96.0,150,2024,35-44,Startup,54750,-48.24424870466282
Australia,Agriculture,Claude,49.44,7706,2024,55+,Enterprise,2812690,168.59879584017472
South Korea,Agriculture,ChatGPT,49.2,3771,2024,45-54,Startup,1376415,-475.58427425345417
Australia,Agriculture,Midjourney,66.91,370,2023,55+,Enterprise,135050,276.8866213151932
Brazil,Agriculture,ChatGPT,35.69,4336,2024,25-34,Startup,1582640,70.86524222931894
Germany,Agriculture,ChatGPT,84.05,2589,2024,25-34,SME,944985,30.029890109889493
Germany,Agriculture,ChatGPT,7.86,1196,2024,18-24,Enterprise,436540,30.029890109889493
France,Agriculture,ChatGPT,48.17,3556,2024,35-44,SME,1297940,75.81646586345414
China,Agriculture,Midjourney,1.51,5497,2023,18-24,Enterprise,2006405,-490.0307175295193
Canada,Agriculture,Midjourney,73.38,5375,2023,45-54,Enterprise,1961875,212.25637939335593
USA,Agriculture,ChatGPT,81.2,8259,2024,45-54,SME,3014535,65.31932637876525
Brazil,Agriculture,Bard,76.72,2371,2024,35-44,SME,865415,-34.99712184202144
South Korea,Agriculture,ChatGPT,6.28,9386,2024,35-44,Startup,3425890,-475.58427425345417
China,Agriculture,Midjourney,92.97,4987,2024,25-34,Startup,1820255,-490.0307175295193
USA,Agriculture,ChatGPT,23.81,2406,2024,18-24,SME,878190,65.31932637876525
USA,Agriculture,Midjourney,72.87,1153,2024,25-34,SME,420845,-541.9132420091328
Germany,Agriculture,ChatGPT,73.84,9870,2023,18-24,Startup,3602550,30.029890109889493
India,Agriculture,Midjourney,44.71,653,2024,25-34,Startup,238345,-83.16822721597964
India,Agriculture,Midjourney,88.53,2933,2023,35-44,Startup,1070545,-83.16822721597964
Australia,Agriculture,Midjourney,70.46,1623,2024,45-54,Enterprise,592395,276.8866213151932
France,Agriculture,Midjourney,82.06,9686,2024,35-44,Startup,3535390,-48.24424870466282
Germany,Agriculture,Stable Diffusion,70.15,4276,2024,18-24,Enterprise,1560740,621.0812097812104
South Korea,Agriculture,ChatGPT,19.86,3087,2023,35-44,SME,1126755,-475.58427425345417
Germany,Agriculture,Stable Diffusion,76.61,1451,2024,55+,Enterprise,529615,621.0812097812104
Brazil,Agriculture,ChatGPT,98.41,1044,2024,25-34,Enterprise,381060,70.86524222931894
UK,Agriculture,Midjourney,45.93,8827,2024,18-24,SME,3221855,47.087821108016215
UK,Agriculture,Stable Diffusion,6.36,3858,2024,25-34,Enterprise,1408170,-4.68539524991138
Canada,Agriculture,ChatGPT,49.93,460,2024,35-44,Startup,167900,-246.28140683890888
USA,Agriculture,ChatGPT,13.13,4209,2024,25-34,SME,1536285,65.31932637876525
China,Agriculture,ChatGPT,43.73,486,2023,45-54,Enterprise,177390,124.89495798319331
Germany,Agriculture,Midjourney,84.11,5661,2024,45-54,Enterprise,2066265,669.6224408666267
India,Agriculture,ChatGPT,43.78,1500,2024,25-34,SME,547500,-331.42350342198733
South Korea,Agriculture,Midjourney,63.82,1002,2023,55+,Startup,365730,-74.59701694915293
China,Agriculture,ChatGPT,82.32,6725,2024,25-34,Startup,2454625,124.89495798319331
India,Agriculture,ChatGPT,7.93,2680,2024,18-24,Enterprise,978200,-331.42350342198733
Australia,Agriculture,Bard,11.9,5379,2023,25-34,SME,1963335,-342.01414233576634
Germany,Agriculture,ChatGPT,24.76,3130,2024,55+,Startup,1142450,30.029890109889493
France,Agriculture,Midjourney,68.7,4165,2024,25-34,SME,1520225,-48.24424870466282
France,Agriculture,Midjourney,96.31,4429,2023,45-54,SME,1616585,-48.24424870466282
UK,Agriculture,Midjourney,41.42,8410,2024,25-34,Startup,3069650,47.087821108016215
Brazil,Agriculture,Midjourney,47.02,4758,2023,35-44,SME,1736670,2.3672694063934614
Germany,Agriculture,Midjourney,34.48,5294,2024,55+,Enterprise,1932310,669.6224408666267
France,Agriculture,Bard,67.74,1510,2023,25-34,SME,551150,1055.2911323821563
India,Agriculture,Stable Diffusion,33.8,9872,2024,25-34,SME,3603280,488.77613580849993
Brazil,Agriculture,Midjourney,86.56,7758,2024,25-34,SME,2831670,2.3672694063934614
South Korea,Agriculture,Stable Diffusion,71.71,8234,2024,35-44,Startup,3005410,489.4414634146342
Brazil,Agriculture,ChatGPT,52.53,1391,2024,45-54,SME,507715,70.86524222931894
Germany,Agriculture,Stable Diffusion,35.39,4203,2024,25-34,Enterprise,1534095,621.0812097812104
Australia,Agriculture,Stable Diffusion,26.58,3626,2024,25-34,Enterprise,1323490,-306.158071947546
France,Agriculture,Midjourney,16.11,1871,2024,35-44,SME,682915,-48.24424870466282
USA,Agriculture,Midjourney,48.38,6398,2024,35-44,Startup,2335270,-541.9132420091328
France,Agriculture,ChatGPT,55.88,2554,2024,55+,Startup,932210,75.81646586345414
Australia,Agriculture,ChatGPT,39.09,9970,2024,35-44,SME,3639050,330.41656437153597
UK,Agriculture,ChatGPT,66.27,7639,2024,45-54,Enterprise,2788235,-21.19076305220915
China,Agriculture,Midjourney,88.85,2391,2024,45-54,Startup,872715,-490.0307175295193
Australia,Agriculture,Stable Diffusion,99.11,980,2023,18-24,Enterprise,357700,-306.158071947546
Brazil,Agriculture,ChatGPT,71.75,9838,2024,55+,Enterprise,3590870,70.86524222931894
China,Agriculture,ChatGPT,3.16,7993,2023,18-24,SME,2917445,124.89495798319331
Brazil,Agriculture,ChatGPT,57.36,9343,2024,18-24,Startup,3410195,70.86524222931894
Canada,Agriculture,ChatGPT,59.75,1811,2023,25-34,SME,661015,-246.28140683890888
USA,Agriculture,Claude,27.02,3304,2024,35-44,Startup,1205960,389.06256256256256
Germany,Agriculture,Stable Diffusion,58.54,8527,2024,55+,Startup,3112355,621.0812097812104
Canada,Agriculture,Bard,21.49,8740,2023,18-24,Startup,3190100,-79.3050603795291
Germany,Agriculture,Claude,14.77,2421,2024,55+,Startup,883665,-791.5756056808686
South Korea,Agriculture,Midjourney,67.45,915,2024,25-34,Enterprise,333975,-74.59701694915293
Germany,Agriculture,Midjourney,1.24,9357,2024,35-44,Startup,3415305,669.6224408666267
Brazil,Agriculture,ChatGPT,25.97,9889,2024,25-34,SME,3609485,70.86524222931894
Germany,Agriculture,ChatGPT,1.37,7228,2023,25-34,SME,2638220,30.029890109889493
India,Agriculture,Midjourney,21.76,8219,2024,25-34,SME,2999935,-83.16822721597964
Canada,Agriculture,Stable Diffusion,69.07,2727,2024,45-54,Enterprise,995355,298.0
UK,Agriculture,Midjourney,67.24,9539,2024,18-24,Enterprise,3481735,47.087821108016215
South Korea,Agriculture,ChatGPT,99.21,9675,2024,25-34,SME,3531375,-475.58427425345417
UK,Agriculture,ChatGPT,90.6,4673,2024,45-54,SME,1705645,-21.19076305220915
France,Agriculture,Stable Diffusion,13.57,3013,2024,25-34,SME,1099745,192.07845487845498
France,Agriculture,Midjourney,74.05,6187,2023,25-34,Startup,2258255,-48.24424870466282
Brazil,Agriculture,Midjourney,15.92,2446,2024,35-44,Startup,892790,2.3672694063934614
UK,Agriculture,Bard,28.65,7590,2024,45-54,SME,2770350,441.4375653082552
India,Agriculture,Midjourney,54.71,6947,2024,35-44,SME,2535655,-83.16822721597964
France,Agriculture,Midjourney,30.59,3500,2024,35-44,SME,1277500,-48.24424870466282
Australia,Agriculture,ChatGPT,16.37,976,2023,45-54,Startup,356240,330.41656437153597
South Korea,Agriculture,Claude,98.81,262,2024,18-24,Startup,95630,649.5859838274937
France,Agriculture,Bard,92.51,6790,2024,18-24,SME,2478350,1055.2911323821563
South Korea,Agriculture,Midjourney,60.31,4780,2024,35-44,Enterprise,1744700,-74.59701694915293
Brazil,Agriculture,Stable Diffusion,25.5,6812,2024,18-24,Enterprise,2486380,-610.6858219500709
