country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
Germany,Healthcare,Midjourney,42.45,9371,2024,45-54,SME,3420415,61.360574412532515
USA,Healthcare,Midjourney,75.57,9312,2023,25-34,Startup,3398880,535.8905019426657
UK,Healthcare,Stable Diffusion,96.0,9117,2023,45-54,Enterprise,3327705,-279.16804020100517
USA,Healthcare,ChatGPT,41.61,7300,2024,55+,Enterprise,2664500,102.99000139645341
South Korea,Healthcare,ChatGPT,56.21,8856,2024,35-44,Enterprise,3232440,194.51775578790148
USA,Healthcare,ChatGPT,74.05,7941,2023,45-54,SME,2898465,102.99000139645341
South Korea,Healthcare,Midjourney,38.04,5676,2024,55+,Enterprise,2071740,328.13408942558726
South Korea,Healthcare,Stable Diffusion,97.81,4284,2024,18-24,SME,1563660,24.323755022524892
France,Healthcare,Stable Diffusion,56.69,9919,2024,25-34,Startup,3620435,814.5085446694648
Australia,Healthcare,ChatGPT,83.55,4802,2024,18-24,Startup,1752730,288.8001554654138
Brazil,Healthcare,Midjourney,69.78,3246,2023,55+,Enterprise,1184790,-188.35474354676535
France,Healthcare,ChatGPT,53.76,4390,2023,45-54,Startup,1602350,-191.3364056841283
USA,Healthcare,Midjourney,6.6,9168,2023,35-44,SME,3346320,535.8905019426657
Australia,Healthcare,Midjourney,46.78,959,2023,18-24,Startup,350035,-244.74961695607726
USA,Healthcare,ChatGPT,89.1,2899,2023,25-34,Enterprise,1058135,102.99000139645341
South Korea,Healthcare,Midjourney,37.77,3102,2023,45-54,Startup,1132230,328.13408942558726
Canada,Healthcare,Stable Diffusion,99.81,5338,2023,25-34,Enterprise,1948370,27.938918558077603
France,Healthcare,ChatGPT,46.18,8616,2023,25-34,SME,3144840,-191.3364056841283
France,Healthcare,ChatGPT,87.22,9002,2024,45-54,Startup,3285730,-191.3364056841283
France,Healthcare,ChatGPT,64.65,1938,2024,25-34,SME,707370,-191.3364056841283
USA,Healthcare,Midjourney,34.72,4364,2024,18-24,Startup,1592860,535.8905019426657
Canada,Healthcare,ChatGPT,48.05,5465,2024,45-54,Startup,1994725,563.7004130376226
Australia,Healthcare,ChatGPT,95.59,1721,2023,25-34,Startup,628165,288.8001554654138
USA,Healthcare,ChatGPT,83.64,9173,2023,45-54,Enterprise,3348145,102.99000139645341
Brazil,Healthcare,Stable Diffusion,68.38,6530,2023,35-44,SME,2383450,278.83908185572
Canada,Healthcare,ChatGPT,78.3,6624,2024,18-24,Startup,2417760,563.7004130376226
China,Healthcare,Midjourney,94.73,7468,2024,55+,SME,2725820,-15.026204403861811
Germany,Healthcare,Midjourney,14.13,4963,2024,18-24,Startup,1811495,61.360574412532515
China,Healthcare,Midjourney,6.02,7876,2024,18-24,Enterprise,2874740,-15.026204403861811
Germany,Healthcare,Stable Diffusion,85.94,516,2023,18-24,Enterprise,188340,225.90999999999985
UK,Healthcare,Stable Diffusion,67.98,6598,2023,18-24,SME,2408270,-279.16804020100517
Brazil,Healthcare,ChatGPT,74.54,9643,2023,25-34,Enterprise,3519695,88.52003529152262
Australia,Healthcare,ChatGPT,80.96,7872,2024,35-44,SME,2873280,288.8001554654138
Germany,Healthcare,Bard,62.23,3956,2023,35-44,Startup,1443940,-278.6273809523809
India,Healthcare,Stable Diffusion,86.97,7100,2023,18-24,SME,2591500,-389.6466029449748
Germany,Healthcare,Midjourney,49.76,331,2023,45-54,Startup,120815,61.360574412532515
China,Healthcare,Midjourney,98.08,1172,2024,35-44,Enterprise,427780,-15.026204403861811
India,Healthcare,Bard,76.37,3594,2024,55+,SME,1311810,678.4197285666996
South Korea,Healthcare,ChatGPT,13.9,4568,2024,45-54,Enterprise,1667320,194.51775578790148
France,Healthcare,Bard,25.83,5499,2024,25-34,Startup,2007135,-415.83137254901885
UK,Healthcare,Stable Diffusion,56.48,2186,2023,45-54,Startup,797890,-279.16804020100517
Australia,Healthcare,ChatGPT,33.84,4369,2023,18-24,SME,1594685,288.8001554654138
France,Healthcare,ChatGPT,82.63,4093,2023,35-44,Enterprise,1493945,-191.3364056841283
India,Healthcare,ChatGPT,8.12,2919,2024,18-24,Enterprise,1065435,100.90992493052909
Canada,Healthcare,Stable Diffusion,17.6,3808,2024,45-54,SME,1389920,27.938918558077603
South Korea,Healthcare,ChatGPT,84.02,9605,2023,18-24,Startup,3505825,194.51775578790148
China,Healthcare,Stable Diffusion,10.13,3137,2024,18-24,Startup,1145005,-28.47898855238418
China,Healthcare,ChatGPT,86.13,2380,2024,25-34,Enterprise,868700,-163.99629656790785
India,Healthcare,Midjourney,70.78,2731,2024,18-24,SME,996815,22.750097370983895
South Korea,Healthcare,Midjourney,53.14,2979,2024,35-44,SME,1087335,328.13408942558726
USA,Healthcare,Midjourney,75.59,5717,2023,45-54,SME,2086705,535.8905019426657
USA,Healthcare,ChatGPT,32.31,5748,2024,45-54,Startup,2098020,102.99000139645341
Germany,Healthcare,ChatGPT,9.92,563,2024,45-54,Enterprise,205495,94.40191054000024
Australia,Healthcare,ChatGPT,97.06,4839,2024,45-54,SME,1766235,288.8001554654138
Canada,Healthcare,Stable Diffusion,60.85,9413,2023,45-54,SME,3435745,27.938918558077603
China,Healthcare,Bard,48.05,2217,2024,35-44,SME,809205,-43.624338624338634
USA,Healthcare,Midjourney,58.34,7461,2024,45-54,Enterprise,2723265,535.8905019426657
UK,Healthcare,ChatGPT,15.42,9787,2024,55+,Startup,3572255,257.41436251920095
India,Healthcare,ChatGPT,32.69,9218,2023,18-24,SME,3364570,100.90992493052909
Brazil,Healthcare,Stable Diffusion,47.96,9128,2024,25-34,SME,3331720,278.83908185572
India,Healthcare,Stable Diffusion,13.88,5368,2024,45-54,Enterprise,1959320,-389.6466029449748
Germany,Healthcare,Midjourney,16.81,2519,2024,55+,SME,919435,61.360574412532515
France,Healthcare,ChatGPT,4.79,6051,2023,45-54,Startup,2208615,-191.3364056841283
South Korea,Healthcare,Stable Diffusion,59.1,6770,2024,55+,Startup,2471050,24.323755022524892
France,Healthcare,ChatGPT,3.23,5815,2024,35-44,Enterprise,2122475,-191.3364056841283
Brazil,Healthcare,Stable Diffusion,77.37,9892,2023,45-54,Startup,3610580,278.83908185572
USA,Healthcare,ChatGPT,0.55,6482,2024,18-24,Enterprise,2365930,102.99000139645341
USA,Healthcare,ChatGPT,26.03,8703,2024,45-54,SME,3176595,102.99000139645341
UK,Healthcare,Bard,51.17,1152,2024,45-54,Startup,420480,-195.93840579710104
Australia,Healthcare,Midjourney,19.79,1940,2024,25-34,SME,708100,-244.74961695607726
USA,Healthcare,Midjourney,55.76,4450,2023,45-54,Enterprise,1624250,535.8905019426657
Germany,Healthcare,ChatGPT,31.72,1601,2023,35-44,Enterprise,584365,94.40191054000024
UK,Healthcare,Midjourney,40.72,837,2024,35-44,Enterprise,305505,-370.4376312402628
China,Healthcare,ChatGPT,80.44,2836,2024,55+,Startup,1035140,-163.99629656790785
Canada,Healthcare,ChatGPT,84.06,450,2024,18-24,SME,164250,563.7004130376226
South Korea,Healthcare,ChatGPT,24.02,1332,2024,35-44,SME,486180,194.51775578790148
South Korea,Healthcare,ChatGPT,70.48,5176,2023,45-54,Startup,1889240,194.51775578790148
UK,Healthcare,ChatGPT,13.38,7306,2024,45-54,SME,2666690,257.41436251920095
UK,Healthcare,Bard,5.95,1838,2024,35-44,Enterprise,670870,-195.93840579710104
Brazil,Healthcare,ChatGPT,36.19,9125,2024,25-34,SME,3330625,88.52003529152262
India,Healthcare,Bard,97.54,7920,2023,45-54,Startup,2890800,678.4197285666996
USA,Healthcare,ChatGPT,87.97,8659,2024,55+,SME,3160535,102.99000139645341
India,Healthcare,ChatGPT,62.86,2109,2023,18-24,Enterprise,769785,100.90992493052909
China,Healthcare,ChatGPT,85.26,943,2024,55+,Enterprise,344195,-163.99629656790785
Brazil,Healthcare,Midjourney,18.77,5732,2024,25-34,SME,2092180,-188.35474354676535
South Korea,Healthcare,ChatGPT,95.05,4671,2024,25-34,Startup,1704915,194.51775578790148
Germany,Healthcare,ChatGPT,58.52,2209,2024,35-44,Startup,806285,94.40191054000024
France,Healthcare,Midjourney,82.88,3968,2023,35-44,Enterprise,1448320,-200.57465633897755
Germany,Healthcare,Claude,30.46,6968,2024,18-24,Enterprise,2543320,857.4828738512952
France,Healthcare,ChatGPT,71.2,5168,2023,18-24,SME,1886320,-191.3364056841283
Brazil,Healthcare,ChatGPT,12.77,3781,2023,55+,Enterprise,1380065,88.52003529152262
France,Healthcare,Midjourney,60.79,4529,2024,25-34,Startup,1653085,-200.57465633897755
India,Healthcare,Midjourney,49.45,2409,2023,35-44,Startup,879285,22.750097370983895
UK,Healthcare,ChatGPT,88.08,8277,2024,55+,Enterprise,3021105,257.41436251920095
France,Healthcare,ChatGPT,86.22,1555,2024,18-24,SME,567575,-191.3364056841283
UK,Healthcare,ChatGPT,61.0,3888,2024,35-44,Startup,1419120,257.41436251920095
USA,Healthcare,Bard,58.5,3542,2024,45-54,Startup,1292830,272.39273714138017
USA,Healthcare,ChatGPT,0.59,9315,2024,18-24,SME,3399975,102.99000139645341
Germany,Healthcare,ChatGPT,63.83,4065,2024,25-34,SME,1483725,94.40191054000024
Brazil,Healthcare,Midjourney,63.99,4251,2024,45-54,Enterprise,1551615,-188.35474354676535
India,Healthcare,ChatGPT,64.55,4426,2024,18-24,SME,1615490,100.90992493052909
Germany,Healthcare,Midjourney,3.27,1312,2023,45-54,SME,478880,61.360574412532515
China,Healthcare,Midjourney,93.79,4387,2024,45-54,Startup,1601255,-15.026204403861811
Brazil,Healthcare,ChatGPT,85.21,4789,2023,35-44,Enterprise,1747985,88.52003529152262
South Korea,Healthcare,Stable Diffusion,1.02,7072,2024,25-34,SME,2581280,24.323755022524892
China,Healthcare,ChatGPT,85.16,696,2023,35-44,Enterprise,254040,-163.99629656790785
UK,Healthcare,ChatGPT,18.87,9536,2023,45-54,SME,3480640,257.41436251920095
UK,Healthcare,Stable Diffusion,5.95,7554,2024,35-44,Startup,2757210,-279.16804020100517
Canada,Healthcare,Midjourney,31.09,3833,2024,55+,SME,1399045,-463.64169298611523
UK,Healthcare,Midjourney,58.19,3057,2024,55+,Startup,1115805,-370.4376312402628
Brazil,Healthcare,Midjourney,21.14,2189,2023,35-44,Startup,798985,-188.35474354676535
UK,Healthcare,Bard,37.82,497,2024,55+,Enterprise,181405,-195.93840579710104
UK,Healthcare,ChatGPT,53.97,842,2024,25-34,SME,307330,257.41436251920095
India,Healthcare,ChatGPT,95.68,2216,2024,45-54,Enterprise,808840,100.90992493052909
Germany,Healthcare,ChatGPT,29.86,6311,2023,55+,Enterprise,2303515,94.40191054000024
UK,Healthcare,Midjourney,75.07,3191,2024,45-54,Startup,1164715,-370.4376312402628
India,Healthcare,Midjourney,50.31,6976,2024,18-24,Enterprise,2546240,22.750097370983895
South Korea,Healthcare,ChatGPT,36.01,708,2023,45-54,SME,258420,194.51775578790148
South Korea,Healthcare,ChatGPT,2.61,6352,2024,45-54,Startup,2318480,194.51775578790148
China,Healthcare,ChatGPT,22.08,5027,2024,55+,Enterprise,1834855,-163.99629656790785
France,Healthcare,Midjourney,52.39,3502,2024,18-24,Startup,1278230,-200.57465633897755
Canada,Healthcare,Midjourney,96.2,6332,2024,25-34,Enterprise,2311180,-463.64169298611523
Canada,Healthcare,Midjourney,48.03,8318,2024,55+,Startup,3036070,-463.64169298611523
China,Healthcare,ChatGPT,90.06,4636,2024,55+,Enterprise,1692140,-163.99629656790785
Brazil,Healthcare,ChatGPT,93.95,3748,2024,18-24,SME,1368020,88.52003529152262
USA,Healthcare,ChatGPT,84.12,9574,2024,55+,Startup,3494510,102.99000139645341
China,Healthcare,Midjourney,53.42,4050,2023,18-24,Enterprise,1478250,-15.026204403861811
India,Healthcare,Midjourney,97.53,5529,2024,18-24,Enterprise,2018085,22.750097370983895
UK,Healthcare,ChatGPT,50.42,5290,2024,45-54,Enterprise,1930850,257.41436251920095
UK,Healthcare,Stable Diffusion,95.27,2766,2024,25-34,SME,1009590,-279.16804020100517
Australia,Healthcare,Claude,80.68,9132,2023,35-44,Enterprise,3333180,-1346.260869565217
Brazil,Healthcare,Midjourney,78.9,4124,2024,35-44,SME,1505260,-188.35474354676535
South Korea,Healthcare,Midjourney,26.52,1089,2024,55+,Enterprise,397485,328.13408942558726
India,Healthcare,ChatGPT,8.02,4612,2024,45-54,Enterprise,1683380,100.90992493052909
Australia,Healthcare,Midjourney,89.04,1302,2023,45-54,SME,475230,-244.74961695607726
South Korea,Healthcare,Midjourney,32.72,8990,2023,45-54,Startup,3281350,328.13408942558726
Brazil,Healthcare,ChatGPT,11.75,5227,2024,35-44,SME,1907855,88.52003529152262
South Korea,Healthcare,ChatGPT,10.27,8312,2023,25-34,Startup,3033880,194.51775578790148
India,Healthcare,Bard,51.47,3107,2023,55+,SME,1134055,678.4197285666996
China,Healthcare,Bard,99.86,8850,2024,35-44,SME,3230250,-43.624338624338634
USA,Healthcare,Midjourney,52.39,9372,2023,18-24,SME,3420780,535.8905019426657
Australia,Healthcare,ChatGPT,1.39,274,2024,18-24,Enterprise,100010,288.8001554654138
South Korea,Healthcare,Midjourney,23.63,5572,2024,25-34,Enterprise,2033780,328.13408942558726
France,Healthcare,ChatGPT,37.23,5844,2024,45-54,Startup,2133060,-191.3364056841283
USA,Healthcare,Stable Diffusion,96.83,3186,2024,55+,Startup,1162890,-76.23972602739741
Germany,Healthcare,Midjourney,3.86,1512,2023,25-34,SME,551880,61.360574412532515
Canada,Healthcare,Bard,96.16,313,2023,25-34,Startup,114245,206.2222089266479
Germany,Healthcare,Midjourney,47.49,570,2024,35-44,Startup,208050,61.360574412532515
Germany,Healthcare,ChatGPT,69.2,2630,2024,18-24,Enterprise,959950,94.40191054000024
France,Healthcare,Midjourney,96.86,8018,2023,18-24,SME,2926570,-200.57465633897755
South Korea,Healthcare,Bard,3.78,6766,2024,25-34,Startup,2469590,-482.122514071295
Germany,Healthcare,ChatGPT,57.95,612,2023,25-34,Enterprise,223380,94.40191054000024
France,Healthcare,ChatGPT,34.76,8753,2024,55+,Startup,3194845,-191.3364056841283
Canada,Healthcare,ChatGPT,10.59,4614,2023,25-34,Enterprise,1684110,563.7004130376226
China,Healthcare,ChatGPT,89.05,7933,2024,18-24,Enterprise,2895545,-163.99629656790785
UK,Healthcare,Bard,61.92,9550,2024,45-54,SME,3485750,-195.93840579710104
India,Healthcare,Midjourney,75.38,7616,2024,18-24,Startup,2779840,22.750097370983895
Brazil,Healthcare,ChatGPT,78.66,578,2024,18-24,Enterprise,210970,88.52003529152262
Germany,Healthcare,Bard,39.53,2764,2024,45-54,Enterprise,1008860,-278.6273809523809
South Korea,Healthcare,Claude,26.4,9572,2024,18-24,SME,3493780,-216.66666666666606
India,Healthcare,Midjourney,77.1,6953,2024,18-24,Enterprise,2537845,22.750097370983895
USA,Healthcare,ChatGPT,63.27,7461,2024,45-54,Startup,2723265,102.99000139645341
USA,Healthcare,ChatGPT,32.46,5314,2024,25-34,SME,1939610,102.99000139645341
Australia,Healthcare,Bard,67.44,1813,2024,55+,SME,661745,-309.1568079490762
France,Healthcare,Midjourney,84.54,8215,2023,45-54,Startup,2998475,-200.57465633897755
France,Healthcare,ChatGPT,84.41,1038,2023,55+,Startup,378870,-191.3364056841283
Germany,Healthcare,ChatGPT,49.12,5117,2023,55+,SME,1867705,94.40191054000024
Germany,Healthcare,Midjourney,3.88,1782,2024,55+,SME,650430,61.360574412532515
India,Healthcare,Midjourney,61.17,4762,2024,18-24,SME,1738130,22.750097370983895
USA,Healthcare,Midjourney,8.71,7131,2023,45-54,Enterprise,2602815,535.8905019426657
Brazil,Healthcare,ChatGPT,87.44,2226,2024,35-44,SME,812490,88.52003529152262
India,Healthcare,ChatGPT,36.54,975,2024,35-44,Startup,355875,100.90992493052909
Germany,Healthcare,Stable Diffusion,61.26,775,2024,25-34,Enterprise,282875,225.90999999999985
India,Healthcare,Stable Diffusion,60.49,9259,2024,45-54,Enterprise,3379535,-389.6466029449748
China,Healthcare,ChatGPT,65.71,4375,2023,18-24,Enterprise,1596875,-163.99629656790785
Canada,Healthcare,ChatGPT,93.57,6317,2023,55+,Startup,2305705,563.7004130376226
South Korea,Healthcare,ChatGPT,2.85,6463,2024,35-44,SME,2358995,194.51775578790148
Brazil,Healthcare,Midjourney,68.0,7477,2023,25-34,SME,2729105,-188.35474354676535
France,Healthcare,ChatGPT,7.89,6067,2024,45-54,SME,2214455,-191.3364056841283
China,Healthcare,Midjourney,18.53,8187,2023,35-44,SME,2988255,-15.026204403861811
Brazil,Healthcare,Midjourney,20.44,8373,2023,45-54,Startup,3056145,-188.35474354676535
Canada,Healthcare,Midjourney,7.79,698,2024,25-34,Startup,254770,-463.64169298611523
South Korea,Healthcare,Bard,97.45,5522,2024,35-44,SME,2015530,-482.122514071295
Australia,Healthcare,Stable Diffusion,30.07,5502,2023,35-44,SME,2008230,-628.3914161392404
Australia,Healthcare,ChatGPT,50.37,8017,2024,45-54,Startup,2926205,288.8001554654138
South Korea,Healthcare,Midjourney,35.92,7195,2024,45-54,Startup,2626175,328.13408942558726
Germany,Healthcare,Stable Diffusion,75.51,4192,2024,45-54,Startup,1530080,225.90999999999985
Brazil,Healthcare,Midjourney,5.81,4517,2024,45-54,Startup,1648705,-188.35474354676535
Australia,Healthcare,Stable Diffusion,74.86,1265,2024,35-44,SME,461725,-628.3914161392404
France,Healthcare,ChatGPT,43.58,7325,2023,45-54,Startup,2673625,-191.3364056841283
South Korea,Healthcare,ChatGPT,20.83,2604,2024,45-54,Enterprise,950460,194.51775578790148
USA,Healthcare,Stable Diffusion,41.56,4546,2024,18-24,Startup,1659290,-76.23972602739741
South Korea,Healthcare,Stable Diffusion,22.62,4604,2024,35-44,SME,1680460,24.323755022524892
UK,Healthcare,Midjourney,8.69,805,2024,25-34,Startup,293825,-370.4376312402628
Australia,Healthcare,Midjourney,62.27,9782,2024,35-44,Enterprise,3570430,-244.74961695607726
Brazil,Healthcare,Bard,19.66,2818,2024,35-44,SME,1028570,91.97834645669263
Brazil,Healthcare,Bard,27.61,7856,2024,55+,Startup,2867440,91.97834645669263
China,Healthcare,Midjourney,38.59,9997,2024,55+,Startup,3648905,-15.026204403861811
South Korea,Healthcare,ChatGPT,17.94,658,2023,35-44,Startup,240170,194.51775578790148
India,Healthcare,Midjourney,69.86,8582,2023,45-54,Enterprise,3132430,22.750097370983895
Australia,Healthcare,ChatGPT,35.19,4029,2024,45-54,SME,1470585,288.8001554654138
South Korea,Healthcare,Stable Diffusion,95.01,3310,2024,35-44,Startup,1208150,24.323755022524892
France,Healthcare,ChatGPT,24.52,8711,2024,35-44,SME,3179515,-191.3364056841283
Germany,Healthcare,Midjourney,27.77,629,2024,55+,SME,229585,61.360574412532515
Canada,Healthcare,Midjourney,0.87,3421,2023,25-34,SME,1248665,-463.64169298611523
China,Healthcare,ChatGPT,65.25,989,2023,55+,SME,360985,-163.99629656790785
UK,Healthcare,ChatGPT,39.46,1931,2024,18-24,Startup,704815,257.41436251920095
China,Healthcare,Bard,60.66,4959,2023,18-24,SME,1810035,-43.624338624338634
South Korea,Healthcare,Claude,27.42,3796,2024,18-24,Enterprise,1385540,-216.66666666666606
Brazil,Healthcare,Midjourney,72.57,596,2024,35-44,Startup,217540,-188.35474354676535
India,Healthcare,ChatGPT,96.38,7530,2024,45-54,Startup,2748450,100.90992493052909
South Korea,Healthcare,ChatGPT,3.32,5988,2023,35-44,Enterprise,2185620,194.51775578790148
South Korea,Healthcare,ChatGPT,40.14,1324,2023,35-44,Enterprise,483260,194.51775578790148
UK,Healthcare,Midjourney,7.4,827,2024,18-24,Startup,301855,-370.4376312402628
France,Healthcare,Stable Diffusion,1.12,573,2024,35-44,SME,209145,814.5085446694648
Germany,Healthcare,ChatGPT,78.4,9316,2023,25-34,Enterprise,3400340,94.40191054000024
Brazil,Healthcare,Midjourney,78.55,4490,2024,25-34,Enterprise,1638850,-188.35474354676535
South Korea,Healthcare,Bard,98.43,252,2024,25-34,Enterprise,91980,-482.122514071295
Australia,Healthcare,Bard,59.09,9404,2024,18-24,SME,3432460,-309.1568079490762
USA,Healthcare,Bard,11.12,415,2024,55+,SME,151475,272.39273714138017
China,Healthcare,Stable Diffusion,32.18,4224,2024,45-54,SME,1541760,-28.47898855238418
Germany,Healthcare,ChatGPT,92.37,4130,2023,45-54,Enterprise,1507450,94.40191054000024
Australia,Healthcare,ChatGPT,94.48,4152,2024,25-34,Startup,1515480,288.8001554654138
Germany,Healthcare,ChatGPT,42.88,4045,2024,35-44,Enterprise,1476425,94.40191054000024
South Korea,Healthcare,Stable Diffusion,74.34,3347,2023,25-34,SME,1221655,24.323755022524892
USA,Healthcare,ChatGPT,28.78,1141,2024,45-54,Startup,416465,102.99000139645341
USA,Healthcare,ChatGPT,22.84,7829,2024,45-54,SME,2857585,102.99000139645341
Canada,Healthcare,ChatGPT,87.49,3629,2024,55+,Enterprise,1324585,563.7004130376226
China,Healthcare,ChatGPT,72.53,9250,2023,18-24,SME,3376250,-163.99629656790785
UK,Healthcare,Bard,44.94,3852,2024,25-34,Startup,1405980,-195.93840579710104
Germany,Healthcare,Stable Diffusion,83.96,1775,2023,35-44,SME,647875,225.90999999999985
India,Healthcare,ChatGPT,35.34,5319,2024,45-54,Enterprise,1941435,100.90992493052909
USA,Healthcare,Midjourney,58.51,4247,2024,25-34,Startup,1550155,535.8905019426657
India,Healthcare,ChatGPT,65.07,9950,2023,18-24,Enterprise,3631750,100.90992493052909
Germany,Healthcare,Midjourney,5.38,7272,2023,25-34,Enterprise,2654280,61.360574412532515
Australia,Healthcare,Midjourney,36.21,2543,2023,18-24,SME,928195,-244.74961695607726
China,Healthcare,Bard,53.78,3506,2024,45-54,SME,1279690,-43.624338624338634
Australia,Healthcare,ChatGPT,86.03,7463,2024,55+,Startup,2723995,288.8001554654138
USA,Healthcare,Midjourney,92.25,4978,2024,25-34,Enterprise,1816970,535.8905019426657
South Korea,Healthcare,ChatGPT,64.19,1261,2024,18-24,SME,460265,194.51775578790148
Brazil,Healthcare,ChatGPT,24.67,8792,2024,25-34,Enterprise,3209080,88.52003529152262
France,Healthcare,Stable Diffusion,43.0,1616,2024,45-54,Startup,589840,814.5085446694648
Australia,Healthcare,ChatGPT,49.48,7080,2024,45-54,SME,2584200,288.8001554654138
China,Healthcare,ChatGPT,59.33,3892,2023,25-34,Enterprise,1420580,-163.99629656790785
Brazil,Healthcare,ChatGPT,90.45,2452,2023,35-44,Startup,894980,88.52003529152262
Canada,Healthcare,ChatGPT,64.41,3091,2024,35-44,Startup,1128215,563.7004130376226
Australia,Healthcare,Midjourney,3.93,6869,2024,45-54,SME,2507185,-244.74961695607726
Canada,Healthcare,ChatGPT,49.87,5732,2023,35-44,Enterprise,2092180,563.7004130376226
South Korea,Healthcare,ChatGPT,36.88,1846,2024,18-24,Enterprise,673790,194.51775578790148
China,Healthcare,ChatGPT,89.19,2137,2024,18-24,Startup,780005,-163.99629656790785
India,Healthcare,Bard,76.66,4558,2024,45-54,Startup,1663670,678.4197285666996
Brazil,Healthcare,Midjourney,62.83,1912,2023,18-24,Enterprise,697880,-188.35474354676535
Germany,Healthcare,ChatGPT,86.86,9457,2023,18-24,SME,3451805,94.40191054000024
Australia,Healthcare,ChatGPT,76.13,3107,2024,55+,SME,1134055,288.8001554654138
China,Healthcare,ChatGPT,6.58,3318,2024,18-24,SME,1211070,-163.99629656790785
UK,Healthcare,Bard,90.02,365,2024,18-24,SME,133225,-195.93840579710104
France,Healthcare,Midjourney,7.04,3131,2023,25-34,SME,1142815,-200.57465633897755
Germany,Healthcare,Midjourney,85.43,728,2023,45-54,SME,265720,61.360574412532515
Australia,Healthcare,Stable Diffusion,60.93,8333,2024,35-44,Startup,3041545,-628.3914161392404
Canada,Healthcare,ChatGPT,14.75,7049,2024,18-24,Startup,2572885,563.7004130376226
UK,Healthcare,ChatGPT,15.71,5816,2024,55+,Startup,2122840,257.41436251920095
Brazil,Healthcare,Midjourney,24.17,7484,2024,25-34,SME,2731660,-188.35474354676535
France,Healthcare,ChatGPT,38.55,8106,2023,18-24,Enterprise,2958690,-191.3364056841283
Canada,Healthcare,ChatGPT,59.08,9883,2024,18-24,Enterprise,3607295,563.7004130376226
China,Healthcare,Midjourney,41.16,2892,2024,25-34,Enterprise,1055580,-15.026204403861811
Germany,Healthcare,Bard,31.74,4814,2023,45-54,Startup,1757110,-278.6273809523809
Australia,Healthcare,Midjourney,7.43,5089,2024,35-44,SME,1857485,-244.74961695607726
Australia,Healthcare,ChatGPT,49.9,3167,2023,35-44,Startup,1155955,288.8001554654138
Canada,Healthcare,Stable Diffusion,99.05,9728,2024,18-24,SME,3550720,27.938918558077603
China,Healthcare,Midjourney,49.65,8886,2023,35-44,Enterprise,3243390,-15.026204403861811
Canada,Healthcare,Midjourney,75.96,5414,2024,45-54,Startup,1976110,-463.64169298611523
Canada,Healthcare,Midjourney,18.36,4648,2024,55+,Startup,1696520,-463.64169298611523
South Korea,Healthcare,Bard,98.39,3809,2024,18-24,Startup,1390285,-482.122514071295
UK,Healthcare,Bard,0.62,3945,2024,25-34,Startup,1439925,-195.93840579710104
China,Healthcare,ChatGPT,46.29,354,2024,35-44,Startup,129210,-163.99629656790785
Germany,Healthcare,Midjourney,64.81,1688,2023,25-34,Enterprise,616120,61.360574412532515
South Korea,Healthcare,Midjourney,67.91,6210,2024,55+,SME,2266650,328.13408942558726
Germany,Healthcare,Stable Diffusion,80.54,9671,2024,45-54,Enterprise,3529915,225.90999999999985
France,Healthcare,Midjourney,60.81,4471,2024,25-34,Enterprise,1631915,-200.57465633897755
Canada,Healthcare,Bard,0.66,1760,2024,45-54,Enterprise,642400,206.2222089266479
USA,Healthcare,Midjourney,20.79,6697,2024,25-34,SME,2444405,535.8905019426657
France,Healthcare,ChatGPT,77.52,8378,2024,35-44,SME,3057970,-191.3364056841283
Australia,Healthcare,Midjourney,35.05,852,2024,55+,Enterprise,310980,-244.74961695607726
USA,Healthcare,Bard,92.32,8068,2023,55+,Enterprise,2944820,272.39273714138017
China,Healthcare,Claude,61.8,1576,2024,25-34,Enterprise,575240,203.48197115384573
India,Healthcare,ChatGPT,70.01,8858,2023,25-34,Startup,3233170,100.90992493052909
China,Healthcare,ChatGPT,40.5,3529,2023,18-24,Enterprise,1288085,-163.99629656790785
France,Healthcare,Midjourney,8.32,7826,2023,45-54,SME,2856490,-200.57465633897755
South Korea,Healthcare,ChatGPT,55.79,3204,2024,45-54,Startup,1169460,194.51775578790148
Canada,Healthcare,ChatGPT,53.48,8812,2024,55+,Enterprise,3216380,563.7004130376226
South Korea,Healthcare,Stable Diffusion,91.44,3220,2023,35-44,Startup,1175300,24.323755022524892
UK,Healthcare,Midjourney,24.08,1409,2024,35-44,SME,514285,-370.4376312402628
Germany,Healthcare,ChatGPT,52.01,9556,2024,25-34,SME,3487940,94.40191054000024
China,Healthcare,ChatGPT,92.37,9938,2024,25-34,SME,3627370,-163.99629656790785
India,Healthcare,ChatGPT,80.77,5110,2024,35-44,Enterprise,1865150,100.90992493052909
Canada,Healthcare,ChatGPT,13.93,5484,2024,55+,Startup,2001660,563.7004130376226
France,Healthcare,ChatGPT,62.73,6251,2023,45-54,Startup,2281615,-191.3364056841283
Germany,Healthcare,Claude,50.6,3167,2024,18-24,Enterprise,1155955,857.4828738512952
Brazil,Healthcare,ChatGPT,94.51,4229,2023,18-24,Enterprise,1543585,88.52003529152262
France,Healthcare,Stable Diffusion,7.81,4654,2024,25-34,Startup,1698710,814.5085446694648
Australia,Healthcare,ChatGPT,73.64,2497,2023,45-54,Enterprise,911405,288.8001554654138
