country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
China,Technology,ChatGPT,37.51,9005,2024,18-24,Enterprise,3286825,52.36042718148565
Australia,Technology,ChatGPT,30.56,2724,2024,35-44,Startup,994260,438.2447344322336
India,Technology,Midjourney,65.74,3025,2024,18-24,Startup,1104125,184.05574935400546
Brazil,Technology,Bard,44.65,4943,2023,55+,Startup,1804195,197.5907161803707
France,Technology,Bard,44.53,9881,2024,25-34,Startup,3606565,205.8755244755239
India,Technology,ChatGPT,99.86,9465,2024,35-44,SME,3454725,62.984419991772484
South Korea,Technology,Stable Diffusion,23.95,8640,2023,45-54,Enterprise,3153600,-9.691897574528411
Brazil,Technology,Stable Diffusion,83.0,7277,2024,45-54,Enterprise,2656105,149.01497584541085
Germany,Technology,ChatGPT,9.95,873,2024,55+,Startup,318645,-42.31222977684865
Brazil,Technology,ChatGPT,56.71,9249,2024,25-34,Enterprise,3375885,-441.02189140147857
China,Technology,Midjourney,30.11,8699,2023,18-24,Startup,3175135,131.26339691189878
France,Technology,Stable Diffusion,91.89,5498,2024,45-54,Startup,2006770,-439.66945481702714
Australia,Technology,Bard,90.17,1875,2024,18-24,Startup,684375,201.1607341490544
Brazil,Technology,ChatGPT,67.17,3071,2024,18-24,Enterprise,1120915,-441.02189140147857
UK,Technology,ChatGPT,3.95,4159,2023,55+,Enterprise,1518035,185.391736105802
France,Technology,ChatGPT,19.44,5351,2023,18-24,Enterprise,1953115,63.00409980292807
France,Technology,Midjourney,7.4,5072,2024,25-34,Enterprise,1851280,-32.10612606624545
USA,Technology,Midjourney,34.35,232,2023,25-34,Startup,84680,14.928444444444722
USA,Technology,Stable Diffusion,40.83,3907,2024,25-34,Startup,1426055,154.3131667174639
Australia,Technology,ChatGPT,84.97,675,2024,35-44,Startup,246375,438.2447344322336
France,Technology,Stable Diffusion,14.82,8758,2023,25-34,Enterprise,3196670,-439.66945481702714
UK,Technology,Midjourney,70.13,4220,2023,18-24,SME,1540300,559.5282267243347
USA,Technology,Stable Diffusion,96.43,2991,2023,25-34,SME,1091715,154.3131667174639
India,Technology,ChatGPT,88.39,8314,2023,45-54,Enterprise,3034610,62.984419991772484
Germany,Technology,ChatGPT,62.88,254,2024,25-34,Enterprise,92710,-42.31222977684865
UK,Technology,ChatGPT,82.11,9134,2024,35-44,Enterprise,3333910,185.391736105802
India,Technology,Midjourney,68.58,9973,2024,18-24,SME,3640145,184.05574935400546
USA,Technology,ChatGPT,73.83,8172,2023,35-44,Startup,2982780,337.35736185631686
Germany,Technology,Midjourney,21.97,1694,2023,55+,Enterprise,618310,31.74864864864867
UK,Technology,ChatGPT,87.08,4221,2024,18-24,SME,1540665,185.391736105802
Germany,Technology,ChatGPT,61.83,9879,2023,25-34,Enterprise,3605835,-42.31222977684865
France,Technology,ChatGPT,73.52,8446,2023,35-44,Enterprise,3082790,63.00409980292807
China,Technology,Midjourney,43.13,3127,2023,35-44,Enterprise,1141355,131.26339691189878
UK,Technology,Midjourney,11.01,6401,2024,35-44,SME,2336365,559.5282267243347
UK,Technology,Midjourney,39.35,8244,2024,45-54,Enterprise,3009060,559.5282267243347
South Korea,Technology,ChatGPT,6.26,5587,2024,18-24,Enterprise,2039255,225.22097298221615
China,Technology,Midjourney,33.68,4605,2023,18-24,Startup,1680825,131.26339691189878
Germany,Technology,Midjourney,67.96,6694,2024,45-54,Startup,2443310,31.74864864864867
France,Technology,Midjourney,97.74,1810,2024,18-24,Enterprise,660650,-32.10612606624545
Brazil,Technology,ChatGPT,69.44,5322,2024,45-54,SME,1942530,-441.02189140147857
France,Technology,Stable Diffusion,20.52,532,2024,35-44,SME,194180,-439.66945481702714
China,Technology,ChatGPT,39.45,7220,2023,18-24,Startup,2635300,52.36042718148565
France,Technology,Midjourney,65.89,4421,2024,35-44,SME,1613665,-32.10612606624545
Brazil,Technology,Claude,20.61,7626,2024,35-44,Startup,2783490,-237.00436490615448
India,Technology,Midjourney,25.65,5346,2023,25-34,Startup,1951290,184.05574935400546
Germany,Technology,ChatGPT,97.34,6768,2024,18-24,Enterprise,2470320,-42.31222977684865
Australia,Technology,ChatGPT,43.28,6749,2024,18-24,Startup,2463385,438.2447344322336
Brazil,Technology,ChatGPT,79.26,2920,2024,18-24,SME,1065800,-441.02189140147857
Canada,Technology,Bard,70.13,680,2024,35-44,Startup,248200,-482.15166666666664
UK,Technology,ChatGPT,39.78,7473,2023,18-24,Enterprise,2727645,185.391736105802
China,Technology,ChatGPT,1.99,6063,2024,25-34,SME,2212995,52.36042718148565
France,Technology,Bard,56.55,299,2024,18-24,Enterprise,109135,205.8755244755239
India,Technology,ChatGPT,21.72,6082,2024,35-44,SME,2219930,62.984419991772484
Australia,Technology,Stable Diffusion,79.64,1155,2024,18-24,Enterprise,421575,144.55526315789484
Australia,Technology,Stable Diffusion,7.24,712,2024,45-54,Startup,259880,144.55526315789484
Canada,Technology,Midjourney,7.42,1377,2024,25-34,Startup,502605,74.83018939179328
Australia,Technology,ChatGPT,33.24,2259,2024,35-44,Enterprise,824535,438.2447344322336
Germany,Technology,Claude,44.07,4234,2024,25-34,Enterprise,1545410,-1018.879772079772
China,Technology,Midjourney,47.59,5562,2024,25-34,SME,2030130,131.26339691189878
South Korea,Technology,Stable Diffusion,86.31,9567,2024,25-34,Enterprise,3491955,-9.691897574528411
USA,Technology,ChatGPT,85.33,3793,2023,35-44,Startup,1384445,337.35736185631686
UK,Technology,ChatGPT,84.37,3644,2024,55+,Enterprise,1330060,185.391736105802
UK,Technology,ChatGPT,22.72,7804,2024,45-54,SME,2848460,185.391736105802
Australia,Technology,Stable Diffusion,60.41,3324,2024,45-54,Enterprise,1213260,144.55526315789484
France,Technology,ChatGPT,94.51,6560,2024,25-34,SME,2394400,63.00409980292807
France,Technology,Midjourney,34.21,5143,2024,45-54,SME,1877195,-32.10612606624545
France,Technology,Midjourney,33.06,4445,2024,45-54,Enterprise,1622425,-32.10612606624545
India,Technology,Midjourney,70.5,5368,2024,45-54,Startup,1959320,184.05574935400546
USA,Technology,ChatGPT,60.96,8538,2024,55+,Startup,3116370,337.35736185631686
UK,Technology,ChatGPT,99.59,506,2024,55+,SME,184690,185.391736105802
India,Technology,Midjourney,90.63,5747,2023,18-24,Enterprise,2097655,184.05574935400546
India,Technology,Stable Diffusion,16.13,5061,2024,55+,Startup,1847265,6.600752789353464
UK,Technology,ChatGPT,18.93,1550,2023,18-24,Enterprise,565750,185.391736105802
France,Technology,Midjourney,21.45,5855,2024,25-34,SME,2137075,-32.10612606624545
France,Technology,ChatGPT,49.07,6271,2024,35-44,Startup,2288915,63.00409980292807
South Korea,Technology,Stable Diffusion,38.85,351,2024,25-34,Enterprise,128115,-9.691897574528411
Brazil,Technology,Midjourney,43.36,697,2024,55+,SME,254405,-22.086578846888187
UK,Technology,Midjourney,78.31,1783,2024,18-24,Startup,650795,559.5282267243347
Australia,Technology,Bard,27.35,2552,2024,35-44,SME,931480,201.1607341490544
Canada,Technology,Bard,6.86,1716,2023,18-24,SME,626340,-482.15166666666664
Canada,Technology,Bard,43.32,621,2024,25-34,Startup,226665,-482.15166666666664
France,Technology,ChatGPT,43.86,1192,2023,25-34,SME,435080,63.00409980292807
Brazil,Technology,Stable Diffusion,57.99,2448,2023,45-54,SME,893520,149.01497584541085
USA,Technology,Midjourney,60.26,4801,2024,25-34,SME,1752365,14.928444444444722
China,Technology,Stable Diffusion,11.18,1615,2024,25-34,Startup,589475,276.6718338399187
China,Technology,Stable Diffusion,9.36,1038,2024,55+,Enterprise,378870,276.6718338399187
China,Technology,Midjourney,43.56,4962,2024,18-24,SME,1811130,131.26339691189878
USA,Technology,ChatGPT,68.01,1891,2024,35-44,SME,690215,337.35736185631686
USA,Technology,Midjourney,11.15,2711,2023,55+,Startup,989515,14.928444444444722
China,Technology,Claude,61.92,8696,2024,25-34,Enterprise,3174040,529.71875
France,Technology,Stable Diffusion,56.55,7994,2024,55+,Enterprise,2917810,-439.66945481702714
Australia,Technology,ChatGPT,87.77,1598,2024,35-44,SME,583270,438.2447344322336
India,Technology,Claude,22.33,7281,2024,18-24,Enterprise,2657565,-1499.248975409836
India,Technology,Bard,13.23,9783,2023,55+,Enterprise,3570795,-31.641295206055474
Brazil,Technology,ChatGPT,66.48,7479,2023,55+,SME,2729835,-441.02189140147857
South Korea,Technology,Bard,93.55,6052,2024,35-44,Enterprise,2208980,-305.46706349206306
South Korea,Technology,ChatGPT,42.16,8262,2024,35-44,Startup,3015630,225.22097298221615
USA,Technology,Midjourney,94.59,4776,2024,55+,Enterprise,1743240,14.928444444444722
China,Technology,ChatGPT,91.72,3743,2024,25-34,Startup,1366195,52.36042718148565
Brazil,Technology,Stable Diffusion,71.05,1631,2024,25-34,Enterprise,595315,149.01497584541085
India,Technology,ChatGPT,9.42,2410,2024,25-34,Startup,879650,62.984419991772484
China,Technology,Stable Diffusion,28.07,7909,2023,45-54,Enterprise,2886785,276.6718338399187
USA,Technology,Midjourney,64.91,928,2024,45-54,Startup,338720,14.928444444444722
France,Technology,Midjourney,42.61,9218,2023,25-34,Startup,3364570,-32.10612606624545
South Korea,Technology,ChatGPT,20.36,3630,2023,25-34,SME,1324950,225.22097298221615
Australia,Technology,ChatGPT,9.23,2621,2024,35-44,Startup,956665,438.2447344322336
South Korea,Technology,Midjourney,64.66,8917,2024,45-54,Enterprise,3254705,222.4802885090403
Australia,Technology,Midjourney,68.62,643,2024,35-44,Enterprise,234695,235.3517171717176
South Korea,Technology,Midjourney,7.31,295,2024,45-54,Startup,107675,222.4802885090403
Canada,Technology,Claude,88.98,1150,2024,18-24,Enterprise,419750,-1079.6428571428569
South Korea,Technology,Midjourney,47.38,9833,2024,35-44,Startup,3589045,222.4802885090403
India,Technology,Midjourney,11.88,8200,2024,35-44,SME,2993000,184.05574935400546
China,Technology,ChatGPT,1.24,721,2024,55+,Enterprise,263165,52.36042718148565
China,Technology,Midjourney,5.8,793,2024,45-54,SME,289445,131.26339691189878
Canada,Technology,ChatGPT,10.48,1187,2024,25-34,Startup,433255,209.0022250075299
USA,Technology,Midjourney,85.26,2054,2024,45-54,SME,749710,14.928444444444722
China,Technology,Midjourney,61.09,9760,2024,45-54,Enterprise,3562400,131.26339691189878
India,Technology,ChatGPT,23.65,1353,2024,25-34,SME,493845,62.984419991772484
UK,Technology,Midjourney,21.36,6323,2024,45-54,Enterprise,2307895,559.5282267243347
Germany,Technology,Bard,41.45,6294,2023,45-54,Enterprise,2297310,-208.48576375529046
Germany,Technology,Midjourney,68.63,4019,2024,55+,SME,1466935,31.74864864864867
Germany,Technology,ChatGPT,94.93,3033,2024,18-24,Startup,1107045,-42.31222977684865
Germany,Technology,ChatGPT,81.3,814,2023,25-34,Enterprise,297110,-42.31222977684865
UK,Technology,ChatGPT,50.73,5491,2024,45-54,Enterprise,2004215,185.391736105802
South Korea,Technology,Midjourney,25.88,3869,2023,55+,SME,1412185,222.4802885090403
France,Technology,ChatGPT,85.95,3101,2024,35-44,Enterprise,1131865,63.00409980292807
Germany,Technology,Stable Diffusion,79.73,4923,2024,18-24,Enterprise,1796895,-537.0066391941391
South Korea,Technology,ChatGPT,86.43,5430,2024,45-54,Startup,1981950,225.22097298221615
India,Technology,Claude,51.36,8832,2023,45-54,SME,3223680,-1499.248975409836
USA,Technology,ChatGPT,72.38,6491,2023,55+,SME,2369215,337.35736185631686
India,Technology,ChatGPT,46.62,2711,2024,18-24,Startup,989515,62.984419991772484
France,Technology,ChatGPT,67.83,7179,2024,35-44,SME,2620335,63.00409980292807
Canada,Technology,Stable Diffusion,89.01,3367,2023,55+,Startup,1228955,-132.83240456951808
Australia,Technology,Midjourney,65.93,7890,2024,55+,Enterprise,2879850,235.3517171717176
France,Technology,Midjourney,1.33,4627,2024,35-44,Startup,1688855,-32.10612606624545
UK,Technology,Stable Diffusion,26.98,8363,2023,18-24,SME,3052495,-173.70281425891153
Germany,Technology,Midjourney,4.37,4104,2024,35-44,Enterprise,1497960,31.74864864864867
South Korea,Technology,Bard,81.03,8559,2024,25-34,Startup,3124035,-305.46706349206306
Australia,Technology,ChatGPT,61.43,8374,2024,55+,Startup,3056510,438.2447344322336
USA,Technology,Midjourney,87.17,4359,2024,18-24,Enterprise,1591035,14.928444444444722
USA,Technology,ChatGPT,52.87,4493,2024,35-44,Enterprise,1639945,337.35736185631686
Germany,Technology,ChatGPT,24.37,8102,2023,55+,Startup,2957230,-42.31222977684865
France,Technology,Stable Diffusion,1.56,8192,2024,18-24,SME,2990080,-439.66945481702714
South Korea,Technology,ChatGPT,33.31,3690,2024,35-44,Enterprise,1346850,225.22097298221615
Canada,Technology,Midjourney,26.65,1539,2024,35-44,Startup,561735,74.83018939179328
France,Technology,ChatGPT,3.01,7924,2024,45-54,SME,2892260,63.00409980292807
South Korea,Technology,Midjourney,29.55,863,2024,35-44,Startup,314995,222.4802885090403
China,Technology,Stable Diffusion,20.51,254,2023,18-24,SME,92710,276.6718338399187
South Korea,Technology,Claude,49.82,2483,2024,25-34,SME,906295,1090.5637254901967
Canada,Technology,Midjourney,15.68,3314,2024,35-44,Enterprise,1209610,74.83018939179328
UK,Technology,ChatGPT,5.5,4124,2024,18-24,Enterprise,1505260,185.391736105802
USA,Technology,ChatGPT,59.02,4646,2023,55+,SME,1695790,337.35736185631686
Germany,Technology,ChatGPT,19.58,5673,2024,18-24,SME,2070645,-42.31222977684865
Australia,Technology,Bard,71.43,5255,2024,25-34,Startup,1918075,201.1607341490544
South Korea,Technology,Midjourney,29.48,5150,2024,25-34,Enterprise,1879750,222.4802885090403
USA,Technology,ChatGPT,91.52,2192,2023,35-44,SME,800080,337.35736185631686
Australia,Technology,Bard,43.11,3105,2024,18-24,Enterprise,1133325,201.1607341490544
Canada,Technology,Bard,40.01,505,2024,25-34,SME,184325,-482.15166666666664
Germany,Technology,Stable Diffusion,97.73,3992,2023,25-34,Startup,1457080,-537.0066391941391
China,Technology,Stable Diffusion,26.52,532,2024,18-24,Enterprise,194180,276.6718338399187
USA,Technology,Stable Diffusion,23.81,3382,2024,55+,Startup,1234430,154.3131667174639
Germany,Technology,Midjourney,77.32,8632,2024,45-54,Startup,3150680,31.74864864864867
India,Technology,ChatGPT,29.46,9399,2023,18-24,Enterprise,3430635,62.984419991772484
India,Technology,ChatGPT,64.9,3337,2024,25-34,SME,1218005,62.984419991772484
India,Technology,Midjourney,66.82,8767,2023,25-34,Enterprise,3199955,184.05574935400546
South Korea,Technology,ChatGPT,62.53,4998,2024,35-44,Enterprise,1824270,225.22097298221615
France,Technology,ChatGPT,49.05,7447,2024,35-44,Startup,2718155,63.00409980292807
Australia,Technology,ChatGPT,53.79,1056,2024,55+,SME,385440,438.2447344322336
UK,Technology,ChatGPT,6.96,459,2023,25-34,Startup,167535,185.391736105802
South Korea,Technology,ChatGPT,76.75,3933,2024,55+,Enterprise,1435545,225.22097298221615
UK,Technology,Stable Diffusion,60.8,8102,2024,18-24,Startup,2957230,-173.70281425891153
South Korea,Technology,Claude,2.23,4635,2024,35-44,Enterprise,1691775,1090.5637254901967
Australia,Technology,Midjourney,42.9,8468,2023,45-54,SME,3090820,235.3517171717176
India,Technology,Claude,88.95,5638,2024,55+,Enterprise,2057870,-1499.248975409836
Germany,Technology,ChatGPT,81.81,9613,2023,45-54,Startup,3508745,-42.31222977684865
South Korea,Technology,Midjourney,98.72,4317,2023,45-54,Enterprise,1575705,222.4802885090403
Canada,Technology,ChatGPT,69.47,4388,2024,25-34,SME,1601620,209.0022250075299
Brazil,Technology,Midjourney,85.1,9834,2024,45-54,SME,3589410,-22.086578846888187
India,Technology,Midjourney,2.91,1602,2024,18-24,Enterprise,584730,184.05574935400546
USA,Technology,ChatGPT,64.41,6917,2023,18-24,Startup,2524705,337.35736185631686
UK,Technology,ChatGPT,97.37,2572,2023,25-34,Startup,938780,185.391736105802
USA,Technology,ChatGPT,23.37,6073,2023,18-24,Startup,2216645,337.35736185631686
Canada,Technology,ChatGPT,68.17,4146,2024,45-54,SME,1513290,209.0022250075299
USA,Technology,ChatGPT,15.52,2858,2024,35-44,SME,1043170,337.35736185631686
UK,Technology,Midjourney,25.32,1810,2024,18-24,Startup,660650,559.5282267243347
India,Technology,Stable Diffusion,13.31,806,2023,45-54,SME,294190,6.600752789353464
Australia,Technology,ChatGPT,38.46,9211,2024,45-54,Startup,3362015,438.2447344322336
India,Technology,ChatGPT,99.98,584,2024,55+,SME,213160,62.984419991772484
UK,Technology,Stable Diffusion,92.77,6743,2024,18-24,SME,2461195,-173.70281425891153
USA,Technology,ChatGPT,60.69,5685,2024,45-54,SME,2075025,337.35736185631686
Australia,Technology,Bard,93.14,3458,2024,35-44,Startup,1262170,201.1607341490544
India,Technology,ChatGPT,8.59,9367,2023,55+,Startup,3418955,62.984419991772484
France,Technology,Stable Diffusion,89.38,9689,2023,55+,Enterprise,3536485,-439.66945481702714
UK,Technology,Stable Diffusion,51.51,7076,2024,55+,Startup,2582740,-173.70281425891153
Brazil,Technology,ChatGPT,41.4,2403,2024,25-34,Enterprise,877095,-441.02189140147857
USA,Technology,Midjourney,37.51,2409,2024,35-44,Enterprise,879285,14.928444444444722
Brazil,Technology,Midjourney,94.35,793,2024,18-24,Enterprise,289445,-22.086578846888187
China,Technology,Midjourney,59.31,6884,2023,55+,Startup,2512660,131.26339691189878
Australia,Technology,Stable Diffusion,8.16,1343,2023,25-34,SME,490195,144.55526315789484
Australia,Technology,Midjourney,46.53,8229,2024,45-54,Enterprise,3003585,235.3517171717176
China,Technology,ChatGPT,44.77,8834,2024,35-44,Startup,3224410,52.36042718148565
UK,Technology,Midjourney,22.99,1509,2024,25-34,Enterprise,550785,559.5282267243347
Australia,Technology,Claude,71.97,5026,2023,18-24,Enterprise,1834490,-690.5974796145292
UK,Technology,ChatGPT,55.62,8591,2024,55+,Startup,3135715,185.391736105802
UK,Technology,Stable Diffusion,9.06,851,2023,18-24,Startup,310615,-173.70281425891153
Brazil,Technology,Stable Diffusion,17.67,8736,2024,45-54,Enterprise,3188640,149.01497584541085
South Korea,Technology,Midjourney,6.95,9005,2024,25-34,Enterprise,3286825,222.4802885090403
Brazil,Technology,ChatGPT,75.05,4836,2024,35-44,Startup,1765140,-441.02189140147857
China,Technology,ChatGPT,42.72,9568,2024,25-34,Startup,3492320,52.36042718148565
USA,Technology,Stable Diffusion,78.72,720,2024,18-24,Enterprise,262800,154.3131667174639
Brazil,Technology,ChatGPT,25.09,713,2024,35-44,SME,260245,-441.02189140147857
Australia,Technology,ChatGPT,33.34,4806,2024,35-44,Startup,1754190,438.2447344322336
Canada,Technology,ChatGPT,55.93,3392,2024,45-54,Enterprise,1238080,209.0022250075299
UK,Technology,Stable Diffusion,57.33,7490,2023,25-34,Startup,2733850,-173.70281425891153
Brazil,Technology,Midjourney,84.83,9071,2023,45-54,Enterprise,3310915,-22.086578846888187
Canada,Technology,Bard,73.96,7932,2023,18-24,Startup,2895180,-482.15166666666664
UK,Technology,Bard,72.68,5994,2024,18-24,Enterprise,2187810,604.9097058823536
UK,Technology,Midjourney,49.87,1794,2024,35-44,SME,654810,559.5282267243347
Australia,Technology,Midjourney,65.28,9853,2024,55+,SME,3596345,235.3517171717176
Brazil,Technology,ChatGPT,87.6,4343,2023,35-44,SME,1585195,-441.02189140147857
India,Technology,Midjourney,66.11,7667,2024,18-24,Startup,2798455,184.05574935400546
UK,Technology,Stable Diffusion,40.04,8071,2024,45-54,Startup,2945915,-173.70281425891153
South Korea,Technology,Stable Diffusion,18.66,4330,2023,25-34,Startup,1580450,-9.691897574528411
South Korea,Technology,Midjourney,0.45,7111,2024,45-54,Startup,2595515,222.4802885090403
Canada,Technology,Midjourney,72.94,9450,2024,18-24,Enterprise,3449250,74.83018939179328
France,Technology,ChatGPT,36.63,3006,2023,35-44,Enterprise,1097190,63.00409980292807
Australia,Technology,ChatGPT,54.94,8717,2024,25-34,Enterprise,3181705,438.2447344322336
Australia,Technology,Stable Diffusion,5.05,9456,2024,55+,Startup,3451440,144.55526315789484
India,Technology,ChatGPT,68.25,7763,2024,25-34,Startup,2833495,62.984419991772484
China,Technology,Midjourney,57.3,9847,2024,45-54,Enterprise,3594155,131.26339691189878
Canada,Technology,Midjourney,83.71,1704,2024,45-54,Startup,621960,74.83018939179328
South Korea,Technology,Stable Diffusion,83.69,8188,2024,55+,Enterprise,2988620,-9.691897574528411
Germany,Technology,Claude,49.28,568,2024,45-54,Enterprise,207320,-1018.879772079772
India,Technology,Stable Diffusion,37.41,7394,2024,18-24,SME,2698810,6.600752789353464
India,Technology,ChatGPT,89.37,4659,2023,35-44,Enterprise,1700535,62.984419991772484
China,Technology,ChatGPT,81.61,9207,2024,55+,SME,3360555,52.36042718148565
Canada,Technology,ChatGPT,35.94,2927,2023,35-44,Enterprise,1068355,209.0022250075299
Brazil,Technology,Midjourney,49.02,1129,2024,18-24,SME,412085,-22.086578846888187
USA,Technology,Stable Diffusion,53.82,1877,2024,45-54,Startup,685105,154.3131667174639
India,Technology,ChatGPT,49.7,8143,2024,55+,SME,2972195,62.984419991772484
France,Technology,Stable Diffusion,51.07,8900,2024,55+,Startup,3248500,-439.66945481702714
UK,Technology,ChatGPT,43.16,7266,2023,35-44,Enterprise,2652090,185.391736105802
India,Technology,Claude,71.68,8568,2024,45-54,Startup,3127320,-1499.248975409836
France,Technology,Midjourney,95.92,7603,2024,55+,Enterprise,2775095,-32.10612606624545
UK,Technology,Bard,4.61,4475,2024,25-34,Startup,1633375,604.9097058823536
Brazil,Technology,Midjourney,20.03,6921,2024,45-54,Enterprise,2526165,-22.086578846888187
Australia,Technology,Stable Diffusion,4.79,2337,2024,18-24,SME,853005,144.55526315789484
Canada,Technology,Midjourney,90.3,3970,2023,55+,SME,1449050,74.83018939179328
India,Technology,Midjourney,57.72,975,2024,25-34,Enterprise,355875,184.05574935400546
China,Technology,Midjourney,1.63,5763,2024,55+,Enterprise,2103495,131.26339691189878
France,Technology,Midjourney,11.67,4069,2023,45-54,SME,1485185,-32.10612606624545
China,Technology,ChatGPT,20.45,8326,2024,35-44,Enterprise,3038990,52.36042718148565
India,Technology,ChatGPT,63.76,1228,2023,25-34,SME,448220,62.984419991772484
Germany,Technology,ChatGPT,75.73,5400,2024,35-44,Startup,1971000,-42.31222977684865
France,Technology,Claude,34.91,9597,2024,45-54,Enterprise,3502905,1423.8506860371263
UK,Technology,Midjourney,62.01,9956,2024,45-54,Startup,3633940,559.5282267243347
Brazil,Technology,ChatGPT,17.44,2043,2024,55+,SME,745695,-441.02189140147857
Australia,Technology,ChatGPT,31.73,8284,2023,55+,Startup,3023660,438.2447344322336
Australia,Technology,Bard,4.08,4072,2023,55+,Enterprise,1486280,201.1607341490544
China,Technology,ChatGPT,65.75,1389,2023,18-24,Enterprise,506985,52.36042718148565
France,Technology,ChatGPT,32.19,4921,2024,55+,Enterprise,1796165,63.00409980292807
USA,Technology,ChatGPT,86.22,1064,2024,55+,SME,388360,337.35736185631686
Canada,Technology,Midjourney,70.4,9828,2024,55+,Startup,3587220,74.83018939179328
Germany,Technology,Bard,11.65,5588,2023,25-34,SME,2039620,-208.48576375529046
India,Technology,Stable Diffusion,23.23,2753,2023,35-44,Enterprise,1004845,6.600752789353464
South Korea,Technology,ChatGPT,26.54,8796,2024,18-24,Startup,3210540,225.22097298221615
Germany,Technology,Stable Diffusion,17.01,5945,2024,45-54,Startup,2169925,-537.0066391941391
USA,Technology,Stable Diffusion,82.9,9261,2024,45-54,SME,3380265,154.3131667174639
UK,Technology,ChatGPT,62.15,7257,2024,35-44,Enterprise,2648805,185.391736105802
China,Technology,ChatGPT,96.76,3525,2024,18-24,Startup,1286625,52.36042718148565
South Korea,Technology,Bard,61.58,2542,2024,35-44,SME,927830,-305.46706349206306
Germany,Technology,ChatGPT,91.98,9765,2023,55+,Enterprise,3564225,-42.31222977684865
Brazil,Technology,Bard,46.76,2406,2024,35-44,Startup,878190,197.5907161803707
China,Technology,Claude,79.95,8595,2023,55+,Startup,3137175,529.71875
France,Technology,Midjourney,94.7,9092,2023,18-24,Startup,3318580,-32.10612606624545
India,Technology,Claude,61.91,379,2024,18-24,Startup,138335,-1499.248975409836
USA,Technology,Midjourney,76.93,3707,2023,55+,SME,1353055,14.928444444444722
Brazil,Technology,Midjourney,24.29,9692,2024,45-54,Startup,3537580,-22.086578846888187
China,Technology,Claude,95.18,3880,2024,18-24,Enterprise,1416200,529.71875
Germany,Technology,Midjourney,74.81,6691,2023,55+,Startup,2442215,31.74864864864867
UK,Technology,Stable Diffusion,8.13,8517,2024,18-24,Enterprise,3108705,-173.70281425891153
South Korea,Technology,ChatGPT,90.49,224,2024,25-34,SME,81760,225.22097298221615
Australia,Technology,Midjourney,31.16,5956,2024,35-44,Startup,2173940,235.3517171717176
Brazil,Technology,Midjourney,0.28,7258,2024,25-34,Startup,2649170,-22.086578846888187
China,Technology,ChatGPT,96.99,876,2023,25-34,Enterprise,319740,52.36042718148565
South Korea,Technology,ChatGPT,91.02,4921,2024,25-34,Startup,1796165,225.22097298221615
Brazil,Technology,Stable Diffusion,41.3,5874,2024,18-24,Startup,2144010,149.01497584541085
South Korea,Technology,ChatGPT,43.71,6967,2024,25-34,Enterprise,2542955,225.22097298221615
South Korea,Technology,Midjourney,10.45,2916,2024,35-44,Startup,1064340,222.4802885090403
Germany,Technology,Stable Diffusion,38.55,6556,2024,55+,Startup,2392940,-537.0066391941391
USA,Technology,Midjourney,57.22,8432,2024,35-44,SME,3077680,14.928444444444722
UK,Technology,Midjourney,39.77,2078,2024,35-44,Enterprise,758470,559.5282267243347
India,Technology,ChatGPT,82.55,9418,2024,25-34,SME,3437570,62.984419991772484
Australia,Technology,Claude,73.56,1986,2024,45-54,Enterprise,724890,-690.5974796145292
Australia,Technology,Stable Diffusion,83.41,3625,2024,55+,Startup,1323125,144.55526315789484
India,Technology,Stable Diffusion,87.06,868,2024,55+,Enterprise,316820,6.600752789353464
Brazil,Technology,Stable Diffusion,15.59,363,2023,18-24,SME,132495,149.01497584541085
Canada,Technology,ChatGPT,3.55,9700,2024,18-24,Enterprise,3540500,209.0022250075299
France,Technology,ChatGPT,98.95,419,2024,18-24,Startup,152935,63.00409980292807
Canada,Technology,ChatGPT,68.69,2327,2024,45-54,Enterprise,849355,209.0022250075299
France,Technology,Midjourney,99.67,2631,2023,35-44,SME,960315,-32.10612606624545
Canada,Technology,Bard,92.14,2392,2024,25-34,Startup,873080,-482.15166666666664
Canada,Technology,Midjourney,19.74,1228,2023,45-54,Enterprise,448220,74.83018939179328
USA,Technology,Midjourney,84.15,7961,2023,45-54,Startup,2905765,14.928444444444722
Australia,Technology,ChatGPT,65.8,6369,2023,18-24,Startup,2324685,438.2447344322336
India,Technology,ChatGPT,51.46,3740,2024,18-24,SME,1365100,62.984419991772484
UK,Technology,Midjourney,90.01,8018,2023,35-44,Enterprise,2926570,559.5282267243347
France,Technology,ChatGPT,45.68,1751,2024,18-24,SME,639115,63.00409980292807
Canada,Technology,ChatGPT,28.65,9320,2023,18-24,SME,3401800,209.0022250075299
Brazil,Technology,ChatGPT,86.11,8265,2024,18-24,SME,3016725,-441.02189140147857
Canada,Technology,ChatGPT,45.16,8114,2024,45-54,Enterprise,2961610,209.0022250075299
France,Technology,Midjourney,32.73,7326,2024,25-34,Enterprise,2673990,-32.10612606624545
USA,Technology,ChatGPT,19.58,665,2023,55+,Startup,242725,337.35736185631686
Australia,Technology,Stable Diffusion,26.06,6652,2024,35-44,Enterprise,2427980,144.55526315789484
India,Technology,ChatGPT,95.98,8901,2024,45-54,SME,3248865,62.984419991772484
Brazil,Technology,ChatGPT,20.08,6120,2024,45-54,SME,2233800,-441.02189140147857
