country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
USA,Finance,ChatGPT,27.48,6308,2024,45-54,Startup,2302420,244.62575644251046
South Korea,Finance,ChatGPT,63.24,8954,2024,35-44,Startup,3268210,-137.74459433644734
USA,Finance,ChatGPT,60.9,4361,2024,45-54,Startup,1591765,244.62575644251046
Canada,Finance,Midjourney,33.36,2497,2023,25-34,SME,911405,274.72947636266326
Germany,Finance,ChatGPT,26.86,5660,2024,18-24,Enterprise,2065900,266.27250705729693
Australia,Finance,Midjourney,15.3,3973,2024,25-34,Startup,1450145,-215.1227742221654
USA,Finance,Midjourney,18.1,8191,2023,25-34,Startup,2989715,292.3184766687591
Brazil,Finance,Bard,7.07,6958,2024,35-44,SME,2539670,11.965710382513862
Canada,Finance,ChatGPT,21.07,5480,2023,55+,Enterprise,2000200,-180.02597531452102
China,Finance,Stable Diffusion,6.04,8577,2024,18-24,Startup,3130605,-564.4079788541922
Germany,Finance,ChatGPT,8.66,4554,2023,55+,Enterprise,1662210,266.27250705729693
UK,Finance,Stable Diffusion,77.75,5554,2024,45-54,Startup,2027210,-103.38070214669006
USA,Finance,Bard,85.1,3902,2024,45-54,Startup,1424230,-252.81917113893815
India,Finance,ChatGPT,32.68,6862,2024,35-44,Startup,2504630,-229.46177762757725
Germany,Finance,Bard,68.7,9727,2024,45-54,SME,3550355,57.78070175438552
UK,Finance,Midjourney,96.26,7089,2024,25-34,SME,2587485,-465.1907249331125
Australia,Finance,Stable Diffusion,51.64,5447,2023,18-24,SME,1988155,473.1833333333334
Australia,Finance,Claude,74.68,3249,2024,55+,Enterprise,1185885,-315.68323863636397
China,Finance,ChatGPT,6.66,2104,2024,45-54,SME,767960,-158.8122683142101
France,Finance,ChatGPT,66.03,7017,2024,35-44,SME,2561205,306.66275865844364
China,Finance,ChatGPT,54.35,1056,2024,55+,Enterprise,385440,-158.8122683142101
South Korea,Finance,ChatGPT,39.46,6837,2024,25-34,Enterprise,2495505,-137.74459433644734
UK,Finance,Stable Diffusion,20.98,6865,2023,45-54,Startup,2505725,-103.38070214669006
China,Finance,ChatGPT,41.35,3045,2024,18-24,SME,1111425,-158.8122683142101
China,Finance,ChatGPT,96.07,1251,2024,35-44,Enterprise,456615,-158.8122683142101
France,Finance,Midjourney,10.29,3025,2024,55+,SME,1104125,-251.48427592116514
South Korea,Finance,Bard,22.66,8737,2024,55+,Enterprise,3189005,-575.8450354609931
Germany,Finance,Midjourney,91.95,2305,2024,35-44,Enterprise,841325,-148.86698583166253
India,Finance,Bard,34.22,3174,2024,25-34,Startup,1158510,531.392873303168
France,Finance,ChatGPT,23.76,9510,2024,25-34,Startup,3471150,306.66275865844364
France,Finance,ChatGPT,17.0,1396,2024,45-54,SME,509540,306.66275865844364
India,Finance,ChatGPT,38.31,2316,2024,18-24,Startup,845340,-229.46177762757725
Germany,Finance,Bard,19.49,6397,2023,25-34,SME,2334905,57.78070175438552
Australia,Finance,ChatGPT,24.86,8378,2024,18-24,Enterprise,3057970,-271.33162259336586
South Korea,Finance,Midjourney,17.45,8084,2023,18-24,Startup,2950660,-31.586570720086456
Brazil,Finance,Midjourney,38.6,8146,2023,55+,Startup,2973290,267.42181682799765
South Korea,Finance,ChatGPT,59.45,1135,2024,45-54,SME,414275,-137.74459433644734
South Korea,Finance,ChatGPT,37.07,7160,2024,45-54,SME,2613400,-137.74459433644734
Germany,Finance,Midjourney,86.71,9961,2024,45-54,Startup,3635765,-148.86698583166253
Germany,Finance,ChatGPT,31.8,5713,2024,35-44,Startup,2085245,266.27250705729693
Australia,Finance,Bard,95.95,527,2024,18-24,Enterprise,192355,-5.644989339019048
UK,Finance,Stable Diffusion,60.61,9511,2023,25-34,Startup,3471515,-103.38070214669006
USA,Finance,Midjourney,40.54,8675,2024,45-54,SME,3166375,292.3184766687591
Brazil,Finance,ChatGPT,16.59,4701,2024,55+,Enterprise,1715865,-402.96156881906336
Brazil,Finance,ChatGPT,93.41,3903,2024,35-44,Startup,1424595,-402.96156881906336
India,Finance,Midjourney,41.42,3439,2024,18-24,SME,1255235,-245.68861165567614
UK,Finance,Stable Diffusion,21.28,3568,2023,25-34,Startup,1302320,-103.38070214669006
Australia,Finance,ChatGPT,72.26,562,2024,18-24,Enterprise,205130,-271.33162259336586
China,Finance,Midjourney,4.49,3012,2023,45-54,SME,1099380,6.055125811327343
UK,Finance,Bard,24.71,9359,2023,45-54,SME,3416035,-686.9793250228031
Brazil,Finance,Midjourney,27.06,5921,2024,35-44,Startup,2161165,267.42181682799765
Brazil,Finance,Stable Diffusion,96.44,7560,2024,55+,SME,2759400,-133.8455269607848
Germany,Finance,ChatGPT,62.35,5465,2024,45-54,Startup,1994725,266.27250705729693
UK,Finance,ChatGPT,54.46,9286,2024,25-34,Enterprise,3389390,736.2000468867218
Canada,Finance,Midjourney,83.12,2603,2023,45-54,SME,950095,274.72947636266326
South Korea,Finance,ChatGPT,68.02,8788,2024,55+,Enterprise,3207620,-137.74459433644734
UK,Finance,Stable Diffusion,92.01,2516,2024,35-44,Enterprise,918340,-103.38070214669006
Germany,Finance,Midjourney,58.14,3998,2024,55+,Enterprise,1459270,-148.86698583166253
UK,Finance,Stable Diffusion,45.36,883,2024,35-44,Startup,322295,-103.38070214669006
Brazil,Finance,ChatGPT,69.21,2246,2023,45-54,SME,819790,-402.96156881906336
France,Finance,ChatGPT,35.94,6284,2024,55+,SME,2293660,306.66275865844364
South Korea,Finance,Stable Diffusion,23.2,2920,2024,25-34,Enterprise,1065800,136.0072130332046
Canada,Finance,ChatGPT,13.42,3986,2024,55+,SME,1454890,-180.02597531452102
Canada,Finance,ChatGPT,24.17,2590,2024,35-44,Startup,945350,-180.02597531452102
USA,Finance,ChatGPT,76.11,1752,2024,45-54,Startup,639480,244.62575644251046
India,Finance,Bard,51.7,2959,2024,45-54,Startup,1080035,531.392873303168
USA,Finance,ChatGPT,28.77,7598,2023,35-44,SME,2773270,244.62575644251046
France,Finance,Midjourney,71.96,280,2024,45-54,SME,102200,-251.48427592116514
France,Finance,ChatGPT,59.85,1416,2024,45-54,Startup,516840,306.66275865844364
Germany,Finance,Stable Diffusion,73.08,2062,2024,55+,Startup,752630,-212.7319159335284
Canada,Finance,Midjourney,40.52,9689,2023,18-24,Startup,3536485,274.72947636266326
France,Finance,ChatGPT,33.5,5400,2024,35-44,Enterprise,1971000,306.66275865844364
China,Finance,Stable Diffusion,10.98,423,2024,45-54,Startup,154395,-564.4079788541922
China,Finance,Bard,55.83,5469,2024,35-44,Startup,1996185,-161.63625450180007
Germany,Finance,Midjourney,6.03,734,2023,55+,Startup,267910,-148.86698583166253
China,Finance,Bard,9.04,8281,2024,35-44,Startup,3022565,-161.63625450180007
Germany,Finance,Bard,82.84,8553,2023,35-44,SME,3121845,57.78070175438552
Australia,Finance,Bard,95.56,8805,2024,25-34,SME,3213825,-5.644989339019048
UK,Finance,ChatGPT,31.73,8008,2024,45-54,SME,2922920,736.2000468867218
France,Finance,Stable Diffusion,30.67,961,2024,45-54,Startup,350765,-211.00272829401456
UK,Finance,ChatGPT,55.24,171,2023,45-54,Enterprise,62415,736.2000468867218
UK,Finance,ChatGPT,68.2,7966,2023,18-24,SME,2907590,736.2000468867218
UK,Finance,Midjourney,71.98,4081,2023,45-54,SME,1489565,-465.1907249331125
China,Finance,Bard,67.45,9978,2024,18-24,SME,3641970,-161.63625450180007
India,Finance,Midjourney,60.26,2919,2024,18-24,Enterprise,1065435,-245.68861165567614
China,Finance,Midjourney,54.96,1788,2024,25-34,Enterprise,652620,6.055125811327343
France,Finance,Midjourney,10.29,3769,2023,35-44,SME,1375685,-251.48427592116514
Australia,Finance,Claude,88.59,6843,2023,25-34,Startup,2497695,-315.68323863636397
Brazil,Finance,Midjourney,86.91,4109,2024,25-34,SME,1499785,267.42181682799765
USA,Finance,Stable Diffusion,63.73,9864,2023,55+,SME,3600360,-635.5058479532163
Australia,Finance,ChatGPT,66.45,2714,2024,25-34,Startup,990610,-271.33162259336586
Australia,Finance,ChatGPT,88.44,3548,2023,35-44,Startup,1295020,-271.33162259336586
France,Finance,Stable Diffusion,84.11,408,2023,45-54,Enterprise,148920,-211.00272829401456
South Korea,Finance,Stable Diffusion,5.3,235,2024,18-24,Enterprise,85775,136.0072130332046
Germany,Finance,Stable Diffusion,91.71,4642,2023,55+,Enterprise,1694330,-212.7319159335284
Brazil,Finance,Stable Diffusion,8.87,3300,2023,55+,SME,1204500,-133.8455269607848
Germany,Finance,Midjourney,69.99,8018,2024,45-54,SME,2926570,-148.86698583166253
Australia,Finance,Midjourney,13.86,3112,2023,18-24,Enterprise,1135880,-215.1227742221654
Germany,Finance,Bard,36.73,8596,2024,18-24,SME,3137540,57.78070175438552
Canada,Finance,ChatGPT,35.29,5019,2024,18-24,Startup,1831935,-180.02597531452102
India,Finance,Stable Diffusion,1.8,6661,2023,55+,SME,2431265,167.45608535445172
India,Finance,ChatGPT,61.96,4403,2024,25-34,SME,1607095,-229.46177762757725
Australia,Finance,ChatGPT,85.09,9626,2024,18-24,Startup,3513490,-271.33162259336586
China,Finance,ChatGPT,63.87,2046,2023,45-54,SME,746790,-158.8122683142101
USA,Finance,ChatGPT,4.74,3962,2024,55+,Enterprise,1446130,244.62575644251046
India,Finance,Midjourney,60.7,9358,2024,18-24,Startup,3415670,-245.68861165567614
Germany,Finance,ChatGPT,78.75,7726,2024,55+,SME,2819990,266.27250705729693
Germany,Finance,Midjourney,30.83,6101,2024,25-34,Enterprise,2226865,-148.86698583166253
South Korea,Finance,ChatGPT,8.86,8945,2023,25-34,SME,3264925,-137.74459433644734
China,Finance,ChatGPT,68.2,7010,2023,35-44,Enterprise,2558650,-158.8122683142101
India,Finance,Stable Diffusion,47.17,2749,2023,55+,Enterprise,1003385,167.45608535445172
UK,Finance,ChatGPT,18.82,9265,2023,55+,Enterprise,3381725,736.2000468867218
Brazil,Finance,Stable Diffusion,65.28,169,2024,18-24,Enterprise,61685,-133.8455269607848
China,Finance,Midjourney,80.76,9998,2024,18-24,Startup,3649270,6.055125811327343
China,Finance,Midjourney,52.55,8570,2024,18-24,SME,3128050,6.055125811327343
India,Finance,ChatGPT,35.27,1008,2024,18-24,Enterprise,367920,-229.46177762757725
Brazil,Finance,ChatGPT,70.2,8051,2024,25-34,SME,2938615,-402.96156881906336
UK,Finance,Stable Diffusion,26.1,1139,2024,35-44,SME,415735,-103.38070214669006
China,Finance,Stable Diffusion,34.47,3170,2023,55+,SME,1157050,-564.4079788541922
Brazil,Finance,Midjourney,85.22,4592,2024,25-34,SME,1676080,267.42181682799765
UK,Finance,ChatGPT,51.18,2331,2023,45-54,Startup,850815,736.2000468867218
Germany,Finance,Midjourney,72.83,7005,2024,45-54,Enterprise,2556825,-148.86698583166253
USA,Finance,Stable Diffusion,75.4,8041,2024,45-54,SME,2934965,-635.5058479532163
China,Finance,Bard,32.72,1120,2024,55+,SME,408800,-161.63625450180007
Australia,Finance,ChatGPT,5.83,4582,2024,55+,Enterprise,1672430,-271.33162259336586
Canada,Finance,ChatGPT,88.52,6762,2023,25-34,Enterprise,2468130,-180.02597531452102
Brazil,Finance,Midjourney,4.76,8435,2023,55+,Enterprise,3078775,267.42181682799765
Germany,Finance,Bard,3.99,666,2024,55+,Enterprise,243090,57.78070175438552
South Korea,Finance,Stable Diffusion,67.08,941,2024,25-34,SME,343465,136.0072130332046
UK,Finance,Midjourney,86.9,6590,2024,35-44,Startup,2405350,-465.1907249331125
UK,Finance,ChatGPT,50.84,5422,2024,55+,Startup,1979030,736.2000468867218
Germany,Finance,Midjourney,73.42,6722,2023,35-44,Enterprise,2453530,-148.86698583166253
South Korea,Finance,ChatGPT,48.96,9386,2024,25-34,Enterprise,3425890,-137.74459433644734
Canada,Finance,Midjourney,78.41,1205,2023,18-24,SME,439825,274.72947636266326
Brazil,Finance,Stable Diffusion,68.31,5344,2024,45-54,Startup,1950560,-133.8455269607848
USA,Finance,Stable Diffusion,27.59,5477,2023,18-24,Enterprise,1999105,-635.5058479532163
South Korea,Finance,ChatGPT,5.08,8465,2024,25-34,SME,3089725,-137.74459433644734
USA,Finance,Bard,89.31,9304,2023,18-24,SME,3395960,-252.81917113893815
USA,Finance,Bard,24.71,2468,2024,25-34,Enterprise,900820,-252.81917113893815
South Korea,Finance,ChatGPT,80.06,4898,2024,45-54,SME,1787770,-137.74459433644734
India,Finance,ChatGPT,9.89,1838,2023,25-34,Startup,670870,-229.46177762757725
Australia,Finance,Midjourney,1.42,3672,2024,35-44,Startup,1340280,-215.1227742221654
USA,Finance,ChatGPT,26.34,5695,2024,45-54,Startup,2078675,244.62575644251046
Australia,Finance,ChatGPT,71.38,7030,2023,35-44,Startup,2565950,-271.33162259336586
China,Finance,Stable Diffusion,93.31,8284,2024,55+,SME,3023660,-564.4079788541922
USA,Finance,Stable Diffusion,35.11,2572,2024,35-44,Startup,938780,-635.5058479532163
France,Finance,Midjourney,0.99,9979,2024,35-44,SME,3642335,-251.48427592116514
France,Finance,ChatGPT,1.24,9916,2024,18-24,Startup,3619340,306.66275865844364
South Korea,Finance,Stable Diffusion,69.37,415,2024,18-24,Startup,151475,136.0072130332046
Brazil,Finance,Midjourney,54.41,3262,2024,18-24,Enterprise,1190630,267.42181682799765
France,Finance,Stable Diffusion,6.4,157,2024,25-34,Enterprise,57305,-211.00272829401456
Canada,Finance,Stable Diffusion,47.45,869,2024,55+,Enterprise,317185,-18.6552365762891
UK,Finance,ChatGPT,74.57,2089,2024,35-44,SME,762485,736.2000468867218
South Korea,Finance,ChatGPT,96.97,7858,2024,55+,Enterprise,2868170,-137.74459433644734
USA,Finance,Claude,97.21,3934,2023,18-24,Startup,1435910,-179.2532100667695
UK,Finance,Midjourney,84.93,2420,2024,45-54,Enterprise,883300,-465.1907249331125
Australia,Finance,Bard,96.56,2687,2024,25-34,Enterprise,980755,-5.644989339019048
USA,Finance,ChatGPT,72.11,6007,2024,25-34,Startup,2192555,244.62575644251046
Australia,Finance,Midjourney,27.18,1050,2023,18-24,Enterprise,383250,-215.1227742221654
India,Finance,ChatGPT,29.56,6110,2024,45-54,SME,2230150,-229.46177762757725
USA,Finance,ChatGPT,7.42,5226,2024,55+,SME,1907490,244.62575644251046
South Korea,Finance,Bard,93.72,3672,2023,18-24,SME,1340280,-575.8450354609931
Australia,Finance,Midjourney,35.11,8326,2023,35-44,Enterprise,3038990,-215.1227742221654
India,Finance,ChatGPT,57.88,3568,2024,18-24,Enterprise,1302320,-229.46177762757725
Australia,Finance,ChatGPT,87.88,6117,2024,25-34,Enterprise,2232705,-271.33162259336586
UK,Finance,Claude,86.08,2601,2024,18-24,SME,949365,577.8843700159487
USA,Finance,Midjourney,83.3,1767,2024,18-24,Startup,644955,292.3184766687591
South Korea,Finance,ChatGPT,61.34,3519,2024,45-54,SME,1284435,-137.74459433644734
Australia,Finance,ChatGPT,69.8,1836,2024,25-34,Enterprise,670140,-271.33162259336586
China,Finance,ChatGPT,70.87,1174,2024,18-24,Startup,428510,-158.8122683142101
China,Finance,Claude,87.04,5261,2023,45-54,SME,1920265,501.3767329716702
Germany,Finance,ChatGPT,34.78,2519,2024,55+,Enterprise,919435,266.27250705729693
USA,Finance,Bard,43.35,4528,2024,25-34,Startup,1652720,-252.81917113893815
France,Finance,ChatGPT,12.88,5276,2023,18-24,SME,1925740,306.66275865844364
Germany,Finance,ChatGPT,25.15,8190,2024,45-54,Enterprise,2989350,266.27250705729693
Canada,Finance,Bard,29.28,6084,2024,55+,Enterprise,2220660,-390.572598870056
South Korea,Finance,Bard,80.29,6964,2023,25-34,Startup,2541860,-575.8450354609931
South Korea,Finance,ChatGPT,11.6,9683,2024,55+,Enterprise,3534295,-137.74459433644734
India,Finance,Stable Diffusion,18.35,736,2024,55+,Enterprise,268640,167.45608535445172
France,Finance,Midjourney,31.13,5519,2024,25-34,Enterprise,2014435,-251.48427592116514
China,Finance,Stable Diffusion,42.97,603,2023,35-44,Enterprise,220095,-564.4079788541922
India,Finance,Midjourney,14.33,2243,2024,45-54,SME,818695,-245.68861165567614
India,Finance,ChatGPT,90.79,2135,2024,35-44,Startup,779275,-229.46177762757725
South Korea,Finance,ChatGPT,86.92,1439,2024,55+,Enterprise,525235,-137.74459433644734
France,Finance,ChatGPT,74.36,9529,2023,18-24,Startup,3478085,306.66275865844364
Australia,Finance,ChatGPT,68.91,2541,2024,25-34,SME,927465,-271.33162259336586
USA,Finance,Midjourney,53.78,5525,2024,25-34,Startup,2016625,292.3184766687591
Canada,Finance,Bard,51.26,2903,2024,45-54,Startup,1059595,-390.572598870056
Australia,Finance,ChatGPT,99.59,9558,2024,55+,SME,3488670,-271.33162259336586
India,Finance,Claude,96.64,233,2024,35-44,Enterprise,85045,-117.55137395459951
France,Finance,Stable Diffusion,25.89,9306,2024,35-44,SME,3396690,-211.00272829401456
Canada,Finance,Midjourney,43.74,6888,2024,45-54,Startup,2514120,274.72947636266326
India,Finance,Bard,24.07,5837,2024,55+,Enterprise,2130505,531.392873303168
China,Finance,Claude,5.18,9674,2024,45-54,Enterprise,3531010,501.3767329716702
Brazil,Finance,Claude,22.28,5929,2023,55+,Enterprise,2164085,393.0968750000002
USA,Finance,ChatGPT,12.28,3633,2024,35-44,Startup,1326045,244.62575644251046
UK,Finance,ChatGPT,21.11,7000,2024,25-34,Startup,2555000,736.2000468867218
Canada,Finance,Midjourney,22.83,5736,2024,18-24,SME,2093640,274.72947636266326
Canada,Finance,ChatGPT,71.71,4210,2024,25-34,Startup,1536650,-180.02597531452102
Germany,Finance,ChatGPT,3.12,9550,2024,55+,Startup,3485750,266.27250705729693
Brazil,Finance,ChatGPT,64.56,4751,2024,45-54,Enterprise,1734115,-402.96156881906336
UK,Finance,ChatGPT,68.58,503,2023,45-54,Enterprise,183595,736.2000468867218
Australia,Finance,Bard,58.68,2158,2024,35-44,Startup,787670,-5.644989339019048
Brazil,Finance,Bard,45.8,3459,2024,25-34,Enterprise,1262535,11.965710382513862
India,Finance,ChatGPT,13.89,9517,2023,55+,SME,3473705,-229.46177762757725
South Korea,Finance,Midjourney,72.26,4738,2023,35-44,SME,1729370,-31.586570720086456
Germany,Finance,ChatGPT,59.04,4076,2024,45-54,Startup,1487740,266.27250705729693
India,Finance,Midjourney,18.11,1387,2023,18-24,Enterprise,506255,-245.68861165567614
China,Finance,Midjourney,75.65,9816,2024,25-34,SME,3582840,6.055125811327343
France,Finance,ChatGPT,72.85,2986,2023,25-34,Enterprise,1089890,306.66275865844364
UK,Finance,Stable Diffusion,30.65,9426,2023,45-54,Startup,3440490,-103.38070214669006
Australia,Finance,Midjourney,21.1,6526,2023,35-44,Enterprise,2381990,-215.1227742221654
South Korea,Finance,Claude,9.57,1386,2024,55+,SME,505890,-131.96706192358306
USA,Finance,ChatGPT,32.89,2563,2024,55+,Startup,935495,244.62575644251046
China,Finance,Stable Diffusion,94.35,4925,2024,35-44,SME,1797625,-564.4079788541922
Canada,Finance,Stable Diffusion,19.23,2494,2024,25-34,Startup,910310,-18.6552365762891
India,Finance,Claude,42.25,7792,2024,45-54,Startup,2844080,-117.55137395459951
Australia,Finance,Midjourney,35.94,1463,2024,55+,SME,533995,-215.1227742221654
USA,Finance,ChatGPT,26.92,7350,2023,18-24,Enterprise,2682750,244.62575644251046
India,Finance,ChatGPT,62.84,3958,2023,45-54,Enterprise,1444670,-229.46177762757725
Australia,Finance,Bard,46.42,7195,2024,25-34,SME,2626175,-5.644989339019048
France,Finance,Midjourney,7.67,979,2024,45-54,SME,357335,-251.48427592116514
China,Finance,ChatGPT,70.68,3490,2024,18-24,Enterprise,1273850,-158.8122683142101
UK,Finance,Midjourney,43.95,3604,2024,18-24,Startup,1315460,-465.1907249331125
Australia,Finance,Stable Diffusion,24.38,6389,2024,45-54,Enterprise,2331985,473.1833333333334
Brazil,Finance,ChatGPT,56.75,9118,2024,25-34,SME,3328070,-402.96156881906336
India,Finance,ChatGPT,24.94,9683,2024,18-24,Startup,3534295,-229.46177762757725
Canada,Finance,Midjourney,93.73,8709,2024,18-24,SME,3178785,274.72947636266326
France,Finance,ChatGPT,5.05,6677,2023,35-44,Startup,2437105,306.66275865844364
France,Finance,Midjourney,56.04,477,2024,45-54,Enterprise,174105,-251.48427592116514
Australia,Finance,Midjourney,1.07,8204,2023,18-24,Enterprise,2994460,-215.1227742221654
China,Finance,Midjourney,35.07,9828,2024,25-34,Startup,3587220,6.055125811327343
UK,Finance,Midjourney,20.04,6776,2023,35-44,Enterprise,2473240,-465.1907249331125
Australia,Finance,Midjourney,71.38,1717,2023,35-44,Enterprise,626705,-215.1227742221654
UK,Finance,ChatGPT,28.7,5835,2024,25-34,Startup,2129775,736.2000468867218
UK,Finance,ChatGPT,39.1,8085,2024,18-24,Startup,2951025,736.2000468867218
Canada,Finance,Midjourney,46.97,4303,2024,45-54,SME,1570595,274.72947636266326
Canada,Finance,Stable Diffusion,92.39,5468,2024,25-34,Enterprise,1995820,-18.6552365762891
South Korea,Finance,ChatGPT,35.59,7309,2024,45-54,Startup,2667785,-137.74459433644734
China,Finance,Midjourney,21.21,9910,2024,55+,SME,3617150,6.055125811327343
China,Finance,Midjourney,63.06,2130,2024,35-44,Startup,777450,6.055125811327343
China,Finance,Claude,37.72,3168,2023,18-24,Startup,1156320,501.3767329716702
Germany,Finance,ChatGPT,65.16,1050,2024,45-54,SME,383250,266.27250705729693
Canada,Finance,Bard,11.46,6642,2024,55+,Enterprise,2424330,-390.572598870056
Australia,Finance,ChatGPT,42.38,2001,2024,18-24,SME,730365,-271.33162259336586
USA,Finance,Midjourney,37.89,4776,2024,18-24,SME,1743240,292.3184766687591
China,Finance,ChatGPT,10.98,9242,2023,45-54,SME,3373330,-158.8122683142101
France,Finance,ChatGPT,95.52,8578,2023,45-54,SME,3130970,306.66275865844364
China,Finance,Bard,65.07,463,2024,18-24,Enterprise,168995,-161.63625450180007
France,Finance,Midjourney,99.62,8538,2023,45-54,SME,3116370,-251.48427592116514
Australia,Finance,Bard,76.44,6806,2024,55+,Enterprise,2484190,-5.644989339019048
South Korea,Finance,ChatGPT,47.22,4143,2023,25-34,Startup,1512195,-137.74459433644734
China,Finance,Stable Diffusion,53.36,6874,2024,55+,Enterprise,2509010,-564.4079788541922
UK,Finance,Stable Diffusion,39.4,4656,2023,45-54,Startup,1699440,-103.38070214669006
South Korea,Finance,Bard,68.73,1047,2024,35-44,Startup,382155,-575.8450354609931
China,Finance,Midjourney,91.88,4628,2024,45-54,Enterprise,1689220,6.055125811327343
USA,Finance,Stable Diffusion,8.48,125,2023,35-44,SME,45625,-635.5058479532163
USA,Finance,Stable Diffusion,45.66,8487,2024,45-54,Enterprise,3097755,-635.5058479532163
South Korea,Finance,ChatGPT,99.48,2478,2024,18-24,Startup,904470,-137.74459433644734
Brazil,Finance,Midjourney,21.62,6377,2024,25-34,Enterprise,2327605,267.42181682799765
France,Finance,Stable Diffusion,69.61,6113,2024,25-34,Startup,2231245,-211.00272829401456
India,Finance,Midjourney,40.86,5872,2024,45-54,Startup,2143280,-245.68861165567614
Germany,Finance,Midjourney,63.59,681,2024,45-54,SME,248565,-148.86698583166253
France,Finance,ChatGPT,88.41,933,2024,25-34,Startup,340545,306.66275865844364
South Korea,Finance,Stable Diffusion,50.33,3952,2024,45-54,SME,1442480,136.0072130332046
Brazil,Finance,Midjourney,19.75,9482,2024,45-54,SME,3460930,267.42181682799765
France,Finance,Stable Diffusion,36.21,2728,2024,25-34,Enterprise,995720,-211.00272829401456
Canada,Finance,Stable Diffusion,78.72,4310,2023,55+,SME,1573150,-18.6552365762891
France,Finance,ChatGPT,19.44,1563,2024,45-54,SME,570495,306.66275865844364
India,Finance,Stable Diffusion,77.79,709,2023,18-24,Enterprise,258785,167.45608535445172
South Korea,Finance,Midjourney,25.15,7850,2024,25-34,SME,2865250,-31.586570720086456
Australia,Finance,Bard,52.11,2283,2024,25-34,SME,833295,-5.644989339019048
USA,Finance,Midjourney,78.86,8351,2024,25-34,Startup,3048115,292.3184766687591
South Korea,Finance,ChatGPT,90.64,6122,2023,18-24,Enterprise,2234530,-137.74459433644734
Brazil,Finance,Midjourney,93.73,6609,2024,18-24,Startup,2412285,267.42181682799765
France,Finance,Bard,14.09,6047,2024,18-24,Enterprise,2207155,-366.94378109452737
India,Finance,Stable Diffusion,50.44,6005,2024,45-54,Enterprise,2191825,167.45608535445172
India,Finance,Stable Diffusion,60.51,4941,2024,35-44,Startup,1803465,167.45608535445172
South Korea,Finance,Midjourney,72.41,2095,2024,55+,SME,764675,-31.586570720086456
India,Finance,Bard,82.55,3450,2023,18-24,Startup,1259250,531.392873303168
Australia,Finance,Midjourney,99.85,5059,2023,25-34,Enterprise,1846535,-215.1227742221654
India,Finance,Midjourney,92.05,2619,2024,18-24,SME,955935,-245.68861165567614
UK,Finance,ChatGPT,29.95,5401,2024,25-34,Enterprise,1971365,736.2000468867218
China,Finance,Stable Diffusion,69.2,988,2024,55+,SME,360620,-564.4079788541922
UK,Finance,ChatGPT,59.56,743,2023,55+,Enterprise,271195,736.2000468867218
India,Finance,ChatGPT,45.87,9103,2024,25-34,Startup,3322595,-229.46177762757725
Australia,Finance,Bard,85.97,5201,2024,45-54,Startup,1898365,-5.644989339019048
South Korea,Finance,Stable Diffusion,0.56,4959,2024,55+,SME,1810035,136.0072130332046
Australia,Finance,ChatGPT,31.39,4921,2024,25-34,Enterprise,1796165,-271.33162259336586
Canada,Finance,ChatGPT,67.45,6421,2024,25-34,Enterprise,2343665,-180.02597531452102
Canada,Finance,Midjourney,39.13,6571,2024,45-54,SME,2398415,274.72947636266326
Brazil,Finance,Bard,39.42,2217,2023,18-24,Startup,809205,11.965710382513862
Canada,Finance,Stable Diffusion,1.49,3952,2023,45-54,SME,1442480,-18.6552365762891
France,Finance,ChatGPT,62.8,5371,2023,55+,Enterprise,1960415,306.66275865844364
India,Finance,Bard,63.18,8684,2023,18-24,Startup,3169660,531.392873303168
USA,Finance,ChatGPT,28.01,8689,2024,35-44,Enterprise,3171485,244.62575644251046
South Korea,Finance,Midjourney,68.16,9685,2023,45-54,SME,3535025,-31.586570720086456
South Korea,Finance,ChatGPT,83.99,116,2024,55+,Startup,42340,-137.74459433644734
UK,Finance,Bard,71.57,2007,2024,35-44,Enterprise,732555,-686.9793250228031
Brazil,Finance,ChatGPT,83.75,7390,2024,25-34,SME,2697350,-402.96156881906336
Canada,Finance,ChatGPT,58.21,9183,2024,35-44,Enterprise,3351795,-180.02597531452102
Germany,Finance,ChatGPT,5.2,2460,2023,18-24,Startup,897900,266.27250705729693
Brazil,Finance,ChatGPT,93.59,4654,2024,45-54,SME,1698710,-402.96156881906336
France,Finance,ChatGPT,26.8,6202,2024,55+,SME,2263730,306.66275865844364
Australia,Finance,Stable Diffusion,53.33,5050,2024,18-24,Enterprise,1843250,473.1833333333334
Canada,Finance,ChatGPT,27.5,1698,2024,25-34,Startup,619770,-180.02597531452102
Australia,Finance,ChatGPT,59.24,4738,2023,25-34,Enterprise,1729370,-271.33162259336586
USA,Finance,ChatGPT,68.61,2521,2024,45-54,Enterprise,920165,244.62575644251046
India,Finance,Stable Diffusion,19.14,1892,2024,35-44,SME,690580,167.45608535445172
UK,Finance,Claude,20.78,5973,2024,35-44,Startup,2180145,577.8843700159487
France,Finance,Bard,94.42,4714,2023,18-24,Startup,1720610,-366.94378109452737
Brazil,Finance,Midjourney,70.93,1097,2024,18-24,Startup,400405,267.42181682799765
Brazil,Finance,ChatGPT,64.59,768,2024,25-34,SME,280320,-402.96156881906336
Canada,Finance,Midjourney,21.44,105,2023,25-34,Startup,38325,274.72947636266326
Brazil,Finance,Bard,22.68,3803,2023,18-24,Startup,1388095,11.965710382513862
