country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
France,Education,ChatGPT,50.94,173,2023,18-24,Enterprise,63145,134.2626819426432
UK,Education,Midjourney,75.07,8146,2023,25-34,Startup,2973290,-256.1856845729044
UK,Education,Midjourney,17.03,4711,2024,18-24,SME,1719515,-256.1856845729044
India,Education,Claude,79.79,6747,2024,35-44,Enterprise,2462655,73.31236673774038
China,Education,Midjourney,28.73,5314,2023,55+,Enterprise,1939610,473.9286190996236
South Korea,Education,Bard,71.47,2386,2024,25-34,Startup,870890,-386.5907936507929
Australia,Education,ChatGPT,53.38,1938,2024,55+,Startup,707370,151.86525831660583
India,Education,ChatGPT,32.12,5852,2024,35-44,Enterprise,2135980,193.09717900063242
UK,Education,ChatGPT,97.55,8575,2024,35-44,SME,3129875,345.2340999789967
India,Education,Bard,24.94,8969,2023,55+,SME,3273685,-310.57954545454504
Germany,Education,Midjourney,44.62,9874,2024,45-54,Enterprise,3604010,485.8894260968882
Canada,Education,ChatGPT,60.03,7070,2024,25-34,SME,2580550,24.868943895933626
South Korea,Education,ChatGPT,71.8,3739,2023,18-24,SME,1364735,306.4713045753915
Brazil,Education,ChatGPT,94.51,180,2023,18-24,Startup,65700,126.32326139521501
India,Education,Stable Diffusion,31.55,3959,2024,25-34,Enterprise,1445035,-28.393375587814262
UK,Education,ChatGPT,56.39,6919,2024,35-44,Startup,2525435,345.2340999789967
Brazil,Education,ChatGPT,29.18,5986,2024,25-34,Enterprise,2184890,126.32326139521501
Australia,Education,ChatGPT,25.06,5913,2024,18-24,SME,2158245,151.86525831660583
Australia,Education,Claude,38.05,4884,2024,18-24,SME,1782660,779.0259571706683
China,Education,Stable Diffusion,30.88,2577,2023,18-24,SME,940605,182.726345083488
France,Education,ChatGPT,66.18,1888,2024,45-54,SME,689120,134.2626819426432
Australia,Education,ChatGPT,73.57,8686,2024,55+,Enterprise,3170390,151.86525831660583
USA,Education,Midjourney,89.13,1751,2023,18-24,SME,639115,-55.17937271725896
India,Education,Stable Diffusion,21.2,2850,2024,35-44,SME,1040250,-28.393375587814262
South Korea,Education,Midjourney,65.04,6214,2024,55+,Startup,2268110,486.9386184367777
Australia,Education,Midjourney,11.5,9487,2024,35-44,Enterprise,3462755,91.00814972297303
Germany,Education,Stable Diffusion,31.93,9232,2024,55+,Startup,3369680,-434.0040780475565
South Korea,Education,Midjourney,63.99,4725,2023,45-54,Enterprise,1724625,486.9386184367777
UK,Education,ChatGPT,33.17,8889,2024,18-24,Enterprise,3244485,345.2340999789967
France,Education,ChatGPT,90.69,2139,2023,45-54,SME,780735,134.2626819426432
USA,Education,ChatGPT,30.6,319,2024,18-24,SME,116435,55.329637841832664
Germany,Education,Midjourney,4.8,498,2024,35-44,Enterprise,181770,485.8894260968882
Brazil,Education,ChatGPT,8.61,6036,2023,25-34,Startup,2203140,126.32326139521501
Australia,Education,ChatGPT,86.68,9140,2024,35-44,SME,3336100,151.86525831660583
South Korea,Education,Stable Diffusion,80.12,3362,2024,18-24,Enterprise,1227130,-47.84057393383773
India,Education,ChatGPT,13.03,2004,2024,55+,Enterprise,731460,193.09717900063242
Canada,Education,Stable Diffusion,27.83,6445,2023,18-24,SME,2352425,488.67554412071513
South Korea,Education,Midjourney,13.4,9939,2024,45-54,Startup,3627735,486.9386184367777
Brazil,Education,Midjourney,11.35,5976,2024,45-54,SME,2181240,-204.03641281731143
Brazil,Education,ChatGPT,37.87,5205,2024,55+,SME,1899825,126.32326139521501
USA,Education,Midjourney,45.73,3062,2024,55+,Enterprise,1117630,-55.17937271725896
Australia,Education,ChatGPT,0.88,6925,2024,35-44,Enterprise,2527625,151.86525831660583
France,Education,Midjourney,19.94,6475,2023,18-24,Enterprise,2363375,133.5730713375424
Canada,Education,ChatGPT,64.89,3590,2024,45-54,Enterprise,1310350,24.868943895933626
UK,Education,Stable Diffusion,91.97,4817,2023,35-44,Startup,1758205,-97.00131492439141
India,Education,ChatGPT,71.81,5143,2023,25-34,Startup,1877195,193.09717900063242
Brazil,Education,Stable Diffusion,42.37,5382,2024,55+,SME,1964430,-277.90393933010364
China,Education,Bard,16.14,1615,2024,18-24,Enterprise,589475,-587.1999071279315
UK,Education,Stable Diffusion,61.94,1502,2024,55+,SME,548230,-97.00131492439141
China,Education,Bard,97.5,5293,2024,45-54,Startup,1931945,-587.1999071279315
China,Education,ChatGPT,55.49,6326,2024,45-54,SME,2308990,-20.565394183409808
Canada,Education,ChatGPT,32.67,1177,2023,35-44,Enterprise,429605,24.868943895933626
USA,Education,Bard,10.83,3581,2023,18-24,Startup,1307065,-253.79466666666667
Australia,Education,ChatGPT,41.08,8176,2024,55+,Enterprise,2984240,151.86525831660583
USA,Education,ChatGPT,20.81,4749,2024,25-34,Startup,1733385,55.329637841832664
India,Education,Midjourney,41.35,1986,2024,45-54,Startup,724890,724.3829695979948
Germany,Education,ChatGPT,30.28,2720,2023,18-24,SME,992800,-305.80513537117895
South Korea,Education,Bard,93.7,2751,2024,55+,Enterprise,1004115,-386.5907936507929
UK,Education,Stable Diffusion,8.85,8504,2024,45-54,Startup,3103960,-97.00131492439141
South Korea,Education,Stable Diffusion,12.57,3655,2024,18-24,Startup,1334075,-47.84057393383773
Australia,Education,Stable Diffusion,51.59,9719,2024,45-54,Enterprise,3547435,244.00823204064636
Brazil,Education,ChatGPT,4.26,8119,2024,25-34,Startup,2963435,126.32326139521501
Australia,Education,Midjourney,41.59,1919,2024,18-24,Enterprise,700435,91.00814972297303
France,Education,ChatGPT,63.66,3854,2024,18-24,Startup,1406710,134.2626819426432
France,Education,ChatGPT,9.68,5488,2023,45-54,SME,2003120,134.2626819426432
Canada,Education,Midjourney,22.3,9132,2024,45-54,Startup,3333180,-239.12728619029986
Canada,Education,ChatGPT,83.05,8922,2024,45-54,SME,3256530,24.868943895933626
USA,Education,Midjourney,27.31,762,2024,55+,Startup,278130,-55.17937271725896
UK,Education,Midjourney,74.71,1318,2024,45-54,Enterprise,481070,-256.1856845729044
Canada,Education,Stable Diffusion,39.77,4176,2023,55+,SME,1524240,488.67554412071513
France,Education,Bard,30.79,4387,2024,45-54,SME,1601255,791.7681498829043
Germany,Education,ChatGPT,19.72,3025,2024,35-44,SME,1104125,-305.80513537117895
France,Education,Midjourney,8.01,1195,2024,25-34,Startup,436175,133.5730713375424
UK,Education,ChatGPT,25.25,8056,2023,35-44,Startup,2940440,345.2340999789967
Germany,Education,Midjourney,19.23,7320,2024,25-34,SME,2671800,485.8894260968882
Germany,Education,ChatGPT,36.56,1693,2023,25-34,Startup,617945,-305.80513537117895
Brazil,Education,ChatGPT,72.31,6876,2024,25-34,SME,2509740,126.32326139521501
India,Education,ChatGPT,98.03,3507,2024,25-34,Enterprise,1280055,193.09717900063242
Canada,Education,Midjourney,79.92,8889,2024,55+,SME,3244485,-239.12728619029986
Canada,Education,Bard,45.4,4135,2024,18-24,SME,1509275,268.9268176020405
UK,Education,ChatGPT,17.05,5401,2023,35-44,SME,1971365,345.2340999789967
UK,Education,Midjourney,89.92,245,2024,35-44,SME,89425,-256.1856845729044
South Korea,Education,ChatGPT,18.81,9078,2024,18-24,Startup,3313470,306.4713045753915
Germany,Education,Stable Diffusion,31.19,1823,2024,35-44,SME,665395,-434.0040780475565
USA,Education,Midjourney,71.92,2821,2023,18-24,Startup,1029665,-55.17937271725896
South Korea,Education,ChatGPT,26.56,3756,2023,18-24,Startup,1370940,306.4713045753915
USA,Education,ChatGPT,19.69,1623,2024,45-54,Enterprise,592395,55.329637841832664
USA,Education,ChatGPT,49.11,2099,2024,18-24,Enterprise,766135,55.329637841832664
South Korea,Education,Midjourney,94.74,5335,2024,55+,Enterprise,1947275,486.9386184367777
UK,Education,ChatGPT,55.49,6472,2023,25-34,Startup,2362280,345.2340999789967
Canada,Education,Bard,91.64,6464,2023,25-34,Startup,2359360,268.9268176020405
UK,Education,Stable Diffusion,24.28,9606,2023,55+,Enterprise,3506190,-97.00131492439141
Brazil,Education,Midjourney,45.64,4035,2023,25-34,Enterprise,1472775,-204.03641281731143
India,Education,ChatGPT,17.45,8335,2024,45-54,Startup,3042275,193.09717900063242
India,Education,ChatGPT,61.67,3514,2024,45-54,Enterprise,1282610,193.09717900063242
Germany,Education,Midjourney,49.51,9043,2024,45-54,Enterprise,3300695,485.8894260968882
Canada,Education,Stable Diffusion,74.38,3450,2024,55+,Enterprise,1259250,488.67554412071513
Germany,Education,Bard,24.57,5180,2024,45-54,Enterprise,1890700,210.2845238095233
Australia,Education,Bard,76.69,3304,2023,18-24,SME,1205960,-630.5090756100499
Australia,Education,Midjourney,62.02,7307,2023,55+,SME,2667055,91.00814972297303
India,Education,Midjourney,84.14,7768,2024,18-24,SME,2835320,724.3829695979948
China,Education,ChatGPT,35.01,8035,2024,55+,Startup,2932775,-20.565394183409808
Canada,Education,ChatGPT,42.11,7223,2024,18-24,SME,2636395,24.868943895933626
UK,Education,ChatGPT,83.63,4224,2024,25-34,Enterprise,1541760,345.2340999789967
France,Education,Midjourney,91.8,8501,2024,18-24,Enterprise,3102865,133.5730713375424
India,Education,Midjourney,2.12,7922,2024,55+,Enterprise,2891530,724.3829695979948
Australia,Education,Stable Diffusion,31.11,2096,2023,35-44,Enterprise,765040,244.00823204064636
Germany,Education,Midjourney,93.01,1021,2023,55+,Enterprise,372665,485.8894260968882
India,Education,Midjourney,47.95,1988,2024,35-44,SME,725620,724.3829695979948
Germany,Education,ChatGPT,82.52,1565,2024,25-34,SME,571225,-305.80513537117895
Australia,Education,Midjourney,14.76,5834,2023,55+,SME,2129410,91.00814972297303
UK,Education,Midjourney,76.2,5034,2023,55+,Startup,1837410,-256.1856845729044
UK,Education,Midjourney,83.04,2544,2024,18-24,Enterprise,928560,-256.1856845729044
South Korea,Education,Bard,7.84,159,2024,55+,SME,58035,-386.5907936507929
South Korea,Education,Claude,53.98,1409,2024,35-44,Enterprise,514285,92.31005291005295
Australia,Education,Midjourney,66.06,6139,2024,35-44,Enterprise,2240735,91.00814972297303
UK,Education,Midjourney,97.25,744,2023,55+,Startup,271560,-256.1856845729044
Australia,Education,Midjourney,54.68,8412,2024,25-34,SME,3070380,91.00814972297303
France,Education,ChatGPT,23.6,5119,2023,25-34,SME,1868435,134.2626819426432
South Korea,Education,Midjourney,93.28,4279,2024,18-24,Startup,1561835,486.9386184367777
Australia,Education,Midjourney,64.5,8195,2024,35-44,Startup,2991175,91.00814972297303
USA,Education,Midjourney,63.08,643,2024,55+,Startup,234695,-55.17937271725896
South Korea,Education,Bard,60.25,9507,2024,18-24,Enterprise,3470055,-386.5907936507929
Germany,Education,Midjourney,47.63,1360,2024,18-24,Enterprise,496400,485.8894260968882
Brazil,Education,Stable Diffusion,35.66,9528,2023,45-54,Enterprise,3477720,-277.90393933010364
Brazil,Education,ChatGPT,62.54,4421,2024,25-34,Startup,1613665,126.32326139521501
Brazil,Education,ChatGPT,82.15,8935,2023,25-34,Enterprise,3261275,126.32326139521501
UK,Education,ChatGPT,62.52,3378,2024,25-34,SME,1232970,345.2340999789967
India,Education,ChatGPT,31.64,4879,2024,35-44,Enterprise,1780835,193.09717900063242
France,Education,Midjourney,18.95,3454,2024,55+,Startup,1260710,133.5730713375424
China,Education,ChatGPT,56.59,7554,2023,55+,SME,2757210,-20.565394183409808
South Korea,Education,ChatGPT,60.49,8478,2024,55+,Enterprise,3094470,306.4713045753915
Canada,Education,ChatGPT,99.44,5740,2024,25-34,Startup,2095100,24.868943895933626
France,Education,ChatGPT,44.13,8018,2023,25-34,SME,2926570,134.2626819426432
South Korea,Education,Midjourney,31.74,7391,2023,45-54,Startup,2697715,486.9386184367777
South Korea,Education,Midjourney,28.17,5385,2024,45-54,Enterprise,1965525,486.9386184367777
UK,Education,Midjourney,90.05,8407,2023,18-24,Startup,3068555,-256.1856845729044
USA,Education,Midjourney,58.54,7160,2023,35-44,SME,2613400,-55.17937271725896
China,Education,Midjourney,3.29,6730,2024,55+,Enterprise,2456450,473.9286190996236
Germany,Education,Midjourney,25.46,6179,2024,45-54,Enterprise,2255335,485.8894260968882
Canada,Education,Midjourney,22.56,2988,2024,25-34,Startup,1090620,-239.12728619029986
Canada,Education,ChatGPT,58.81,2418,2024,25-34,Enterprise,882570,24.868943895933626
Brazil,Education,ChatGPT,15.5,6481,2023,45-54,SME,2365565,126.32326139521501
UK,Education,Midjourney,34.22,4560,2024,25-34,Enterprise,1664400,-256.1856845729044
France,Education,ChatGPT,68.98,4512,2024,45-54,SME,1646880,134.2626819426432
Australia,Education,Claude,65.0,993,2023,55+,Enterprise,362445,779.0259571706683
South Korea,Education,ChatGPT,72.79,2548,2024,45-54,Enterprise,930020,306.4713045753915
Australia,Education,Midjourney,91.52,7662,2024,45-54,SME,2796630,91.00814972297303
UK,Education,Midjourney,46.68,1247,2023,35-44,Enterprise,455155,-256.1856845729044
South Korea,Education,Stable Diffusion,90.13,8143,2024,25-34,SME,2972195,-47.84057393383773
UK,Education,Midjourney,87.96,1550,2024,18-24,SME,565750,-256.1856845729044
Australia,Education,Midjourney,50.78,8589,2024,35-44,SME,3134985,91.00814972297303
Canada,Education,ChatGPT,54.59,6272,2023,25-34,Enterprise,2289280,24.868943895933626
Germany,Education,ChatGPT,61.41,9681,2023,35-44,Enterprise,3533565,-305.80513537117895
India,Education,ChatGPT,17.21,9718,2024,25-34,Enterprise,3547070,193.09717900063242
Canada,Education,Midjourney,74.36,6400,2024,55+,SME,2336000,-239.12728619029986
Canada,Education,Midjourney,48.36,7662,2024,35-44,SME,2796630,-239.12728619029986
UK,Education,Claude,44.38,5361,2024,25-34,SME,1956765,1110.724789915966
USA,Education,ChatGPT,57.96,5086,2024,25-34,Startup,1856390,55.329637841832664
China,Education,Midjourney,14.24,5980,2023,55+,SME,2182700,473.9286190996236
Australia,Education,Midjourney,21.92,4181,2024,18-24,SME,1526065,91.00814972297303
France,Education,ChatGPT,36.91,5890,2024,18-24,Startup,2149850,134.2626819426432
Australia,Education,Midjourney,53.65,3720,2024,35-44,SME,1357800,91.00814972297303
France,Education,ChatGPT,61.61,1422,2024,55+,SME,519030,134.2626819426432
USA,Education,ChatGPT,59.38,4253,2024,35-44,Startup,1552345,55.329637841832664
Brazil,Education,ChatGPT,9.77,5595,2023,45-54,Startup,2042175,126.32326139521501
Germany,Education,ChatGPT,38.2,1778,2023,45-54,Startup,648970,-305.80513537117895
South Korea,Education,Midjourney,8.57,2103,2024,18-24,SME,767595,486.9386184367777
Australia,Education,ChatGPT,62.6,4282,2024,45-54,Enterprise,1562930,151.86525831660583
Brazil,Education,ChatGPT,96.15,1570,2024,25-34,Enterprise,573050,126.32326139521501
Germany,Education,Stable Diffusion,79.5,2957,2024,18-24,Enterprise,1079305,-434.0040780475565
South Korea,Education,Midjourney,71.36,1317,2024,55+,Enterprise,480705,486.9386184367777
China,Education,Stable Diffusion,63.69,796,2023,55+,Enterprise,290540,182.726345083488
India,Education,Midjourney,16.06,3730,2024,45-54,Enterprise,1361450,724.3829695979948
UK,Education,Midjourney,16.28,2908,2024,45-54,SME,1061420,-256.1856845729044
Germany,Education,ChatGPT,70.39,6164,2023,55+,Enterprise,2249860,-305.80513537117895
South Korea,Education,ChatGPT,38.5,3435,2024,45-54,Startup,1253775,306.4713045753915
USA,Education,ChatGPT,10.22,4785,2024,35-44,Enterprise,1746525,55.329637841832664
China,Education,Midjourney,98.06,8307,2023,55+,Enterprise,3032055,473.9286190996236
Brazil,Education,Midjourney,12.06,9036,2024,18-24,Startup,3298140,-204.03641281731143
India,Education,Bard,77.36,6166,2024,25-34,Startup,2250590,-310.57954545454504
Brazil,Education,ChatGPT,31.88,2486,2024,35-44,Enterprise,907390,126.32326139521501
Canada,Education,Midjourney,99.09,1668,2024,45-54,Startup,608820,-239.12728619029986
South Korea,Education,ChatGPT,39.39,7284,2024,45-54,Enterprise,2658660,306.4713045753915
Canada,Education,Midjourney,53.32,886,2024,25-34,SME,323390,-239.12728619029986
France,Education,Midjourney,98.42,5863,2024,25-34,SME,2139995,133.5730713375424
France,Education,ChatGPT,48.97,1449,2024,18-24,Enterprise,528885,134.2626819426432
UK,Education,Claude,59.0,5961,2024,18-24,SME,2175765,1110.724789915966
UK,Education,ChatGPT,74.96,3360,2024,25-34,Enterprise,1226400,345.2340999789967
Australia,Education,ChatGPT,6.56,8365,2024,25-34,Startup,3053225,151.86525831660583
Canada,Education,ChatGPT,28.46,5629,2023,25-34,Enterprise,2054585,24.868943895933626
USA,Education,Bard,87.14,9469,2023,25-34,Startup,3456185,-253.79466666666667
India,Education,ChatGPT,30.78,1888,2024,25-34,SME,689120,193.09717900063242
India,Education,Stable Diffusion,82.75,5190,2024,55+,Enterprise,1894350,-28.393375587814262
Australia,Education,ChatGPT,42.51,6907,2024,35-44,SME,2521055,151.86525831660583
USA,Education,Midjourney,81.64,4191,2023,55+,Enterprise,1529715,-55.17937271725896
Germany,Education,Bard,34.71,2041,2024,18-24,Enterprise,744965,210.2845238095233
Brazil,Education,Midjourney,64.13,5542,2024,25-34,Startup,2022830,-204.03641281731143
India,Education,ChatGPT,16.91,7882,2024,45-54,Enterprise,2876930,193.09717900063242
Australia,Education,Midjourney,3.53,218,2023,35-44,SME,79570,91.00814972297303
Germany,Education,Midjourney,21.8,5129,2024,25-34,Enterprise,1872085,485.8894260968882
UK,Education,ChatGPT,60.94,6948,2024,18-24,Startup,2536020,345.2340999789967
Australia,Education,Stable Diffusion,52.37,7957,2024,55+,Startup,2904305,244.00823204064636
China,Education,ChatGPT,24.14,3563,2023,18-24,SME,1300495,-20.565394183409808
Canada,Education,Bard,31.31,4397,2023,18-24,SME,1604905,268.9268176020405
India,Education,ChatGPT,98.8,4124,2024,35-44,Enterprise,1505260,193.09717900063242
USA,Education,ChatGPT,56.74,5415,2023,18-24,SME,1976475,55.329637841832664
Australia,Education,Claude,29.17,6987,2024,18-24,Enterprise,2550255,779.0259571706683
China,Education,ChatGPT,92.98,309,2024,25-34,Startup,112785,-20.565394183409808
France,Education,ChatGPT,66.72,5436,2023,25-34,Startup,1984140,134.2626819426432
Brazil,Education,ChatGPT,47.21,9120,2023,45-54,Startup,3328800,126.32326139521501
France,Education,ChatGPT,52.35,1255,2023,45-54,Startup,458075,134.2626819426432
Germany,Education,Midjourney,85.5,9039,2024,25-34,Enterprise,3299235,485.8894260968882
USA,Education,ChatGPT,2.39,8647,2023,45-54,Enterprise,3156155,55.329637841832664
Canada,Education,ChatGPT,33.87,5783,2024,18-24,Startup,2110795,24.868943895933626
Germany,Education,Midjourney,76.41,9994,2024,55+,Enterprise,3647810,485.8894260968882
Australia,Education,Midjourney,16.79,5190,2024,35-44,Startup,1894350,91.00814972297303
Canada,Education,Stable Diffusion,22.88,951,2024,25-34,SME,347115,488.67554412071513
UK,Education,ChatGPT,38.51,8390,2024,18-24,SME,3062350,345.2340999789967
China,Education,Midjourney,83.66,1311,2024,18-24,Startup,478515,473.9286190996236
Australia,Education,Stable Diffusion,17.28,4021,2023,35-44,SME,1467665,244.00823204064636
UK,Education,ChatGPT,62.91,9165,2024,35-44,SME,3345225,345.2340999789967
China,Education,Midjourney,22.93,662,2024,35-44,Enterprise,241630,473.9286190996236
Brazil,Education,ChatGPT,45.05,2639,2024,55+,Enterprise,963235,126.32326139521501
Canada,Education,ChatGPT,33.36,4278,2024,25-34,Enterprise,1561470,24.868943895933626
Australia,Education,Midjourney,29.35,2877,2024,25-34,Enterprise,1050105,91.00814972297303
France,Education,Midjourney,73.16,5713,2024,35-44,Startup,2085245,133.5730713375424
India,Education,Midjourney,44.06,2996,2024,55+,Enterprise,1093540,724.3829695979948
South Korea,Education,Midjourney,92.14,5177,2023,18-24,SME,1889605,486.9386184367777
South Korea,Education,Bard,61.01,1245,2024,55+,Enterprise,454425,-386.5907936507929
China,Education,ChatGPT,3.39,218,2023,55+,Startup,79570,-20.565394183409808
China,Education,Claude,16.3,3814,2023,55+,SME,1392110,256.61363636363603
Germany,Education,ChatGPT,19.51,5680,2024,55+,Enterprise,2073200,-305.80513537117895
India,Education,ChatGPT,11.45,7796,2024,18-24,SME,2845540,193.09717900063242
Brazil,Education,Bard,42.0,5450,2024,25-34,Enterprise,1989250,9.579776422764553
South Korea,Education,ChatGPT,34.68,7171,2024,35-44,Startup,2617415,306.4713045753915
Canada,Education,Bard,52.66,7725,2024,55+,Startup,2819625,268.9268176020405
India,Education,Midjourney,53.51,1905,2024,55+,SME,695325,724.3829695979948
USA,Education,Claude,10.31,2136,2024,55+,Enterprise,779640,310.6719211822656
Australia,Education,Stable Diffusion,43.89,5827,2024,55+,Startup,2126855,244.00823204064636
UK,Education,Midjourney,87.79,2829,2024,35-44,SME,1032585,-256.1856845729044
UK,Education,Midjourney,34.53,6977,2023,55+,SME,2546605,-256.1856845729044
France,Education,Bard,6.23,6005,2024,25-34,SME,2191825,791.7681498829043
China,Education,Midjourney,95.54,1670,2024,45-54,Enterprise,609550,473.9286190996236
Brazil,Education,Midjourney,61.25,1149,2024,35-44,SME,419385,-204.03641281731143
France,Education,Midjourney,40.02,7659,2024,45-54,Enterprise,2795535,133.5730713375424
India,Education,ChatGPT,41.1,4668,2024,25-34,SME,1703820,193.09717900063242
India,Education,ChatGPT,21.05,4673,2024,25-34,Enterprise,1705645,193.09717900063242
UK,Education,Stable Diffusion,87.77,148,2024,45-54,SME,54020,-97.00131492439141
Canada,Education,ChatGPT,47.43,6933,2023,35-44,SME,2530545,24.868943895933626
USA,Education,Midjourney,17.98,531,2024,18-24,Enterprise,193815,-55.17937271725896
South Korea,Education,ChatGPT,11.81,2123,2023,25-34,Enterprise,774895,306.4713045753915
South Korea,Education,Bard,36.48,7415,2024,35-44,Enterprise,2706475,-386.5907936507929
USA,Education,Midjourney,42.91,3683,2024,35-44,Startup,1344295,-55.17937271725896
Canada,Education,Stable Diffusion,80.28,539,2023,55+,Enterprise,196735,488.67554412071513
UK,Education,ChatGPT,54.69,7711,2024,45-54,SME,2814515,345.2340999789967
China,Education,Midjourney,26.4,3821,2023,25-34,SME,1394665,473.9286190996236
UK,Education,Midjourney,55.61,1373,2024,35-44,Enterprise,501145,-256.1856845729044
South Korea,Education,Bard,37.81,2240,2023,25-34,SME,817600,-386.5907936507929
France,Education,ChatGPT,85.48,7801,2024,55+,Enterprise,2847365,134.2626819426432
Australia,Education,Midjourney,52.23,1561,2024,25-34,SME,569765,91.00814972297303
South Korea,Education,Midjourney,63.34,7351,2024,25-34,Enterprise,2683115,486.9386184367777
USA,Education,Midjourney,78.61,6313,2024,55+,Enterprise,2304245,-55.17937271725896
Canada,Education,Midjourney,59.98,839,2024,25-34,Startup,306235,-239.12728619029986
India,Education,ChatGPT,57.22,8563,2024,35-44,Enterprise,3125495,193.09717900063242
India,Education,ChatGPT,44.14,532,2023,25-34,Enterprise,194180,193.09717900063242
France,Education,Bard,68.41,4599,2024,18-24,Enterprise,1678635,791.7681498829043
India,Education,ChatGPT,39.75,9508,2024,18-24,Enterprise,3470420,193.09717900063242
Australia,Education,ChatGPT,25.52,1395,2024,18-24,Startup,509175,151.86525831660583
Canada,Education,ChatGPT,25.29,2194,2023,25-34,SME,800810,24.868943895933626
India,Education,Midjourney,18.3,9990,2023,25-34,SME,3646350,724.3829695979948
India,Education,ChatGPT,7.76,2604,2023,18-24,SME,950460,193.09717900063242
USA,Education,Stable Diffusion,4.81,8516,2024,55+,Startup,3108340,216.1343864468863
UK,Education,Midjourney,99.59,7271,2023,35-44,Startup,2653915,-256.1856845729044
UK,Education,Midjourney,78.38,387,2024,35-44,Enterprise,141255,-256.1856845729044
France,Education,ChatGPT,30.46,114,2024,55+,Enterprise,41610,134.2626819426432
Canada,Education,ChatGPT,20.25,4701,2024,55+,SME,1715865,24.868943895933626
Canada,Education,Midjourney,24.13,5282,2024,18-24,SME,1927930,-239.12728619029986
South Korea,Education,Midjourney,57.12,4509,2024,35-44,Enterprise,1645785,486.9386184367777
Canada,Education,Stable Diffusion,65.22,9867,2023,45-54,Startup,3601455,488.67554412071513
South Korea,Education,Midjourney,58.5,9761,2024,45-54,Startup,3562765,486.9386184367777
Canada,Education,ChatGPT,60.72,262,2024,18-24,Enterprise,95630,24.868943895933626
China,Education,Claude,76.65,8674,2024,18-24,Startup,3166010,256.61363636363603
India,Education,Midjourney,78.22,9046,2024,45-54,SME,3301790,724.3829695979948
France,Education,ChatGPT,34.37,1670,2023,18-24,Startup,609550,134.2626819426432
India,Education,ChatGPT,29.26,1193,2024,18-24,SME,435445,193.09717900063242
UK,Education,Stable Diffusion,12.26,4393,2023,25-34,Enterprise,1603445,-97.00131492439141
Canada,Education,ChatGPT,69.83,4057,2024,18-24,Enterprise,1480805,24.868943895933626
South Korea,Education,Stable Diffusion,73.31,4714,2024,55+,Enterprise,1720610,-47.84057393383773
South Korea,Education,Stable Diffusion,51.26,9923,2024,45-54,Enterprise,3621895,-47.84057393383773
Canada,Education,Midjourney,61.72,5869,2023,45-54,SME,2142185,-239.12728619029986
South Korea,Education,ChatGPT,47.64,1441,2024,45-54,Startup,525965,306.4713045753915
Brazil,Education,Midjourney,20.46,3946,2024,35-44,Startup,1440290,-204.03641281731143
India,Education,Midjourney,63.42,6437,2023,18-24,Enterprise,2349505,724.3829695979948
Canada,Education,Stable Diffusion,46.24,4616,2024,55+,SME,1684840,488.67554412071513
Australia,Education,ChatGPT,33.29,4835,2024,25-34,Enterprise,1764775,151.86525831660583
Brazil,Education,Midjourney,86.72,8872,2024,18-24,Startup,3238280,-204.03641281731143
France,Education,ChatGPT,60.31,5312,2024,55+,Startup,1938880,134.2626819426432
Brazil,Education,Bard,14.77,4155,2024,55+,Enterprise,1516575,9.579776422764553
France,Education,Midjourney,32.4,7169,2023,45-54,Startup,2616685,133.5730713375424
Brazil,Education,Midjourney,85.6,1177,2024,18-24,SME,429605,-204.03641281731143
France,Education,Midjourney,98.49,145,2023,45-54,Enterprise,52925,133.5730713375424
Australia,Education,Midjourney,29.02,7451,2024,25-34,Startup,2719615,91.00814972297303
Brazil,Education,Midjourney,59.93,3936,2024,35-44,Startup,1436640,-204.03641281731143
Germany,Education,Midjourney,1.18,7565,2024,45-54,SME,2761225,485.8894260968882
Canada,Education,ChatGPT,85.37,226,2024,18-24,Startup,82490,24.868943895933626
South Korea,Education,Claude,35.99,4330,2024,45-54,Enterprise,1580450,92.31005291005295
UK,Education,ChatGPT,53.56,6357,2024,45-54,Startup,2320305,345.2340999789967
France,Education,Stable Diffusion,95.58,6660,2023,55+,SME,2430900,-390.92076966610057
Australia,Education,ChatGPT,77.11,5279,2024,25-34,Startup,1926835,151.86525831660583
Germany,Education,Bard,4.56,2445,2024,25-34,Enterprise,892425,210.2845238095233
India,Education,ChatGPT,17.01,5316,2023,18-24,SME,1940340,193.09717900063242
South Korea,Education,ChatGPT,26.21,4670,2024,55+,Startup,1704550,306.4713045753915
South Korea,Education,ChatGPT,39.34,8545,2023,35-44,SME,3118925,306.4713045753915
Australia,Education,Stable Diffusion,12.53,6741,2024,45-54,Enterprise,2460465,244.00823204064636
USA,Education,ChatGPT,60.39,7305,2024,25-34,Startup,2666325,55.329637841832664
South Korea,Education,Midjourney,39.11,8265,2024,25-34,Enterprise,3016725,486.9386184367777
China,Education,Midjourney,83.16,4882,2024,45-54,Startup,1781930,473.9286190996236
USA,Education,ChatGPT,50.69,1889,2024,45-54,Enterprise,689485,55.329637841832664
USA,Education,Midjourney,16.68,9961,2024,25-34,Startup,3635765,-55.17937271725896
India,Education,Midjourney,39.41,2464,2024,55+,Enterprise,899360,724.3829695979948
USA,Education,Claude,29.91,2494,2024,18-24,Enterprise,910310,310.6719211822656
Australia,Education,ChatGPT,53.97,6543,2024,25-34,Enterprise,2388195,151.86525831660583
