country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
South Korea,Manufacturing,ChatGPT,13.04,4944,2024,55+,SME,1804560,-211.63084186939795
China,Manufacturing,Midjourney,15.48,6996,2024,18-24,SME,2553540,183.20009324009334
Germany,Manufacturing,ChatGPT,11.41,9433,2024,45-54,SME,3443045,132.46483095723033
USA,Manufacturing,ChatGPT,18.39,2658,2023,55+,Startup,970170,-20.63557553956798
Germany,Manufacturing,ChatGPT,34.31,5460,2023,45-54,Startup,1992900,132.46483095723033
Germany,Manufacturing,Midjourney,55.27,2885,2024,45-54,Enterprise,1053025,-557.7051504334522
Canada,Manufacturing,Bard,15.03,5494,2024,25-34,Enterprise,2005310,-613.6038047973534
France,Manufacturing,Midjourney,73.16,8440,2023,35-44,SME,3080600,-302.4776303289391
South Korea,Manufacturing,Midjourney,75.47,176,2024,45-54,SME,64240,-139.31974826681017
Germany,Manufacturing,ChatGPT,9.04,1364,2023,45-54,Startup,497860,132.46483095723033
Australia,Manufacturing,ChatGPT,48.76,770,2024,25-34,SME,281050,220.50805035128815
France,Manufacturing,ChatGPT,65.32,3336,2024,45-54,SME,1217640,-170.278953670605
China,Manufacturing,Midjourney,76.3,937,2024,35-44,Startup,342005,183.20009324009334
Brazil,Manufacturing,ChatGPT,37.2,4254,2024,45-54,SME,1552710,163.8292149292147
Brazil,Manufacturing,Stable Diffusion,18.25,6922,2024,55+,SME,2526530,297.95135135135115
China,Manufacturing,Midjourney,6.51,4427,2024,18-24,SME,1615855,183.20009324009334
India,Manufacturing,ChatGPT,3.05,6825,2024,18-24,Enterprise,2491125,-224.1724911087058
USA,Manufacturing,ChatGPT,61.07,7992,2023,18-24,Startup,2917080,-20.63557553956798
Australia,Manufacturing,Claude,52.25,7544,2024,35-44,SME,2753560,-568.9197795468463
South Korea,Manufacturing,ChatGPT,23.16,9369,2024,45-54,SME,3419685,-211.63084186939795
Australia,Manufacturing,ChatGPT,23.39,1911,2024,55+,Enterprise,697515,220.50805035128815
Brazil,Manufacturing,Midjourney,4.63,4246,2024,55+,SME,1549790,-62.85175674450875
Australia,Manufacturing,Stable Diffusion,81.09,5928,2024,35-44,Enterprise,2163720,134.85661729574713
South Korea,Manufacturing,ChatGPT,7.76,2835,2023,45-54,Startup,1034775,-211.63084186939795
South Korea,Manufacturing,ChatGPT,33.97,6272,2023,18-24,Startup,2289280,-211.63084186939795
Australia,Manufacturing,ChatGPT,92.18,7548,2024,45-54,Startup,2755020,220.50805035128815
India,Manufacturing,Midjourney,63.97,9107,2024,18-24,Enterprise,3324055,33.3226872933692
USA,Manufacturing,Stable Diffusion,69.99,8462,2023,35-44,Enterprise,3088630,633.8217293233083
Australia,Manufacturing,Bard,17.46,1713,2024,45-54,Enterprise,625245,70.21047031283251
China,Manufacturing,Midjourney,63.06,957,2024,35-44,SME,349305,183.20009324009334
India,Manufacturing,Midjourney,87.77,9591,2023,55+,SME,3500715,33.3226872933692
China,Manufacturing,Bard,52.74,165,2024,35-44,Enterprise,60225,164.44768439108066
Germany,Manufacturing,ChatGPT,10.2,948,2023,55+,Enterprise,346020,132.46483095723033
Australia,Manufacturing,Midjourney,6.38,9322,2024,18-24,Enterprise,3402530,45.22846858638695
Brazil,Manufacturing,Midjourney,26.89,3170,2024,55+,Enterprise,1157050,-62.85175674450875
Australia,Manufacturing,Midjourney,52.26,4027,2023,55+,Enterprise,1469855,45.22846858638695
Brazil,Manufacturing,Stable Diffusion,82.05,5492,2023,55+,Enterprise,2004580,297.95135135135115
Canada,Manufacturing,ChatGPT,85.87,8269,2024,45-54,Enterprise,3018185,-43.04391976974239
France,Manufacturing,Bard,32.28,279,2024,55+,Startup,101835,-390.169894044574
USA,Manufacturing,Claude,81.95,1654,2024,55+,SME,603710,346.0207039337474
Brazil,Manufacturing,Bard,36.03,5578,2023,35-44,Enterprise,2035970,-364.2239851343629
UK,Manufacturing,Bard,67.67,9645,2024,35-44,SME,3520425,106.17306765225749
South Korea,Manufacturing,ChatGPT,23.79,2175,2024,55+,Startup,793875,-211.63084186939795
Brazil,Manufacturing,ChatGPT,53.2,8122,2024,25-34,Startup,2964530,163.8292149292147
Australia,Manufacturing,Bard,43.38,3711,2024,45-54,Startup,1354515,70.21047031283251
Australia,Manufacturing,ChatGPT,73.19,1816,2023,35-44,SME,662840,220.50805035128815
Canada,Manufacturing,Midjourney,88.81,716,2023,25-34,Enterprise,261340,-65.53200000000015
Australia,Manufacturing,ChatGPT,49.84,7491,2023,35-44,Enterprise,2734215,220.50805035128815
China,Manufacturing,Claude,82.05,4366,2024,18-24,SME,1593590,-719.8438356164379
Australia,Manufacturing,Midjourney,77.14,5784,2024,55+,Enterprise,2111160,45.22846858638695
USA,Manufacturing,ChatGPT,90.29,2211,2023,55+,SME,807015,-20.63557553956798
Canada,Manufacturing,Claude,61.83,1198,2024,55+,Startup,437270,599.7975734355041
India,Manufacturing,Stable Diffusion,18.38,1575,2024,35-44,Startup,574875,-531.2596711798842
USA,Manufacturing,ChatGPT,31.54,9913,2024,18-24,Startup,3618245,-20.63557553956798
UK,Manufacturing,Stable Diffusion,15.3,1941,2024,25-34,SME,708465,-175.47457875457803
South Korea,Manufacturing,ChatGPT,37.02,7189,2024,55+,SME,2623985,-211.63084186939795
UK,Manufacturing,ChatGPT,54.98,2296,2024,25-34,Enterprise,838040,174.17855925314052
India,Manufacturing,Midjourney,81.44,7391,2024,45-54,SME,2697715,33.3226872933692
UK,Manufacturing,ChatGPT,5.87,1511,2024,55+,Enterprise,551515,174.17855925314052
Brazil,Manufacturing,Bard,78.0,6256,2024,18-24,Enterprise,2283440,-364.2239851343629
UK,Manufacturing,ChatGPT,23.15,1115,2024,25-34,Startup,406975,174.17855925314052
Australia,Manufacturing,Midjourney,92.16,1207,2024,45-54,SME,440555,45.22846858638695
Australia,Manufacturing,ChatGPT,70.04,5692,2023,18-24,Enterprise,2077580,220.50805035128815
China,Manufacturing,ChatGPT,92.6,6646,2023,35-44,SME,2425790,245.4935689085205
Canada,Manufacturing,Claude,44.95,2674,2023,35-44,SME,976010,599.7975734355041
France,Manufacturing,Stable Diffusion,86.98,8470,2024,18-24,SME,3091550,68.6155038759689
Australia,Manufacturing,Stable Diffusion,52.47,3120,2024,45-54,SME,1138800,134.85661729574713
Brazil,Manufacturing,Midjourney,79.18,929,2024,35-44,Startup,339085,-62.85175674450875
Germany,Manufacturing,Stable Diffusion,55.35,1901,2024,35-44,Enterprise,693865,37.464441048548
Brazil,Manufacturing,Midjourney,18.71,3091,2024,25-34,Startup,1128215,-62.85175674450875
UK,Manufacturing,ChatGPT,57.45,7705,2024,18-24,Startup,2812325,174.17855925314052
Germany,Manufacturing,Midjourney,91.65,8840,2024,55+,Enterprise,3226600,-557.7051504334522
China,Manufacturing,ChatGPT,16.61,1569,2024,45-54,Startup,572685,245.4935689085205
India,Manufacturing,ChatGPT,98.35,4634,2024,55+,SME,1691410,-224.1724911087058
Brazil,Manufacturing,Bard,94.3,9306,2024,18-24,Startup,3396690,-364.2239851343629
South Korea,Manufacturing,Midjourney,7.78,2282,2023,25-34,Enterprise,832930,-139.31974826681017
South Korea,Manufacturing,ChatGPT,25.3,1812,2024,35-44,SME,661380,-211.63084186939795
UK,Manufacturing,Midjourney,24.32,7448,2024,25-34,Enterprise,2718520,49.38572870025837
China,Manufacturing,ChatGPT,77.54,462,2023,55+,Startup,168630,245.4935689085205
USA,Manufacturing,ChatGPT,77.15,4200,2023,55+,Enterprise,1533000,-20.63557553956798
France,Manufacturing,Midjourney,75.2,6512,2024,45-54,Enterprise,2376880,-302.4776303289391
France,Manufacturing,Stable Diffusion,64.38,1275,2023,55+,Enterprise,465375,68.6155038759689
UK,Manufacturing,ChatGPT,24.48,4405,2024,45-54,Enterprise,1607825,174.17855925314052
India,Manufacturing,ChatGPT,70.03,656,2024,35-44,SME,239440,-224.1724911087058
Germany,Manufacturing,Midjourney,69.58,494,2024,18-24,Startup,180310,-557.7051504334522
Canada,Manufacturing,Stable Diffusion,70.02,5673,2024,55+,Enterprise,2070645,-125.20885028949579
Australia,Manufacturing,Midjourney,78.26,1674,2024,45-54,Startup,611010,45.22846858638695
China,Manufacturing,Bard,66.31,9476,2024,45-54,SME,3458740,164.44768439108066
China,Manufacturing,Midjourney,33.96,3127,2024,18-24,Enterprise,1141355,183.20009324009334
USA,Manufacturing,ChatGPT,12.99,8237,2024,25-34,Enterprise,3006505,-20.63557553956798
Brazil,Manufacturing,ChatGPT,98.24,7083,2024,45-54,Enterprise,2585295,163.8292149292147
Canada,Manufacturing,Midjourney,69.34,3714,2023,18-24,Startup,1355610,-65.53200000000015
UK,Manufacturing,Stable Diffusion,19.01,2325,2024,55+,SME,848625,-175.47457875457803
South Korea,Manufacturing,ChatGPT,39.23,4737,2024,18-24,SME,1729005,-211.63084186939795
China,Manufacturing,Claude,63.97,2314,2024,25-34,Startup,844610,-719.8438356164379
France,Manufacturing,Stable Diffusion,63.36,7037,2024,55+,Enterprise,2568505,68.6155038759689
Canada,Manufacturing,Stable Diffusion,7.53,8707,2024,35-44,Enterprise,3178055,-125.20885028949579
Australia,Manufacturing,ChatGPT,18.0,454,2024,35-44,Startup,165710,220.50805035128815
France,Manufacturing,ChatGPT,57.24,507,2024,25-34,Enterprise,185055,-170.278953670605
France,Manufacturing,Midjourney,10.89,9888,2023,45-54,Startup,3609120,-302.4776303289391
South Korea,Manufacturing,Bard,89.6,764,2024,25-34,Enterprise,278860,-498.3814354936403
South Korea,Manufacturing,Midjourney,31.87,966,2024,45-54,SME,352590,-139.31974826681017
Australia,Manufacturing,Midjourney,88.45,213,2024,55+,Startup,77745,45.22846858638695
UK,Manufacturing,Stable Diffusion,69.94,3349,2024,35-44,Startup,1222385,-175.47457875457803
South Korea,Manufacturing,Midjourney,93.6,661,2024,18-24,Startup,241265,-139.31974826681017
France,Manufacturing,Midjourney,80.42,3277,2024,35-44,Enterprise,1196105,-302.4776303289391
Australia,Manufacturing,Bard,24.85,4689,2024,45-54,SME,1711485,70.21047031283251
Canada,Manufacturing,ChatGPT,79.6,509,2023,45-54,Enterprise,185785,-43.04391976974239
Canada,Manufacturing,Midjourney,29.17,5347,2024,35-44,Startup,1951655,-65.53200000000015
India,Manufacturing,Midjourney,66.0,5667,2024,55+,Enterprise,2068455,33.3226872933692
France,Manufacturing,ChatGPT,28.88,4919,2024,25-34,SME,1795435,-170.278953670605
Australia,Manufacturing,Stable Diffusion,95.9,7121,2024,35-44,Startup,2599165,134.85661729574713
South Korea,Manufacturing,ChatGPT,9.19,5203,2023,55+,Startup,1899095,-211.63084186939795
China,Manufacturing,ChatGPT,8.4,6339,2024,18-24,Startup,2313735,245.4935689085205
India,Manufacturing,ChatGPT,52.18,4494,2023,55+,Startup,1640310,-224.1724911087058
Canada,Manufacturing,Midjourney,84.94,6503,2024,35-44,Enterprise,2373595,-65.53200000000015
India,Manufacturing,Midjourney,45.45,4083,2023,25-34,Startup,1490295,33.3226872933692
USA,Manufacturing,ChatGPT,0.37,2520,2024,25-34,SME,919800,-20.63557553956798
South Korea,Manufacturing,Stable Diffusion,96.91,4250,2024,18-24,Enterprise,1551250,-127.49408721359941
Brazil,Manufacturing,ChatGPT,0.9,6597,2023,55+,SME,2407905,163.8292149292147
China,Manufacturing,Bard,26.33,3900,2024,45-54,SME,1423500,164.44768439108066
China,Manufacturing,Midjourney,95.15,4174,2024,45-54,Enterprise,1523510,183.20009324009334
Germany,Manufacturing,Midjourney,19.02,3284,2024,35-44,Startup,1198660,-557.7051504334522
France,Manufacturing,ChatGPT,38.74,9840,2024,35-44,Enterprise,3591600,-170.278953670605
France,Manufacturing,ChatGPT,18.59,472,2023,55+,Startup,172280,-170.278953670605
Canada,Manufacturing,Midjourney,67.56,7545,2024,45-54,Startup,2753925,-65.53200000000015
France,Manufacturing,Bard,55.18,4755,2024,35-44,Startup,1735575,-390.169894044574
India,Manufacturing,Midjourney,47.99,678,2024,35-44,Enterprise,247470,33.3226872933692
China,Manufacturing,Stable Diffusion,65.75,5682,2023,55+,Enterprise,2073930,338.1061452513968
UK,Manufacturing,ChatGPT,46.43,5886,2024,35-44,Startup,2148390,174.17855925314052
China,Manufacturing,Midjourney,1.29,321,2023,55+,Enterprise,117165,183.20009324009334
India,Manufacturing,Stable Diffusion,37.42,1995,2024,55+,Enterprise,728175,-531.2596711798842
Canada,Manufacturing,Midjourney,19.04,4375,2023,45-54,Startup,1596875,-65.53200000000015
South Korea,Manufacturing,Stable Diffusion,84.64,5127,2023,45-54,Enterprise,1871355,-127.49408721359941
India,Manufacturing,Bard,3.4,1121,2024,45-54,Startup,409165,530.147727272727
USA,Manufacturing,Stable Diffusion,65.86,9662,2024,18-24,SME,3526630,633.8217293233083
China,Manufacturing,Bard,42.44,1235,2024,55+,SME,450775,164.44768439108066
Canada,Manufacturing,Claude,76.17,1667,2024,45-54,Startup,608455,599.7975734355041
Brazil,Manufacturing,Midjourney,97.69,9120,2024,55+,Enterprise,3328800,-62.85175674450875
Australia,Manufacturing,Stable Diffusion,39.68,2526,2024,55+,Startup,921990,134.85661729574713
Brazil,Manufacturing,Midjourney,43.93,2396,2024,55+,Startup,874540,-62.85175674450875
Australia,Manufacturing,Stable Diffusion,20.97,6470,2023,45-54,Enterprise,2361550,134.85661729574713
Germany,Manufacturing,ChatGPT,24.6,5447,2024,18-24,Startup,1988155,132.46483095723033
Australia,Manufacturing,Midjourney,22.36,4769,2023,25-34,SME,1740685,45.22846858638695
Australia,Manufacturing,ChatGPT,77.05,5397,2024,35-44,SME,1969905,220.50805035128815
Australia,Manufacturing,ChatGPT,59.89,5879,2024,55+,Startup,2145835,220.50805035128815
USA,Manufacturing,Stable Diffusion,20.16,3980,2024,55+,SME,1452700,633.8217293233083
South Korea,Manufacturing,ChatGPT,3.18,4420,2024,25-34,Enterprise,1613300,-211.63084186939795
South Korea,Manufacturing,ChatGPT,97.14,864,2024,35-44,Startup,315360,-211.63084186939795
Canada,Manufacturing,Midjourney,96.34,7332,2023,18-24,Startup,2676180,-65.53200000000015
China,Manufacturing,Midjourney,20.79,6146,2024,45-54,SME,2243290,183.20009324009334
India,Manufacturing,Midjourney,91.56,294,2024,18-24,SME,107310,33.3226872933692
Brazil,Manufacturing,ChatGPT,90.88,6348,2024,45-54,Enterprise,2317020,163.8292149292147
Germany,Manufacturing,ChatGPT,12.86,4245,2023,25-34,SME,1549425,132.46483095723033
Australia,Manufacturing,ChatGPT,6.04,8258,2024,35-44,Enterprise,3014170,220.50805035128815
India,Manufacturing,Bard,90.17,2828,2023,45-54,Enterprise,1032220,530.147727272727
Australia,Manufacturing,Midjourney,77.72,5200,2023,55+,SME,1898000,45.22846858638695
USA,Manufacturing,Stable Diffusion,74.87,751,2024,18-24,Startup,274115,633.8217293233083
Brazil,Manufacturing,Midjourney,42.71,8054,2023,55+,SME,2939710,-62.85175674450875
South Korea,Manufacturing,Bard,79.18,3343,2024,25-34,Startup,1220195,-498.3814354936403
Australia,Manufacturing,ChatGPT,65.09,7861,2024,25-34,Startup,2869265,220.50805035128815
Canada,Manufacturing,ChatGPT,0.89,9087,2024,25-34,Startup,3316755,-43.04391976974239
Canada,Manufacturing,Midjourney,44.8,2762,2024,18-24,Startup,1008130,-65.53200000000015
Australia,Manufacturing,Stable Diffusion,43.65,3238,2024,55+,SME,1181870,134.85661729574713
USA,Manufacturing,Bard,81.63,6188,2023,18-24,Startup,2258620,-8.675595238095411
UK,Manufacturing,ChatGPT,46.62,2912,2023,35-44,Enterprise,1062880,174.17855925314052
South Korea,Manufacturing,ChatGPT,76.37,2754,2024,18-24,SME,1005210,-211.63084186939795
Germany,Manufacturing,Bard,51.03,8596,2023,45-54,Enterprise,3137540,64.79093142729471
UK,Manufacturing,Midjourney,11.04,5440,2024,45-54,Enterprise,1985600,49.38572870025837
Brazil,Manufacturing,ChatGPT,48.01,370,2024,55+,SME,135050,163.8292149292147
USA,Manufacturing,Midjourney,87.65,1655,2023,55+,Startup,604075,103.93640699523075
South Korea,Manufacturing,ChatGPT,9.85,4624,2024,35-44,SME,1687760,-211.63084186939795
USA,Manufacturing,Midjourney,32.99,9215,2023,25-34,Startup,3363475,103.93640699523075
USA,Manufacturing,ChatGPT,43.96,7112,2024,45-54,Enterprise,2595880,-20.63557553956798
South Korea,Manufacturing,Bard,60.85,3274,2024,45-54,Startup,1195010,-498.3814354936403
France,Manufacturing,Bard,35.1,4871,2023,35-44,Startup,1777915,-390.169894044574
China,Manufacturing,Midjourney,57.1,8586,2024,55+,Enterprise,3133890,183.20009324009334
India,Manufacturing,ChatGPT,2.72,9208,2024,18-24,SME,3360920,-224.1724911087058
France,Manufacturing,Midjourney,96.62,1267,2024,55+,SME,462455,-302.4776303289391
Australia,Manufacturing,ChatGPT,80.07,1699,2023,45-54,SME,620135,220.50805035128815
France,Manufacturing,Midjourney,2.53,9255,2024,18-24,Enterprise,3378075,-302.4776303289391
Brazil,Manufacturing,Stable Diffusion,46.3,5962,2023,55+,Startup,2176130,297.95135135135115
UK,Manufacturing,Midjourney,33.17,6491,2024,35-44,Enterprise,2369215,49.38572870025837
South Korea,Manufacturing,Claude,28.84,6036,2024,55+,SME,2203140,170.44999999999982
UK,Manufacturing,ChatGPT,62.88,3274,2024,18-24,Startup,1195010,174.17855925314052
Brazil,Manufacturing,ChatGPT,13.79,2473,2024,55+,SME,902645,163.8292149292147
China,Manufacturing,Stable Diffusion,45.73,9419,2024,35-44,Enterprise,3437935,338.1061452513968
Germany,Manufacturing,Stable Diffusion,42.27,973,2024,55+,Enterprise,355145,37.464441048548
Germany,Manufacturing,ChatGPT,85.29,5876,2023,35-44,Enterprise,2144740,132.46483095723033
India,Manufacturing,Midjourney,90.04,1331,2024,25-34,Startup,485815,33.3226872933692
South Korea,Manufacturing,Bard,67.17,9006,2024,45-54,SME,3287190,-498.3814354936403
Germany,Manufacturing,ChatGPT,61.93,4210,2024,55+,Startup,1536650,132.46483095723033
USA,Manufacturing,Stable Diffusion,80.4,5914,2024,35-44,SME,2158610,633.8217293233083
Brazil,Manufacturing,Stable Diffusion,38.0,1837,2024,55+,Enterprise,670505,297.95135135135115
Germany,Manufacturing,ChatGPT,69.17,1030,2024,55+,Enterprise,375950,132.46483095723033
India,Manufacturing,Midjourney,68.67,3723,2024,18-24,Startup,1358895,33.3226872933692
China,Manufacturing,ChatGPT,26.12,5216,2024,35-44,SME,1903840,245.4935689085205
Germany,Manufacturing,ChatGPT,0.93,8022,2023,35-44,Enterprise,2928030,132.46483095723033
Brazil,Manufacturing,Midjourney,76.24,3502,2024,55+,Startup,1278230,-62.85175674450875
Canada,Manufacturing,Bard,5.6,4683,2023,45-54,Enterprise,1709295,-613.6038047973534
Germany,Manufacturing,ChatGPT,93.72,3612,2024,25-34,SME,1318380,132.46483095723033
India,Manufacturing,Midjourney,28.24,8284,2024,35-44,Enterprise,3023660,33.3226872933692
China,Manufacturing,ChatGPT,63.96,2660,2023,25-34,Enterprise,970900,245.4935689085205
Brazil,Manufacturing,Stable Diffusion,92.72,6102,2024,35-44,Startup,2227230,297.95135135135115
Canada,Manufacturing,ChatGPT,7.03,3738,2023,35-44,Enterprise,1364370,-43.04391976974239
UK,Manufacturing,Stable Diffusion,48.99,7909,2024,45-54,Enterprise,2886785,-175.47457875457803
Canada,Manufacturing,Midjourney,75.78,4239,2023,55+,Enterprise,1547235,-65.53200000000015
Germany,Manufacturing,Midjourney,35.56,1882,2023,45-54,Enterprise,686930,-557.7051504334522
France,Manufacturing,Stable Diffusion,87.0,8570,2024,55+,Startup,3128050,68.6155038759689
Germany,Manufacturing,Midjourney,73.28,4940,2024,25-34,Enterprise,1803100,-557.7051504334522
UK,Manufacturing,Bard,24.04,6803,2024,55+,Enterprise,2483095,106.17306765225749
Canada,Manufacturing,ChatGPT,47.78,8848,2024,45-54,Startup,3229520,-43.04391976974239
India,Manufacturing,ChatGPT,33.42,330,2023,35-44,Startup,120450,-224.1724911087058
France,Manufacturing,ChatGPT,70.39,1466,2024,45-54,Startup,535090,-170.278953670605
China,Manufacturing,ChatGPT,31.97,2926,2023,55+,SME,1067990,245.4935689085205
Germany,Manufacturing,ChatGPT,96.66,789,2024,35-44,Startup,287985,132.46483095723033
South Korea,Manufacturing,ChatGPT,65.54,8738,2023,25-34,SME,3189370,-211.63084186939795
Germany,Manufacturing,ChatGPT,14.45,1172,2023,18-24,SME,427780,132.46483095723033
China,Manufacturing,ChatGPT,62.54,7490,2024,25-34,Startup,2733850,245.4935689085205
USA,Manufacturing,ChatGPT,75.06,424,2024,18-24,Enterprise,154760,-20.63557553956798
Brazil,Manufacturing,ChatGPT,19.22,7555,2024,25-34,Startup,2757575,163.8292149292147
USA,Manufacturing,ChatGPT,80.65,8203,2023,55+,Startup,2994095,-20.63557553956798
India,Manufacturing,ChatGPT,26.54,9300,2023,55+,SME,3394500,-224.1724911087058
USA,Manufacturing,Bard,68.36,6557,2024,25-34,Startup,2393305,-8.675595238095411
UK,Manufacturing,Bard,14.84,2446,2024,25-34,Startup,892790,106.17306765225749
India,Manufacturing,ChatGPT,94.22,5973,2024,25-34,Enterprise,2180145,-224.1724911087058
India,Manufacturing,Midjourney,70.25,8800,2023,25-34,SME,3212000,33.3226872933692
India,Manufacturing,Stable Diffusion,9.73,8283,2023,55+,Enterprise,3023295,-531.2596711798842
China,Manufacturing,Stable Diffusion,42.35,9386,2024,55+,Enterprise,3425890,338.1061452513968
France,Manufacturing,Bard,90.72,7331,2024,25-34,SME,2675815,-390.169894044574
France,Manufacturing,ChatGPT,9.61,1970,2024,35-44,SME,719050,-170.278953670605
Australia,Manufacturing,Bard,1.66,6945,2023,25-34,SME,2534925,70.21047031283251
USA,Manufacturing,Midjourney,4.17,250,2024,25-34,Startup,91250,103.93640699523075
China,Manufacturing,ChatGPT,10.55,3640,2024,25-34,Startup,1328600,245.4935689085205
South Korea,Manufacturing,Midjourney,21.69,1623,2024,45-54,Enterprise,592395,-139.31974826681017
China,Manufacturing,ChatGPT,66.22,3450,2024,55+,SME,1259250,245.4935689085205
France,Manufacturing,Bard,50.49,1955,2023,25-34,SME,713575,-390.169894044574
India,Manufacturing,Bard,27.12,6537,2024,35-44,Enterprise,2386005,530.147727272727
China,Manufacturing,Midjourney,30.38,557,2023,18-24,Enterprise,203305,183.20009324009334
UK,Manufacturing,Stable Diffusion,8.8,8030,2023,55+,Startup,2930950,-175.47457875457803
UK,Manufacturing,ChatGPT,4.52,9660,2023,55+,Enterprise,3525900,174.17855925314052
Canada,Manufacturing,ChatGPT,72.38,3628,2024,25-34,Startup,1324220,-43.04391976974239
Brazil,Manufacturing,Claude,5.84,3406,2024,18-24,Enterprise,1243190,-715.3083368244661
Brazil,Manufacturing,Stable Diffusion,19.25,7251,2023,18-24,SME,2646615,297.95135135135115
France,Manufacturing,Stable Diffusion,72.97,1322,2024,25-34,Startup,482530,68.6155038759689
India,Manufacturing,Claude,52.34,1349,2024,45-54,SME,492385,-177.62545289855098
France,Manufacturing,ChatGPT,6.98,752,2024,55+,SME,274480,-170.278953670605
France,Manufacturing,Midjourney,5.35,8137,2023,18-24,Enterprise,2970005,-302.4776303289391
UK,Manufacturing,Bard,29.29,7398,2024,18-24,Startup,2700270,106.17306765225749
Germany,Manufacturing,ChatGPT,47.81,1716,2024,45-54,Startup,626340,132.46483095723033
Canada,Manufacturing,Stable Diffusion,22.93,5875,2024,18-24,SME,2144375,-125.20885028949579
Australia,Manufacturing,ChatGPT,7.05,6690,2024,35-44,SME,2441850,220.50805035128815
India,Manufacturing,Midjourney,68.47,684,2024,18-24,Enterprise,249660,33.3226872933692
UK,Manufacturing,Bard,40.78,560,2024,35-44,SME,204400,106.17306765225749
Germany,Manufacturing,Bard,79.84,8439,2024,35-44,Enterprise,3080235,64.79093142729471
South Korea,Manufacturing,ChatGPT,75.07,2369,2024,35-44,Startup,864685,-211.63084186939795
USA,Manufacturing,ChatGPT,74.0,6560,2024,55+,Enterprise,2394400,-20.63557553956798
France,Manufacturing,ChatGPT,41.7,9430,2024,35-44,Enterprise,3441950,-170.278953670605
France,Manufacturing,Midjourney,81.97,4770,2024,45-54,SME,1741050,-302.4776303289391
India,Manufacturing,ChatGPT,53.53,5966,2024,35-44,SME,2177590,-224.1724911087058
USA,Manufacturing,Bard,1.9,2913,2024,55+,Enterprise,1063245,-8.675595238095411
UK,Manufacturing,Midjourney,47.24,1014,2024,35-44,Enterprise,370110,49.38572870025837
France,Manufacturing,ChatGPT,25.26,4090,2024,45-54,SME,1492850,-170.278953670605
Brazil,Manufacturing,Stable Diffusion,75.48,7383,2024,55+,Enterprise,2694795,297.95135135135115
Australia,Manufacturing,Bard,1.88,4052,2024,55+,SME,1478980,70.21047031283251
France,Manufacturing,Bard,46.58,288,2024,18-24,Enterprise,105120,-390.169894044574
USA,Manufacturing,Midjourney,75.87,1700,2024,55+,SME,620500,103.93640699523075
China,Manufacturing,ChatGPT,42.12,6305,2024,45-54,Startup,2301325,245.4935689085205
South Korea,Manufacturing,Claude,60.75,9329,2023,35-44,SME,3405085,170.44999999999982
India,Manufacturing,Stable Diffusion,48.47,8849,2024,55+,Enterprise,3229885,-531.2596711798842
Canada,Manufacturing,Midjourney,24.27,2344,2023,35-44,Startup,855560,-65.53200000000015
USA,Manufacturing,Midjourney,21.6,5899,2024,45-54,Enterprise,2153135,103.93640699523075
Australia,Manufacturing,Midjourney,35.94,661,2024,25-34,Enterprise,241265,45.22846858638695
France,Manufacturing,Stable Diffusion,30.52,923,2024,25-34,Startup,336895,68.6155038759689
Germany,Manufacturing,Bard,16.43,8896,2024,35-44,SME,3247040,64.79093142729471
France,Manufacturing,Stable Diffusion,12.73,4510,2024,25-34,Startup,1646150,68.6155038759689
Germany,Manufacturing,ChatGPT,26.41,6940,2023,18-24,Startup,2533100,132.46483095723033
France,Manufacturing,ChatGPT,38.66,9869,2023,18-24,Enterprise,3602185,-170.278953670605
France,Manufacturing,ChatGPT,81.49,7495,2023,45-54,Startup,2735675,-170.278953670605
Brazil,Manufacturing,Stable Diffusion,5.28,1329,2023,35-44,Enterprise,485085,297.95135135135115
India,Manufacturing,Claude,38.79,3395,2024,35-44,Startup,1239175,-177.62545289855098
France,Manufacturing,ChatGPT,31.72,3510,2024,18-24,SME,1281150,-170.278953670605
Brazil,Manufacturing,ChatGPT,73.46,6949,2023,25-34,SME,2536385,163.8292149292147
South Korea,Manufacturing,ChatGPT,88.14,6431,2024,55+,Startup,2347315,-211.63084186939795
UK,Manufacturing,Claude,82.65,3878,2024,18-24,Enterprise,1415470,282.85178463399825
Australia,Manufacturing,Stable Diffusion,38.8,8321,2024,25-34,Startup,3037165,134.85661729574713
France,Manufacturing,Midjourney,66.32,1428,2023,55+,SME,521220,-302.4776303289391
South Korea,Manufacturing,ChatGPT,25.69,9270,2024,18-24,Enterprise,3383550,-211.63084186939795
China,Manufacturing,ChatGPT,67.92,2606,2024,45-54,Enterprise,951190,245.4935689085205
Canada,Manufacturing,Midjourney,28.29,2703,2024,25-34,Startup,986595,-65.53200000000015
China,Manufacturing,Bard,20.38,7649,2024,55+,Startup,2791885,164.44768439108066
Canada,Manufacturing,Midjourney,4.88,6115,2024,18-24,Enterprise,2231975,-65.53200000000015
France,Manufacturing,Claude,46.65,5346,2023,25-34,Enterprise,1951290,268.24462564862824
China,Manufacturing,ChatGPT,62.02,8663,2023,18-24,Enterprise,3161995,245.4935689085205
Germany,Manufacturing,ChatGPT,71.19,2604,2023,35-44,Enterprise,950460,132.46483095723033
Canada,Manufacturing,ChatGPT,4.59,6122,2024,55+,SME,2234530,-43.04391976974239
