country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
UK,Retail,Stable Diffusion,58.34,3100,2024,45-54,Startup,,
Brazil,Retail,Midjourney,3.73,7837,2023,55+,Startup,,
Australia,Retail,Midjourney,12.42,4046,2024,45-54,Enterprise,,
South Korea,Retail,Bard,36.63,4571,2024,55+,Startup,,
Australia,Retail,ChatGPT,90.02,6259,2024,35-44,Startup,,
Australia,Retail,Stable Diffusion,51.82,8341,2024,25-34,Startup,,
Canada,Retail,Midjourney,47.58,3748,2024,18-24,Enterprise,,
Brazil,Retail,ChatGPT,55.51,5902,2024,55+,Enterprise,,
Australia,Retail,Midjourney,84.5,9228,2024,45-54,Startup,,
France,Retail,Claude,44.55,2323,2024,25-34,Enterprise,,
Brazil,Retail,Stable Diffusion,51.38,3192,2024,55+,Startup,,
Canada,Retail,Bard,30.57,2935,2024,55+,Startup,,
USA,Retail,Midjourney,51.0,1822,2024,45-54,Enterprise,,
USA,Retail,Stable Diffusion,81.64,414,2024,25-34,Startup,,
USA,Retail,Midjourney,16.58,9167,2024,35-44,SME,,
Brazil,Retail,Midjourney,55.81,7505,2023,18-24,SME,,
Australia,Retail,Stable Diffusion,39.0,2284,2024,35-44,SME,,
USA,Retail,Stable Diffusion,51.44,6097,2023,18-24,Enterprise,,
South Korea,Retail,Midjourney,89.31,4881,2024,35-44,SME,,
South Korea,Retail,Stable Diffusion,14.49,5846,2024,25-34,SME,,
UK,Retail,Bard,28.32,1226,2024,45-54,Enterprise,,
Australia,Retail,ChatGPT,66.12,2577,2023,25-34,Enterprise,,
UK,Retail,ChatGPT,31.99,954,2024,35-44,SME,,
France,Retail,Midjourney,13.0,7221,2024,55+,Startup,,
Australia,Retail,Midjourney,64.89,1944,2024,55+,Enterprise,,
China,Retail,ChatGPT,75.66,1308,2023,25-34,SME,,
Australia,Retail,Midjourney,72.85,9839,2023,55+,SME,,
France,Retail,ChatGPT,16.96,1522,2024,45-54,Startup,,
India,Retail,ChatGPT,16.77,1695,2024,55+,Startup,,
South Korea,Retail,Midjourney,62.62,2433,2024,55+,SME,,
South Korea,Retail,ChatGPT,26.45,9457,2024,35-44,SME,,
Canada,Retail,Stable Diffusion,2.63,3849,2024,25-34,Startup,,
China,Retail,Claude,98.38,4712,2023,25-34,Startup,,
France,Retail,Midjourney,75.51,6431,2024,18-24,SME,,
South Korea,Retail,Stable Diffusion,70.83,4647,2024,25-34,Enterprise,,
Australia,Retail,Midjourney,42.69,7123,2024,45-54,SME,,
France,Retail,Stable Diffusion,29.73,4376,2024,18-24,SME,,
India,Retail,ChatGPT,29.27,3011,2024,55+,Enterprise,,
USA,Retail,ChatGPT,54.24,2417,2023,45-54,Enterprise,,
Canada,Retail,ChatGPT,62.41,5168,2024,35-44,Enterprise,,
India,Retail,Midjourney,66.18,4255,2024,55+,Startup,,
France,Retail,Claude,57.09,6548,2024,18-24,Enterprise,,
Brazil,Retail,Midjourney,84.01,9017,2024,35-44,Startup,,
UK,Retail,Stable Diffusion,4.17,237,2023,45-54,SME,,
Germany,Retail,ChatGPT,89.03,9272,2024,45-54,SME,,
Brazil,Retail,ChatGPT,22.62,1915,2023,18-24,SME,,
USA,Retail,Stable Diffusion,20.08,6018,2024,35-44,Enterprise,,
Australia,Retail,Midjourney,15.41,3913,2024,55+,SME,,
USA,Retail,Midjourney,20.65,1129,2024,55+,Enterprise,,
Australia,Retail,Midjourney,54.49,8418,2023,55+,Enterprise,,
UK,Retail,Stable Diffusion,63.9,5164,2024,18-24,Enterprise,,
China,Retail,ChatGPT,39.38,815,2024,55+,SME,,
China,Retail,Midjourney,46.78,5289,2024,18-24,Enterprise,,
Germany,Retail,Midjourney,90.97,2722,2024,25-34,SME,,
China,Retail,Midjourney,12.4,1486,2024,45-54,Enterprise,,
Canada,Retail,Midjourney,10.32,6966,2024,18-24,SME,,
Australia,Retail,ChatGPT,50.85,9160,2024,25-34,SME,,
USA,Retail,ChatGPT,12.35,4094,2024,55+,SME,,
India,Retail,Midjourney,12.85,4940,2024,25-34,Startup,,
UK,Retail,ChatGPT,72.18,1955,2024,18-24,Enterprise,,
France,Retail,Claude,10.97,336,2023,18-24,Enterprise,,
Brazil,Retail,ChatGPT,49.96,6059,2024,55+,Startup,,
India,Retail,ChatGPT,39.67,8519,2023,18-24,SME,,
Germany,Retail,ChatGPT,52.26,6941,2024,55+,Enterprise,,
Germany,Retail,ChatGPT,83.51,4011,2023,25-34,Enterprise,,
China,Retail,ChatGPT,41.12,1023,2024,25-34,SME,,
South Korea,Retail,Midjourney,62.32,6945,2023,25-34,SME,,
China,Retail,Stable Diffusion,45.15,2736,2024,55+,SME,,
France,Retail,Bard,90.41,5081,2024,25-34,Startup,,
South Korea,Retail,ChatGPT,87.43,5653,2024,18-24,Startup,,
Canada,Retail,Midjourney,64.56,783,2024,25-34,Startup,,
China,Retail,Midjourney,52.22,9968,2024,35-44,SME,,
UK,Retail,ChatGPT,45.74,4827,2024,18-24,Enterprise,,
France,Retail,ChatGPT,22.32,2357,2024,25-34,SME,,
South Korea,Retail,ChatGPT,3.11,248,2024,55+,Enterprise,,
Brazil,Retail,ChatGPT,53.07,9446,2024,18-24,Enterprise,,
France,Retail,Bard,59.82,2871,2023,18-24,Startup,,
Australia,Retail,Midjourney,3.83,293,2024,45-54,Enterprise,,
South Korea,Retail,ChatGPT,12.29,4247,2023,35-44,SME,,
Brazil,Retail,Stable Diffusion,50.6,2748,2024,55+,Startup,,
India,Retail,Claude,71.71,8950,2023,45-54,Startup,,
UK,Retail,ChatGPT,11.89,9888,2024,55+,SME,,
France,Retail,ChatGPT,60.79,3867,2024,45-54,Enterprise,,
China,Retail,ChatGPT,62.6,9670,2024,18-24,Startup,,
Brazil,Retail,Midjourney,49.54,5409,2024,45-54,SME,,
Canada,Retail,ChatGPT,70.4,2735,2024,18-24,SME,,
Canada,Retail,Bard,19.75,8951,2024,25-34,Enterprise,,
South Korea,Retail,Midjourney,96.95,6196,2024,45-54,Enterprise,,
Canada,Retail,Midjourney,87.45,5338,2024,35-44,Startup,,
UK,Retail,Stable Diffusion,91.47,5489,2023,55+,Startup,,
South Korea,Retail,ChatGPT,17.42,7713,2023,35-44,SME,,
Canada,Retail,Midjourney,40.12,8208,2024,45-54,Startup,,
France,Retail,Midjourney,81.71,2151,2023,35-44,Enterprise,,
China,Retail,Midjourney,89.36,5831,2023,18-24,Startup,,
France,Retail,ChatGPT,34.63,4799,2024,25-34,Startup,,
Australia,Retail,Midjourney,43.06,1620,2024,35-44,SME,,
India,Retail,Midjourney,41.57,5108,2024,18-24,SME,,
Australia,Retail,Bard,18.55,3783,2024,55+,Enterprise,,
UK,Retail,Claude,3.17,7979,2024,55+,Enterprise,,
Australia,Retail,ChatGPT,47.78,1135,2024,18-24,Enterprise,,
Germany,Retail,ChatGPT,34.83,2502,2024,25-34,Startup,,
China,Retail,Stable Diffusion,66.43,6710,2024,55+,SME,,
Australia,Retail,Midjourney,64.57,3262,2024,18-24,Enterprise,,
Germany,Retail,Midjourney,78.28,3031,2024,35-44,SME,,
Canada,Retail,Stable Diffusion,66.45,8237,2024,35-44,SME,,
South Korea,Retail,Midjourney,2.64,5211,2024,18-24,Enterprise,,
Germany,Retail,ChatGPT,12.77,1100,2024,55+,SME,,
South Korea,Retail,Bard,1.9,2797,2024,45-54,SME,,
India,Retail,Stable Diffusion,63.09,2766,2024,35-44,Startup,,
India,Retail,ChatGPT,20.96,8014,2024,35-44,Startup,,
South Korea,Retail,Midjourney,11.36,7485,2024,18-24,Startup,,
South Korea,Retail,ChatGPT,21.75,8356,2023,25-34,Enterprise,,
Canada,Retail,Midjourney,2.96,6293,2024,55+,SME,,
China,Retail,Midjourney,36.28,2302,2024,35-44,SME,,
France,Retail,ChatGPT,55.77,5674,2024,45-54,Startup,,
France,Retail,Midjourney,81.73,8577,2024,35-44,Startup,,
Australia,Retail,Bard,78.16,4579,2023,18-24,Enterprise,,
South Korea,Retail,Bard,13.9,6696,2024,35-44,SME,,
India,Retail,Claude,59.04,6306,2023,18-24,Startup,,
UK,Retail,Midjourney,25.31,8229,2024,18-24,Enterprise,,
Germany,Retail,ChatGPT,76.84,670,2024,18-24,SME,,
USA,Retail,ChatGPT,61.43,8039,2024,25-34,SME,,
India,Retail,ChatGPT,62.43,3773,2023,18-24,SME,,
China,Retail,ChatGPT,46.28,8409,2024,35-44,SME,,
France,Retail,ChatGPT,43.67,7456,2024,45-54,SME,,
USA,Retail,ChatGPT,59.38,4239,2024,55+,SME,,
France,Retail,Midjourney,55.06,5439,2023,55+,Enterprise,,
Germany,Retail,Stable Diffusion,16.91,9390,2024,25-34,Enterprise,,
Canada,Retail,Stable Diffusion,36.34,3580,2024,18-24,SME,,
France,Retail,Midjourney,37.77,1959,2024,18-24,Startup,,
France,Retail,ChatGPT,15.28,9241,2024,55+,SME,,
India,Retail,ChatGPT,4.81,5663,2024,45-54,SME,,
China,Retail,Stable Diffusion,34.07,3053,2023,45-54,SME,,
Brazil,Retail,ChatGPT,41.25,6366,2023,25-34,Enterprise,,
South Korea,Retail,Bard,49.21,527,2023,45-54,SME,,
Canada,Retail,ChatGPT,71.49,754,2023,25-34,Startup,,
Australia,Retail,ChatGPT,45.62,7505,2024,18-24,Startup,,
France,Retail,ChatGPT,0.78,7429,2024,18-24,SME,,
China,Retail,ChatGPT,3.87,3324,2024,45-54,Startup,,
Canada,Retail,Midjourney,36.33,5988,2024,35-44,Enterprise,,
Canada,Retail,Midjourney,32.63,5197,2024,45-54,Enterprise,,
Canada,Retail,Stable Diffusion,69.34,1909,2024,25-34,Enterprise,,
Brazil,Retail,Midjourney,77.61,2164,2024,55+,Enterprise,,
USA,Retail,ChatGPT,11.77,1313,2024,18-24,Enterprise,,
Australia,Retail,ChatGPT,65.59,1165,2024,55+,SME,,
Germany,Retail,Bard,17.49,1513,2024,35-44,SME,,
France,Retail,ChatGPT,37.2,4787,2023,35-44,SME,,
South Korea,Retail,Stable Diffusion,83.3,8572,2024,45-54,Enterprise,,
South Korea,Retail,ChatGPT,25.17,2147,2023,35-44,SME,,
UK,Retail,Midjourney,98.13,215,2024,18-24,SME,,
Canada,Retail,Stable Diffusion,60.16,7412,2024,55+,Enterprise,,
Canada,Retail,ChatGPT,32.1,2722,2024,25-34,SME,,
Brazil,Retail,ChatGPT,39.88,3251,2023,45-54,Enterprise,,
Canada,Retail,ChatGPT,83.73,3792,2024,35-44,Startup,,
Australia,Retail,ChatGPT,98.57,4445,2024,35-44,SME,,
China,Retail,Midjourney,26.24,963,2024,55+,Startup,,
USA,Retail,ChatGPT,36.89,6482,2023,25-34,Startup,,
South Korea,Retail,Midjourney,94.79,9453,2023,45-54,SME,,
India,Retail,Midjourney,0.41,219,2024,35-44,SME,,
USA,Retail,Stable Diffusion,90.01,7122,2024,25-34,SME,,
USA,Retail,Bard,95.91,9434,2024,35-44,SME,,
Canada,Retail,ChatGPT,49.21,1027,2024,18-24,Enterprise,,
Brazil,Retail,Midjourney,48.11,8991,2024,55+,SME,,
UK,Retail,Claude,75.68,8181,2023,25-34,Enterprise,,
India,Retail,Midjourney,37.27,2124,2024,55+,SME,,
Canada,Retail,Midjourney,17.22,7059,2023,55+,Enterprise,,
South Korea,Retail,Claude,26.91,4617,2024,18-24,SME,,
India,Retail,Midjourney,31.81,7211,2024,55+,Startup,,
France,Retail,Midjourney,53.78,8295,2024,55+,Enterprise,,
France,Retail,ChatGPT,29.42,2811,2024,18-24,Startup,,
Brazil,Retail,ChatGPT,21.35,7928,2024,35-44,Startup,,
USA,Retail,Midjourney,88.04,5397,2023,25-34,Enterprise,,
Brazil,Retail,Midjourney,61.57,8506,2024,18-24,SME,,
Germany,Retail,Bard,42.2,1618,2024,45-54,Startup,,
Australia,Retail,Midjourney,71.86,8598,2023,25-34,Startup,,
Australia,Retail,ChatGPT,12.83,2652,2024,35-44,Startup,,
UK,Retail,Bard,46.62,1219,2023,25-34,Startup,,
Brazil,Retail,Midjourney,18.15,521,2024,18-24,Enterprise,,
China,Retail,Stable Diffusion,30.21,5211,2023,45-54,SME,,
France,Retail,ChatGPT,37.06,1511,2024,25-34,SME,,
Canada,Retail,ChatGPT,93.71,9497,2024,55+,Enterprise,,
China,Retail,Midjourney,17.07,1339,2023,35-44,Enterprise,,
Canada,Retail,ChatGPT,26.17,6811,2023,45-54,SME,,
Canada,Retail,Midjourney,93.71,485,2024,25-34,Startup,,
USA,Retail,ChatGPT,15.32,9361,2024,18-24,Startup,,
UK,Retail,Midjourney,41.52,8343,2024,55+,Enterprise,,
Brazil,Retail,ChatGPT,95.37,6475,2024,25-34,Startup,,
UK,Retail,ChatGPT,13.9,1442,2024,18-24,SME,,
UK,Retail,ChatGPT,32.58,816,2024,45-54,Enterprise,,
Brazil,Retail,Stable Diffusion,85.56,2428,2024,25-34,Startup,,
Australia,Retail,Midjourney,78.23,6171,2024,55+,SME,,
USA,Retail,Bard,36.16,4526,2024,55+,Startup,,
Brazil,Retail,ChatGPT,31.91,2827,2024,25-34,SME,,
Australia,Retail,Stable Diffusion,79.13,5168,2024,25-34,Startup,,
France,Retail,ChatGPT,84.56,2005,2024,25-34,Startup,,
Canada,Retail,ChatGPT,72.97,7977,2024,18-24,Startup,,
UK,Retail,Stable Diffusion,68.67,7117,2024,35-44,Startup,,
China,Retail,ChatGPT,15.54,4095,2024,45-54,SME,,
Australia,Retail,ChatGPT,42.61,9119,2024,45-54,SME,,
UK,Retail,Midjourney,65.06,6969,2024,25-34,Enterprise,,
Canada,Retail,Stable Diffusion,64.13,963,2024,25-34,Startup,,
Germany,Retail,Bard,84.33,3055,2023,18-24,Enterprise,,
France,Retail,Midjourney,10.36,9409,2023,25-34,SME,,
Brazil,Retail,ChatGPT,18.02,5672,2023,55+,Startup,,
USA,Retail,ChatGPT,62.83,5811,2024,25-34,Enterprise,,
Brazil,Retail,Stable Diffusion,85.48,123,2024,55+,Enterprise,,
Germany,Retail,ChatGPT,43.14,7762,2023,18-24,Enterprise,,
China,Retail,Bard,23.5,681,2024,25-34,SME,,
France,Retail,Stable Diffusion,70.09,4695,2023,18-24,SME,,
Brazil,Retail,ChatGPT,22.22,5672,2024,35-44,Enterprise,,
China,Retail,ChatGPT,15.31,1164,2023,25-34,Startup,,
UK,Retail,ChatGPT,61.58,1297,2024,25-34,SME,,
UK,Retail,Midjourney,50.13,6949,2023,25-34,SME,,
UK,Retail,Stable Diffusion,5.09,9797,2024,35-44,Enterprise,,
South Korea,Retail,Midjourney,48.45,1314,2023,25-34,Startup,,
UK,Retail,Midjourney,65.49,2578,2024,45-54,Startup,,
Brazil,Retail,Claude,78.83,2854,2024,55+,Startup,,
UK,Retail,Midjourney,90.79,7054,2024,18-24,Startup,,
Brazil,Retail,Bard,37.53,6936,2024,25-34,Startup,,
India,Retail,Bard,70.05,8536,2024,35-44,Enterprise,,
USA,Retail,Midjourney,38.36,5366,2024,18-24,Enterprise,,
Australia,Retail,Claude,22.61,1147,2023,35-44,Enterprise,,
France,Retail,Stable Diffusion,57.19,5814,2024,25-34,Startup,,
India,Retail,ChatGPT,90.08,3404,2023,35-44,Startup,,
Australia,Retail,ChatGPT,92.06,8626,2024,25-34,SME,,
China,Retail,Bard,63.68,9206,2024,55+,Enterprise,,
Germany,Retail,ChatGPT,59.64,5737,2024,45-54,Enterprise,,
Canada,Retail,Midjourney,37.87,3949,2024,35-44,Enterprise,,
UK,Retail,Midjourney,85.3,7946,2023,35-44,Enterprise,,
France,Retail,ChatGPT,39.1,6499,2024,25-34,SME,,
Canada,Retail,ChatGPT,57.05,1386,2023,55+,SME,,
India,Retail,ChatGPT,99.43,4200,2024,35-44,Enterprise,,
China,Retail,Bard,47.17,9977,2023,45-54,Startup,,
France,Retail,ChatGPT,50.86,3970,2024,55+,Startup,,
China,Retail,Midjourney,96.46,1396,2024,55+,Enterprise,,
USA,Retail,ChatGPT,55.74,2804,2024,25-34,SME,,
UK,Retail,Midjourney,32.12,5098,2023,18-24,Enterprise,,
USA,Retail,ChatGPT,33.28,6540,2023,25-34,Startup,,
Brazil,Retail,Midjourney,4.36,4062,2023,18-24,Startup,,
Brazil,Retail,Midjourney,13.18,6534,2024,45-54,SME,,
USA,Retail,Midjourney,4.87,9723,2024,55+,Startup,,
India,Retail,ChatGPT,2.79,9796,2024,18-24,SME,,
Canada,Retail,Stable Diffusion,82.09,8770,2024,45-54,SME,,
France,Retail,Midjourney,51.64,6816,2023,55+,Startup,,
Canada,Retail,ChatGPT,22.41,9456,2024,25-34,SME,,
India,Retail,Bard,15.23,737,2023,18-24,SME,,
Canada,Retail,Stable Diffusion,16.03,5783,2024,25-34,SME,,
France,Retail,Stable Diffusion,92.25,1862,2024,25-34,SME,,
India,Retail,ChatGPT,38.72,1309,2024,55+,Enterprise,,
UK,Retail,ChatGPT,67.12,1873,2024,45-54,Enterprise,,
UK,Retail,ChatGPT,38.31,8055,2024,18-24,Enterprise,,
South Korea,Retail,ChatGPT,9.88,5161,2024,45-54,Startup,,
Brazil,Retail,ChatGPT,59.91,581,2024,45-54,Startup,,
South Korea,Retail,Midjourney,93.99,5584,2024,35-44,Enterprise,,
India,Retail,ChatGPT,37.6,385,2024,25-34,Startup,,
China,Retail,Stable Diffusion,90.7,6869,2023,45-54,Startup,,
USA,Retail,Stable Diffusion,12.72,6180,2024,45-54,SME,,
UK,Retail,Midjourney,43.36,7661,2024,18-24,Enterprise,,
South Korea,Retail,Claude,34.1,3019,2024,35-44,Startup,,
Germany,Retail,Claude,49.84,5556,2024,55+,Startup,,
USA,Retail,Stable Diffusion,76.45,9083,2024,35-44,Startup,,
UK,Retail,ChatGPT,21.32,6450,2024,55+,Enterprise,,
Canada,Retail,Midjourney,35.69,5104,2024,18-24,Enterprise,,
Canada,Retail,Midjourney,13.26,512,2024,25-34,Enterprise,,
China,Retail,Stable Diffusion,55.78,684,2024,35-44,SME,,
France,Retail,ChatGPT,58.28,4537,2024,35-44,Startup,,
India,Retail,Bard,16.42,605,2024,35-44,Enterprise,,
Canada,Retail,Midjourney,64.56,7273,2023,18-24,SME,,
Canada,Retail,Midjourney,24.87,8663,2024,45-54,SME,,
Germany,Retail,Midjourney,42.55,4101,2024,35-44,Startup,,
India,Retail,ChatGPT,50.33,3450,2023,35-44,SME,,
Canada,Retail,ChatGPT,29.4,5019,2023,55+,Enterprise,,
India,Retail,Midjourney,33.24,1915,2024,18-24,SME,,
South Korea,Retail,ChatGPT,1.38,1345,2024,25-34,Enterprise,,
Germany,Retail,ChatGPT,85.78,1800,2023,25-34,Startup,,
South Korea,Retail,Claude,69.97,5985,2024,35-44,SME,,
India,Retail,Bard,85.8,5366,2024,55+,Startup,,
Canada,Retail,Stable Diffusion,71.44,3454,2024,45-54,Startup,,
France,Retail,Midjourney,60.66,7294,2024,45-54,Enterprise,,
UK,Retail,ChatGPT,39.64,8149,2024,18-24,Startup,,
Australia,Retail,Claude,75.19,8696,2024,25-34,Startup,,
UK,Retail,Bard,35.37,3871,2024,45-54,Startup,,
Germany,Retail,Stable Diffusion,69.24,9611,2023,35-44,Startup,,
UK,Retail,Midjourney,5.37,7540,2024,18-24,SME,,
India,Retail,Stable Diffusion,98.41,8863,2024,25-34,Startup,,
China,Retail,Stable Diffusion,83.55,155,2024,25-34,Enterprise,,
Canada,Retail,Midjourney,26.94,4524,2024,25-34,Startup,,
USA,Retail,Midjourney,21.64,9688,2024,35-44,Enterprise,,
Germany,Retail,Claude,6.98,718,2024,55+,SME,,
USA,Retail,Midjourney,48.33,4454,2024,35-44,Startup,,
India,Retail,Stable Diffusion,29.0,7676,2024,45-54,Enterprise,,
Brazil,Retail,Midjourney,67.93,6361,2023,35-44,Enterprise,,
Germany,Retail,ChatGPT,89.65,404,2024,25-34,SME,,
Australia,Retail,Stable Diffusion,42.95,4481,2024,35-44,Enterprise,,
UK,Retail,ChatGPT,58.06,6933,2023,45-54,Startup,,
Germany,Retail,Claude,21.41,8792,2023,35-44,Enterprise,,
Australia,Retail,ChatGPT,27.55,9512,2024,25-34,Startup,,
Canada,Retail,ChatGPT,93.77,6026,2024,18-24,SME,,
UK,Retail,Bard,90.89,6576,2024,35-44,Startup,,
Canada,Retail,Midjourney,8.44,7662,2024,45-54,Enterprise,,
Germany,Retail,Bard,31.39,2382,2023,35-44,Enterprise,,
Germany,Retail,Midjourney,61.41,8851,2024,45-54,Enterprise,,
USA,Retail,Stable Diffusion,36.82,8371,2024,18-24,SME,,
Canada,Retail,Midjourney,19.3,9248,2023,18-24,Enterprise,,
India,Retail,ChatGPT,62.12,8613,2023,55+,Startup,,
South Korea,Retail,ChatGPT,75.4,6361,2023,55+,Enterprise,,
Canada,Retail,ChatGPT,43.64,6627,2024,45-54,SME,,
India,Retail,Midjourney,77.71,9217,2024,25-34,SME,,
France,Retail,Midjourney,58.63,9597,2023,25-34,Enterprise,,
South Korea,Retail,ChatGPT,96.49,4982,2024,18-24,Startup,,
China,Retail,ChatGPT,1.41,2229,2024,55+,Startup,,
Germany,Retail,ChatGPT,56.71,1562,2024,35-44,Enterprise,,
China,Retail,ChatGPT,59.17,5312,2024,45-54,Startup,,
Canada,Retail,ChatGPT,41.1,6324,2024,55+,Enterprise,,
India,Retail,Midjourney,78.64,9191,2024,25-34,SME,,
China,Retail,ChatGPT,15.37,5381,2024,45-54,Enterprise,,
Brazil,Retail,Midjourney,0.82,3490,2024,55+,Startup,,
Australia,Retail,ChatGPT,55.84,4178,2023,25-34,Enterprise,,
Canada,Retail,ChatGPT,82.63,9796,2024,18-24,Enterprise,,
Canada,Retail,Bard,3.35,2594,2024,55+,Enterprise,,
Canada,Retail,Midjourney,15.88,3889,2023,18-24,SME,,
USA,Retail,Bard,7.81,4737,2024,35-44,Startup,,
China,Retail,Midjourney,97.72,9326,2024,55+,SME,,
France,Retail,Midjourney,0.13,2095,2024,55+,SME,,
China,Retail,ChatGPT,28.04,2326,2024,18-24,Startup,,
Australia,Retail,ChatGPT,27.1,8346,2024,55+,Startup,,
Australia,Retail,Stable Diffusion,62.1,1890,2023,55+,Startup,,
Germany,Retail,Bard,76.6,5346,2024,25-34,SME,,
South Korea,Retail,Bard,59.16,9686,2024,45-54,Startup,,
USA,Retail,Bard,1.41,4529,2024,55+,Enterprise,,
South Korea,Retail,Midjourney,30.94,4080,2023,18-24,Startup,,
USA,Retail,Midjourney,26.63,6547,2024,18-24,Enterprise,,
Germany,Retail,Midjourney,90.39,6852,2024,55+,Startup,,
UK,Retail,Midjourney,72.52,7225,2024,18-24,SME,,
UK,Retail,Midjourney,68.41,1917,2023,35-44,Enterprise,,
USA,Retail,Midjourney,58.03,8448,2024,55+,Startup,,
Australia,Retail,Midjourney,97.32,1569,2024,45-54,SME,,
Canada,Retail,ChatGPT,53.49,8347,2023,45-54,SME,,
UK,Retail,Stable Diffusion,72.07,3302,2023,25-34,SME,,
Brazil,Retail,ChatGPT,20.69,7511,2023,55+,SME,,
UK,Retail,Claude,93.39,1840,2024,25-34,Startup,,
France,Retail,Midjourney,80.51,8488,2024,45-54,Startup,,
Australia,Retail,Claude,37.36,700,2023,18-24,SME,,
Germany,Retail,Stable Diffusion,75.24,1933,2024,25-34,Startup,,
China,Retail,ChatGPT,48.71,8618,2023,55+,Enterprise,,
UK,Retail,Midjourney,34.98,3692,2024,18-24,Startup,,
South Korea,Retail,Midjourney,19.67,841,2023,18-24,Startup,,
South Korea,Retail,Stable Diffusion,0.75,9789,2024,25-34,Enterprise,,
Germany,Retail,Midjourney,39.16,5850,2023,18-24,SME,,
South Korea,Retail,ChatGPT,43.47,6290,2024,35-44,Startup,,
USA,Retail,ChatGPT,76.74,3030,2024,55+,SME,,
South Korea,Retail,Midjourney,69.79,6122,2023,45-54,SME,,
UK,Retail,Midjourney,72.75,7798,2023,18-24,Enterprise,,
USA,Retail,Midjourney,34.17,6644,2023,45-54,Startup,,
USA,Retail,Bard,88.42,6387,2024,18-24,SME,,
Canada,Retail,ChatGPT,72.85,5509,2024,45-54,SME,,
India,Retail,ChatGPT,43.53,2004,2024,35-44,Startup,,
South Korea,Retail,Midjourney,73.07,1919,2024,55+,SME,,
France,Retail,ChatGPT,42.41,3885,2024,35-44,Enterprise,,
China,Retail,ChatGPT,49.33,838,2024,35-44,SME,,
USA,Retail,ChatGPT,95.61,9641,2024,25-34,SME,,
Brazil,Retail,Midjourney,12.4,4262,2024,45-54,Startup,,
China,Retail,Midjourney,83.43,8464,2024,18-24,Startup,,
South Korea,Retail,Midjourney,97.75,6907,2023,25-34,Startup,,
USA,Retail,ChatGPT,87.27,4540,2023,18-24,SME,,
India,Retail,Stable Diffusion,11.34,1255,2023,18-24,Startup,,
France,Retail,Bard,78.06,9059,2024,55+,Enterprise,,
UK,Retail,ChatGPT,85.75,555,2024,35-44,Startup,,
Brazil,Retail,ChatGPT,19.82,3093,2024,35-44,SME,,
USA,Retail,Midjourney,46.12,6100,2024,25-34,Startup,,
Germany,Retail,Stable Diffusion,76.19,256,2024,18-24,Enterprise,,
Brazil,Retail,Stable Diffusion,49.67,9944,2024,35-44,SME,,
USA,Retail,Midjourney,22.29,2199,2024,18-24,Enterprise,,
Canada,Retail,ChatGPT,38.68,4646,2024,55+,Startup,,
China,Retail,ChatGPT,10.5,1186,2023,35-44,SME,,
China,Retail,Claude,48.32,8829,2023,45-54,Startup,,
France,Retail,ChatGPT,61.09,1540,2024,35-44,Enterprise,,
Brazil,Retail,Midjourney,69.1,7940,2024,35-44,SME,,
France,Retail,Midjourney,40.53,9066,2024,55+,Startup,,
USA,Retail,Claude,54.29,6026,2024,18-24,Enterprise,,
Canada,Retail,ChatGPT,92.42,9012,2023,25-34,SME,,
France,Retail,Stable Diffusion,64.96,5155,2024,35-44,Enterprise,,
UK,Retail,Midjourney,31.33,2563,2024,45-54,Startup,,
France,Retail,ChatGPT,8.37,3834,2024,25-34,SME,,
India,Retail,ChatGPT,49.16,7564,2024,35-44,Enterprise,,
Australia,Retail,Midjourney,9.67,2668,2023,45-54,SME,,
India,Retail,Claude,78.69,2786,2024,35-44,Enterprise,,
India,Retail,ChatGPT,55.49,9354,2024,55+,Startup,,
UK,Retail,ChatGPT,22.11,8201,2023,18-24,SME,,
China,Retail,ChatGPT,3.87,4699,2024,35-44,Enterprise,,
South Korea,Retail,Midjourney,64.39,7505,2024,45-54,SME,,
South Korea,Retail,Midjourney,33.74,5185,2024,25-34,Startup,,
USA,Retail,Claude,10.87,1234,2024,45-54,SME,,
UK,Retail,Midjourney,96.3,5002,2024,55+,Startup,,
China,Retail,ChatGPT,63.41,4895,2024,35-44,Enterprise,,
Canada,Retail,ChatGPT,4.37,2976,2024,45-54,Startup,,
Germany,Retail,ChatGPT,31.13,187,2024,18-24,Startup,,
India,Retail,Claude,35.05,5473,2024,18-24,Startup,,
Australia,Retail,Bard,58.11,7341,2024,55+,Enterprise,,
Brazil,Retail,ChatGPT,57.94,8401,2024,55+,Startup,,
Canada,Retail,Midjourney,25.96,8720,2024,18-24,Startup,,
USA,Retail,Midjourney,75.24,905,2023,25-34,Enterprise,,
Germany,Retail,Midjourney,89.29,1002,2023,55+,Startup,,
India,Retail,ChatGPT,72.2,7685,2024,55+,Enterprise,,
China,Retail,Stable Diffusion,66.88,1293,2024,35-44,Enterprise,,
USA,Retail,Stable Diffusion,55.5,927,2024,18-24,Startup,,
USA,Retail,ChatGPT,68.08,4593,2023,55+,Startup,,
USA,Retail,Midjourney,35.11,6419,2024,45-54,SME,,
India,Retail,Midjourney,45.89,6563,2023,35-44,Enterprise,,
Brazil,Retail,Midjourney,41.34,5604,2023,18-24,SME,,
Canada,Retail,Midjourney,56.56,9134,2024,25-34,Startup,,
