country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
Brazil,Healthcare,ChatGPT,23.71,8617,2024,55+,Enterprise,,
Australia,Healthcare,Midjourney,35.14,7389,2024,25-34,Startup,,
Australia,Healthcare,Midjourney,33.8,5287,2023,25-34,Enterprise,,
UK,Healthcare,Claude,71.78,9366,2023,35-44,SME,,
UK,Healthcare,Midjourney,97.2,695,2024,25-34,Enterprise,,
Germany,Healthcare,ChatGPT,5.92,3580,2024,18-24,Enterprise,,
South Korea,Healthcare,ChatGPT,82.64,1790,2023,25-34,Startup,,
Germany,Healthcare,ChatGPT,57.76,7918,2024,18-24,Startup,,
South Korea,Healthcare,ChatGPT,72.69,2191,2023,55+,SME,,
Brazil,Healthcare,Midjourney,67.22,3334,2023,35-44,Enterprise,,
China,Healthcare,ChatGPT,68.13,9320,2023,35-44,SME,,
India,Healthcare,Midjourney,63.59,3478,2024,25-34,Enterprise,,
India,Healthcare,Midjourney,52.45,4180,2023,35-44,Startup,,
India,Healthcare,Stable Diffusion,97.65,3734,2024,25-34,Enterprise,,
France,Healthcare,ChatGPT,33.74,6170,2024,25-34,Enterprise,,
Brazil,Healthcare,Midjourney,33.33,4347,2023,18-24,Enterprise,,
China,Healthcare,ChatGPT,42.63,9966,2023,18-24,SME,,
Canada,Healthcare,Midjourney,58.16,4003,2024,35-44,SME,,
India,Healthcare,Midjourney,73.01,8665,2024,18-24,Enterprise,,
Australia,Healthcare,Midjourney,81.83,398,2024,55+,Enterprise,,
Germany,Healthcare,Stable Diffusion,47.46,7682,2023,18-24,Startup,,
Australia,Healthcare,Midjourney,75.47,1868,2024,45-54,SME,,
USA,Healthcare,ChatGPT,41.22,9549,2024,25-34,Enterprise,,
India,Healthcare,Stable Diffusion,14.13,9993,2024,45-54,Enterprise,,
India,Healthcare,Bard,0.9,8809,2024,25-34,SME,,
India,Healthcare,Midjourney,99.46,1119,2024,45-54,SME,,
South Korea,Healthcare,Claude,27.63,4255,2024,35-44,SME,,
China,Healthcare,Midjourney,67.39,7045,2023,45-54,SME,,
UK,Healthcare,ChatGPT,32.57,7917,2023,35-44,Startup,,
South Korea,Healthcare,Bard,32.48,4016,2024,25-34,Startup,,
China,Healthcare,Bard,5.87,7313,2023,55+,Startup,,
Canada,Healthcare,Midjourney,81.53,7879,2024,45-54,Startup,,
China,Healthcare,Stable Diffusion,79.53,4584,2024,35-44,Enterprise,,
Australia,Healthcare,Bard,36.27,4760,2023,55+,Startup,,
Brazil,Healthcare,Claude,84.83,1794,2024,45-54,Startup,,
Australia,Healthcare,Midjourney,4.17,4842,2023,45-54,SME,,
Australia,Healthcare,ChatGPT,8.56,7681,2024,18-24,Enterprise,,
USA,Healthcare,Bard,50.57,8381,2024,25-34,Startup,,
Brazil,Healthcare,Midjourney,23.94,542,2024,35-44,Enterprise,,
China,Healthcare,Midjourney,29.58,3607,2024,18-24,Startup,,
India,Healthcare,ChatGPT,77.79,9682,2023,18-24,SME,,
USA,Healthcare,Stable Diffusion,23.27,1325,2024,25-34,SME,,
USA,Healthcare,Midjourney,32.64,442,2024,25-34,Enterprise,,
Australia,Healthcare,Midjourney,72.81,6506,2024,45-54,Startup,,
China,Healthcare,Midjourney,88.59,8199,2024,45-54,Startup,,
South Korea,Healthcare,ChatGPT,87.03,7541,2024,25-34,Enterprise,,
USA,Healthcare,Midjourney,86.23,8806,2024,45-54,SME,,
South Korea,Healthcare,Bard,43.34,3679,2024,25-34,SME,,
China,Healthcare,Stable Diffusion,35.19,5834,2024,18-24,Startup,,
Canada,Healthcare,ChatGPT,2.36,3910,2024,45-54,Enterprise,,
USA,Healthcare,Midjourney,75.51,9447,2024,25-34,Startup,,
UK,Healthcare,ChatGPT,40.85,4097,2023,35-44,Enterprise,,
India,Healthcare,Midjourney,7.48,5568,2024,25-34,Startup,,
Germany,Healthcare,ChatGPT,55.56,2170,2024,25-34,Enterprise,,
Germany,Healthcare,ChatGPT,76.2,1281,2024,25-34,Enterprise,,
Brazil,Healthcare,Midjourney,89.84,5707,2023,35-44,Startup,,
France,Healthcare,ChatGPT,14.95,9782,2024,45-54,SME,,
UK,Healthcare,ChatGPT,21.63,3719,2024,55+,Enterprise,,
Canada,Healthcare,ChatGPT,87.83,5034,2023,25-34,Enterprise,,
China,Healthcare,Stable Diffusion,98.33,9814,2024,25-34,Startup,,
Brazil,Healthcare,Stable Diffusion,59.18,7448,2023,35-44,Enterprise,,
Brazil,Healthcare,ChatGPT,92.12,8149,2024,18-24,SME,,
Brazil,Healthcare,Midjourney,50.72,2514,2024,35-44,Startup,,
Australia,Healthcare,Claude,36.49,3147,2023,55+,SME,,
South Korea,Healthcare,ChatGPT,99.0,7998,2024,25-34,SME,,
UK,Healthcare,Stable Diffusion,17.27,5611,2023,45-54,Startup,,
UK,Healthcare,Stable Diffusion,3.89,3426,2024,35-44,Enterprise,,
China,Healthcare,Midjourney,40.94,1800,2024,25-34,Startup,,
Australia,Healthcare,ChatGPT,21.34,6532,2024,55+,SME,,
China,Healthcare,Midjourney,9.85,1897,2024,45-54,Startup,,
South Korea,Healthcare,Stable Diffusion,31.17,9375,2024,45-54,Startup,,
Australia,Healthcare,Stable Diffusion,12.24,8133,2023,55+,Startup,,
USA,Healthcare,Stable Diffusion,2.61,7394,2024,25-34,SME,,
USA,Healthcare,ChatGPT,69.17,5068,2024,45-54,Enterprise,,
Germany,Healthcare,Midjourney,33.85,7209,2023,45-54,Enterprise,,
China,Healthcare,Midjourney,86.41,2969,2024,18-24,SME,,
Canada,Healthcare,Midjourney,52.85,6568,2024,55+,Enterprise,,
Australia,Healthcare,Midjourney,96.39,7174,2023,18-24,Startup,,
Brazil,Healthcare,Stable Diffusion,66.54,6331,2023,18-24,Startup,,
Canada,Healthcare,Midjourney,91.87,5389,2024,18-24,SME,,
China,Healthcare,ChatGPT,55.48,7702,2024,18-24,Enterprise,,
USA,Healthcare,Midjourney,89.4,9156,2023,18-24,SME,,
USA,Healthcare,Stable Diffusion,19.58,7061,2024,35-44,Startup,,
South Korea,Healthcare,ChatGPT,72.76,9801,2024,25-34,Startup,,
UK,Healthcare,Bard,57.55,2746,2023,25-34,Enterprise,,
South Korea,Healthcare,ChatGPT,44.53,8930,2024,18-24,SME,,
USA,Healthcare,ChatGPT,42.51,4156,2024,25-34,Startup,,
Brazil,Healthcare,Stable Diffusion,90.0,6518,2024,35-44,Startup,,
Germany,Healthcare,Midjourney,33.52,5352,2024,45-54,SME,,
France,Healthcare,ChatGPT,54.46,9645,2023,25-34,Startup,,
USA,Healthcare,ChatGPT,94.75,8216,2024,45-54,Enterprise,,
USA,Healthcare,Stable Diffusion,72.92,1523,2024,55+,Enterprise,,
South Korea,Healthcare,ChatGPT,40.85,8028,2024,45-54,SME,,
South Korea,Healthcare,Bard,42.55,7924,2024,45-54,SME,,
Canada,Healthcare,ChatGPT,32.42,733,2024,55+,SME,,
China,Healthcare,Bard,44.92,2648,2023,45-54,Enterprise,,
Australia,Healthcare,ChatGPT,75.33,5896,2024,18-24,Enterprise,,
Brazil,Healthcare,Stable Diffusion,62.89,7036,2024,45-54,Enterprise,,
China,Healthcare,Bard,38.43,6070,2023,55+,Enterprise,,
USA,Healthcare,ChatGPT,79.49,507,2023,35-44,Enterprise,,
UK,Healthcare,Stable Diffusion,11.19,8581,2024,55+,SME,,
Brazil,Healthcare,Stable Diffusion,61.07,9781,2024,25-34,SME,,
Canada,Healthcare,Midjourney,71.84,6287,2024,25-34,SME,,
UK,Healthcare,Stable Diffusion,52.09,5143,2024,25-34,Startup,,
South Korea,Healthcare,Bard,90.68,682,2024,25-34,SME,,
Germany,Healthcare,ChatGPT,36.73,668,2023,45-54,Enterprise,,
China,Healthcare,Midjourney,83.9,3777,2023,45-54,SME,,
France,Healthcare,ChatGPT,71.25,6201,2024,45-54,SME,,
China,Healthcare,Stable Diffusion,45.61,5840,2023,18-24,Startup,,
India,Healthcare,ChatGPT,15.32,9726,2024,45-54,SME,,
Australia,Healthcare,Claude,66.04,9437,2023,25-34,Enterprise,,
China,Healthcare,ChatGPT,80.25,498,2024,45-54,SME,,
USA,Healthcare,ChatGPT,67.66,510,2024,25-34,SME,,
Brazil,Healthcare,ChatGPT,0.84,882,2024,35-44,Startup,,
South Korea,Healthcare,Stable Diffusion,40.27,908,2023,55+,Enterprise,,
Germany,Healthcare,Claude,98.4,2487,2024,35-44,SME,,
India,Healthcare,ChatGPT,59.8,4565,2024,18-24,Enterprise,,
USA,Healthcare,ChatGPT,45.27,4776,2024,18-24,Enterprise,,
Brazil,Healthcare,Midjourney,11.06,4492,2024,45-54,SME,,
South Korea,Healthcare,Claude,83.48,2457,2024,18-24,Startup,,
South Korea,Healthcare,ChatGPT,51.14,7889,2023,35-44,SME,,
Australia,Healthcare,Bard,54.54,7508,2023,25-34,SME,,
Canada,Healthcare,Bard,97.2,322,2024,18-24,SME,,
France,Healthcare,Stable Diffusion,30.21,3483,2024,35-44,Enterprise,,
France,Healthcare,Stable Diffusion,59.86,2699,2024,45-54,Startup,,
France,Healthcare,Midjourney,56.07,4151,2023,18-24,SME,,
South Korea,Healthcare,Bard,7.34,4880,2023,35-44,SME,,
UK,Healthcare,Midjourney,33.1,3422,2024,18-24,Startup,,
Germany,Healthcare,Midjourney,28.54,4841,2023,55+,SME,,
Brazil,Healthcare,ChatGPT,4.1,9738,2024,45-54,SME,,
Germany,Healthcare,Midjourney,19.81,7789,2023,25-34,Startup,,
USA,Healthcare,ChatGPT,25.03,4825,2024,18-24,Startup,,
China,Healthcare,Midjourney,7.28,5645,2023,35-44,Enterprise,,
China,Healthcare,ChatGPT,60.54,6352,2024,35-44,Startup,,
Germany,Healthcare,Claude,57.47,2157,2024,25-34,Startup,,
USA,Healthcare,Stable Diffusion,59.33,3269,2024,25-34,Startup,,
Australia,Healthcare,ChatGPT,87.42,6033,2024,25-34,SME,,
China,Healthcare,ChatGPT,21.93,1758,2024,25-34,Enterprise,,
USA,Healthcare,Midjourney,95.45,6766,2023,45-54,Enterprise,,
Canada,Healthcare,Stable Diffusion,41.4,3447,2024,18-24,Startup,,
Germany,Healthcare,ChatGPT,28.4,8331,2024,55+,Enterprise,,
USA,Healthcare,ChatGPT,76.51,6914,2024,45-54,SME,,
Canada,Healthcare,ChatGPT,62.64,4855,2024,18-24,Enterprise,,
USA,Healthcare,ChatGPT,34.75,8801,2023,18-24,Startup,,
France,Healthcare,Midjourney,5.98,1338,2024,18-24,SME,,
Australia,Healthcare,ChatGPT,56.2,5643,2023,25-34,Enterprise,,
Brazil,Healthcare,Midjourney,71.62,6839,2024,25-34,SME,,
Canada,Healthcare,Midjourney,96.07,7071,2024,35-44,Startup,,
Germany,Healthcare,Stable Diffusion,87.32,2102,2024,18-24,SME,,
USA,Healthcare,Midjourney,34.3,3023,2024,55+,SME,,
Brazil,Healthcare,Bard,76.97,3748,2024,18-24,Enterprise,,
India,Healthcare,ChatGPT,62.51,7874,2024,45-54,Enterprise,,
UK,Healthcare,Midjourney,9.68,4821,2023,55+,SME,,
Brazil,Healthcare,ChatGPT,5.88,253,2024,55+,Enterprise,,
Brazil,Healthcare,Midjourney,24.17,7023,2024,18-24,Startup,,
Canada,Healthcare,ChatGPT,77.08,7227,2024,55+,SME,,
Germany,Healthcare,Midjourney,87.32,5392,2024,35-44,Startup,,
South Korea,Healthcare,Stable Diffusion,21.14,8495,2023,55+,Startup,,
Australia,Healthcare,Midjourney,26.75,564,2024,55+,Enterprise,,
USA,Healthcare,Midjourney,28.45,5868,2024,18-24,SME,,
Canada,Healthcare,Stable Diffusion,81.92,5195,2024,25-34,Startup,,
Germany,Healthcare,Midjourney,12.58,2738,2024,25-34,Startup,,
India,Healthcare,ChatGPT,17.3,8163,2024,55+,SME,,
UK,Healthcare,ChatGPT,86.77,5106,2024,25-34,Enterprise,,
USA,Healthcare,Midjourney,28.18,3746,2024,55+,Startup,,
USA,Healthcare,Midjourney,10.12,2568,2024,35-44,Startup,,
Australia,Healthcare,Midjourney,49.66,2276,2024,45-54,Enterprise,,
India,Healthcare,ChatGPT,39.79,4013,2024,55+,Startup,,
Canada,Healthcare,Midjourney,69.73,7952,2023,18-24,SME,,
USA,Healthcare,Stable Diffusion,72.83,1388,2024,25-34,SME,,
Canada,Healthcare,Midjourney,92.03,6275,2024,18-24,SME,,
Canada,Healthcare,ChatGPT,98.06,399,2024,25-34,Startup,,
Germany,Healthcare,Midjourney,36.65,8196,2024,18-24,Enterprise,,
UK,Healthcare,ChatGPT,13.23,5440,2024,35-44,SME,,
Germany,Healthcare,ChatGPT,28.73,7212,2023,25-34,Enterprise,,
Australia,Healthcare,ChatGPT,61.55,5890,2024,25-34,Enterprise,,
India,Healthcare,Midjourney,66.18,3902,2024,35-44,SME,,
Australia,Healthcare,Midjourney,34.24,698,2023,35-44,Startup,,
France,Healthcare,Midjourney,54.57,3464,2024,45-54,Enterprise,,
Brazil,Healthcare,Stable Diffusion,13.68,971,2023,35-44,SME,,
Germany,Healthcare,ChatGPT,17.86,4990,2024,18-24,SME,,
Canada,Healthcare,ChatGPT,30.97,9290,2024,35-44,Enterprise,,
Germany,Healthcare,Bard,96.03,5613,2024,55+,Startup,,
France,Healthcare,ChatGPT,63.74,4715,2023,35-44,Enterprise,,
India,Healthcare,Stable Diffusion,23.64,3029,2024,25-34,SME,,
USA,Healthcare,Midjourney,75.61,7738,2024,35-44,Startup,,
South Korea,Healthcare,Claude,40.02,625,2024,18-24,SME,,
France,Healthcare,ChatGPT,87.07,9015,2024,55+,SME,,
Germany,Healthcare,Midjourney,93.81,4869,2024,35-44,Enterprise,,
UK,Healthcare,Claude,20.72,753,2024,35-44,Enterprise,,
China,Healthcare,Midjourney,0.43,3665,2023,25-34,Enterprise,,
India,Healthcare,Midjourney,45.78,590,2024,18-24,Enterprise,,
South Korea,Healthcare,Midjourney,19.61,5493,2023,25-34,Enterprise,,
Canada,Healthcare,ChatGPT,78.49,2413,2024,35-44,SME,,
India,Healthcare,Stable Diffusion,36.73,7320,2023,55+,Enterprise,,
Brazil,Healthcare,ChatGPT,66.85,3124,2024,55+,SME,,
Canada,Healthcare,ChatGPT,32.49,5293,2024,45-54,SME,,
France,Healthcare,Claude,79.77,4752,2024,45-54,Startup,,
Brazil,Healthcare,Stable Diffusion,98.79,1811,2024,18-24,Startup,,
China,Healthcare,Claude,36.89,3238,2023,35-44,Enterprise,,
Canada,Healthcare,Midjourney,70.17,8673,2023,55+,Startup,,
China,Healthcare,Stable Diffusion,2.5,3390,2024,45-54,SME,,
South Korea,Healthcare,Midjourney,31.37,6905,2024,35-44,Startup,,
Australia,Healthcare,ChatGPT,92.19,9656,2024,45-54,SME,,
USA,Healthcare,Stable Diffusion,61.06,4729,2024,18-24,SME,,
UK,Healthcare,ChatGPT,54.48,744,2024,55+,SME,,
USA,Healthcare,ChatGPT,66.77,1846,2024,18-24,SME,,
China,Healthcare,Stable Diffusion,21.82,6174,2024,18-24,Enterprise,,
France,Healthcare,ChatGPT,12.27,9203,2023,55+,SME,,
UK,Healthcare,Midjourney,98.91,8291,2023,45-54,Enterprise,,
Australia,Healthcare,ChatGPT,15.82,5993,2024,35-44,Enterprise,,
UK,Healthcare,Midjourney,91.03,9260,2024,55+,Enterprise,,
USA,Healthcare,Midjourney,4.77,3758,2024,35-44,Enterprise,,
Brazil,Healthcare,ChatGPT,9.4,9293,2024,18-24,SME,,
China,Healthcare,Stable Diffusion,79.3,8356,2024,35-44,Startup,,
Germany,Healthcare,Stable Diffusion,6.37,3065,2023,25-34,SME,,
USA,Healthcare,Bard,58.62,5652,2023,45-54,Enterprise,,
France,Healthcare,Stable Diffusion,18.86,5908,2023,35-44,Enterprise,,
China,Healthcare,Bard,3.67,9952,2024,18-24,SME,,
South Korea,Healthcare,ChatGPT,71.29,7559,2023,35-44,Enterprise,,
UK,Healthcare,Midjourney,68.59,2365,2024,35-44,Enterprise,,
Australia,Healthcare,Claude,25.72,640,2024,55+,Startup,,
Australia,Healthcare,ChatGPT,40.07,3705,2024,25-34,Enterprise,,
Canada,Healthcare,Midjourney,78.34,6871,2024,45-54,SME,,
Brazil,Healthcare,Midjourney,38.26,2118,2024,55+,Startup,,
South Korea,Healthcare,Stable Diffusion,17.17,9924,2023,55+,Enterprise,,
India,Healthcare,Midjourney,75.68,4910,2024,35-44,SME,,
UK,Healthcare,ChatGPT,85.84,8215,2024,35-44,Startup,,
India,Healthcare,Bard,41.06,4636,2024,18-24,Enterprise,,
Canada,Healthcare,ChatGPT,91.46,7995,2024,55+,Enterprise,,
South Korea,Healthcare,Claude,51.01,1102,2024,35-44,Startup,,
India,Healthcare,Stable Diffusion,71.85,1617,2024,45-54,SME,,
France,Healthcare,Midjourney,43.31,7492,2024,25-34,Startup,,
India,Healthcare,ChatGPT,66.59,3083,2024,35-44,SME,,
France,Healthcare,Midjourney,36.87,8137,2024,25-34,SME,,
Brazil,Healthcare,Bard,75.89,542,2024,25-34,Startup,,
UK,Healthcare,ChatGPT,26.21,1189,2023,45-54,SME,,
Canada,Healthcare,Bard,28.5,722,2023,55+,Startup,,
Canada,Healthcare,ChatGPT,10.26,4875,2024,18-24,Startup,,
Germany,Healthcare,Stable Diffusion,12.43,2596,2024,25-34,Enterprise,,
USA,Healthcare,Midjourney,85.3,8013,2024,45-54,SME,,
USA,Healthcare,ChatGPT,44.41,2646,2024,45-54,Startup,,
Germany,Healthcare,Midjourney,67.37,770,2024,55+,Enterprise,,
Germany,Healthcare,ChatGPT,89.66,6132,2024,55+,Startup,,
China,Healthcare,Midjourney,51.89,4558,2024,55+,SME,,
Brazil,Healthcare,ChatGPT,22.45,4101,2023,35-44,Startup,,
UK,Healthcare,Midjourney,34.16,2028,2023,18-24,Enterprise,,
China,Healthcare,Midjourney,8.81,3411,2024,35-44,Startup,,
India,Healthcare,Bard,30.42,7793,2024,55+,Enterprise,,
India,Healthcare,Midjourney,82.12,6116,2023,25-34,Enterprise,,
South Korea,Healthcare,Midjourney,64.38,4636,2023,25-34,SME,,
USA,Healthcare,ChatGPT,79.42,8670,2023,55+,SME,,
Germany,Healthcare,Bard,43.18,8545,2024,45-54,Startup,,
China,Healthcare,ChatGPT,44.0,6221,2024,55+,Startup,,
Germany,Healthcare,ChatGPT,24.77,8547,2024,18-24,SME,,
UK,Healthcare,Midjourney,13.82,8698,2024,25-34,Startup,,
South Korea,Healthcare,Midjourney,76.63,6107,2023,55+,SME,,
Germany,Healthcare,Midjourney,71.5,7964,2024,25-34,Startup,,
Germany,Healthcare,Midjourney,26.46,972,2024,35-44,SME,,
India,Healthcare,ChatGPT,10.17,1180,2023,18-24,SME,,
Germany,Healthcare,Stable Diffusion,38.03,1888,2023,18-24,Enterprise,,
USA,Healthcare,ChatGPT,48.7,6071,2024,45-54,Enterprise,,
Canada,Healthcare,Stable Diffusion,55.54,5609,2024,18-24,Enterprise,,
France,Healthcare,ChatGPT,11.97,4807,2024,45-54,Startup,,
France,Healthcare,Claude,21.79,8158,2024,18-24,Startup,,
Canada,Healthcare,ChatGPT,35.12,8812,2024,55+,Enterprise,,
Canada,Healthcare,ChatGPT,83.88,5090,2024,18-24,SME,,
China,Healthcare,Midjourney,24.37,825,2023,35-44,SME,,
Germany,Healthcare,Stable Diffusion,78.27,1671,2024,45-54,Enterprise,,
South Korea,Healthcare,Midjourney,79.52,8658,2024,55+,Startup,,
India,Healthcare,Midjourney,26.67,1062,2024,25-34,Startup,,
Australia,Healthcare,Midjourney,78.6,794,2023,18-24,Startup,,
China,Healthcare,ChatGPT,75.33,8365,2024,18-24,Enterprise,,
China,Healthcare,ChatGPT,76.93,3057,2023,25-34,SME,,
UK,Healthcare,Midjourney,49.28,106,2023,18-24,SME,,
UK,Healthcare,ChatGPT,45.44,4791,2024,35-44,Enterprise,,
South Korea,Healthcare,ChatGPT,3.11,6002,2023,25-34,Startup,,
USA,Healthcare,ChatGPT,41.73,9733,2023,18-24,Enterprise,,
South Korea,Healthcare,Midjourney,89.58,6081,2024,25-34,SME,,
Germany,Healthcare,Midjourney,59.43,5949,2024,25-34,SME,,
Canada,Healthcare,Bard,54.69,5360,2023,25-34,SME,,
USA,Healthcare,Bard,23.88,594,2023,25-34,Enterprise,,
Germany,Healthcare,ChatGPT,12.71,2805,2024,25-34,SME,,
Australia,Healthcare,Claude,72.76,5460,2024,18-24,Enterprise,,
South Korea,Healthcare,Stable Diffusion,72.12,919,2023,55+,Enterprise,,
Germany,Healthcare,Midjourney,32.18,5362,2024,18-24,Enterprise,,
Brazil,Healthcare,Stable Diffusion,56.27,3081,2023,55+,Startup,,
France,Healthcare,Stable Diffusion,94.87,7078,2023,18-24,Startup,,
France,Healthcare,ChatGPT,95.3,3406,2024,25-34,Startup,,
Canada,Healthcare,Stable Diffusion,78.94,5322,2024,18-24,Enterprise,,
Brazil,Healthcare,Bard,11.47,5035,2024,45-54,Startup,,
Germany,Healthcare,Midjourney,9.91,6624,2024,35-44,SME,,
Canada,Healthcare,Stable Diffusion,16.58,5158,2024,18-24,Startup,,
China,Healthcare,Stable Diffusion,62.56,1707,2024,45-54,SME,,
China,Healthcare,Bard,25.95,5733,2024,45-54,SME,,
India,Healthcare,Midjourney,12.83,4263,2023,45-54,Startup,,
Germany,Healthcare,Midjourney,55.82,9412,2024,55+,SME,,
Brazil,Healthcare,ChatGPT,7.85,3853,2024,18-24,SME,,
France,Healthcare,ChatGPT,47.82,9235,2023,35-44,Startup,,
Germany,Healthcare,Claude,57.93,9094,2023,25-34,SME,,
France,Healthcare,ChatGPT,80.05,9562,2024,35-44,Enterprise,,
Canada,Healthcare,Bard,75.7,6803,2024,18-24,Enterprise,,
Australia,Healthcare,Midjourney,34.48,766,2024,18-24,Enterprise,,
France,Healthcare,Stable Diffusion,67.08,7749,2024,18-24,Enterprise,,
South Korea,Healthcare,ChatGPT,62.64,519,2024,45-54,Startup,,
South Korea,Healthcare,ChatGPT,11.22,2912,2024,18-24,Startup,,
Australia,Healthcare,Midjourney,49.29,4730,2024,35-44,SME,,
Australia,Healthcare,Stable Diffusion,6.33,7652,2024,18-24,Enterprise,,
Australia,Healthcare,ChatGPT,12.89,8453,2024,55+,SME,,
UK,Healthcare,Midjourney,23.75,4126,2024,18-24,Enterprise,,
India,Healthcare,Midjourney,77.78,3618,2023,55+,SME,,
Germany,Healthcare,ChatGPT,24.91,5690,2024,45-54,SME,,
China,Healthcare,ChatGPT,25.77,6397,2024,55+,Enterprise,,
Australia,Healthcare,Midjourney,44.1,2576,2024,55+,SME,,
Brazil,Healthcare,Midjourney,25.79,1800,2024,35-44,Startup,,
Brazil,Healthcare,Claude,45.41,9279,2024,18-24,Enterprise,,
USA,Healthcare,Bard,89.7,7892,2024,35-44,Enterprise,,
China,Healthcare,Bard,25.9,8624,2023,45-54,Startup,,
Germany,Healthcare,ChatGPT,23.41,3225,2024,45-54,SME,,
Canada,Healthcare,Stable Diffusion,65.43,2367,2024,25-34,Enterprise,,
UK,Healthcare,Stable Diffusion,54.37,4147,2024,35-44,Enterprise,,
South Korea,Healthcare,Stable Diffusion,30.01,6646,2024,35-44,Enterprise,,
UK,Healthcare,Midjourney,20.79,5779,2024,55+,SME,,
Brazil,Healthcare,Midjourney,71.12,5237,2023,18-24,SME,,
France,Healthcare,Midjourney,38.55,8269,2024,55+,Enterprise,,
India,Healthcare,Midjourney,90.49,4028,2024,18-24,SME,,
UK,Healthcare,Midjourney,20.35,6831,2024,45-54,SME,,
UK,Healthcare,ChatGPT,83.28,9346,2024,35-44,Startup,,
Australia,Healthcare,Claude,91.89,680,2024,35-44,Startup,,
USA,Healthcare,Midjourney,53.47,3877,2024,55+,SME,,
USA,Healthcare,Stable Diffusion,87.42,9788,2023,55+,Startup,,
Canada,Healthcare,Bard,99.84,8956,2024,45-54,Enterprise,,
China,Healthcare,Bard,62.87,5249,2024,25-34,Enterprise,,
South Korea,Healthcare,ChatGPT,8.87,2342,2024,18-24,Enterprise,,
China,Healthcare,ChatGPT,88.29,7002,2024,18-24,Startup,,
Australia,Healthcare,Midjourney,46.65,3960,2024,18-24,Enterprise,,
Germany,Healthcare,ChatGPT,71.24,4786,2024,25-34,Enterprise,,
Australia,Healthcare,ChatGPT,0.36,9676,2024,18-24,Enterprise,,
South Korea,Healthcare,Bard,86.05,6681,2023,18-24,SME,,
China,Healthcare,Stable Diffusion,23.22,2817,2024,35-44,SME,,
South Korea,Healthcare,ChatGPT,23.93,8249,2024,35-44,Startup,,
UK,Healthcare,ChatGPT,6.17,2661,2024,25-34,Enterprise,,
UK,Healthcare,Stable Diffusion,94.95,4689,2024,45-54,Enterprise,,
South Korea,Healthcare,Claude,44.39,8815,2024,35-44,Enterprise,,
Australia,Healthcare,Midjourney,99.14,3206,2023,35-44,Enterprise,,
China,Healthcare,Claude,17.53,1888,2023,35-44,Startup,,
Australia,Healthcare,Midjourney,56.12,2496,2023,45-54,Enterprise,,
UK,Healthcare,ChatGPT,78.4,755,2023,55+,Enterprise,,
UK,Healthcare,Stable Diffusion,34.16,5664,2023,18-24,Enterprise,,
Brazil,Healthcare,Midjourney,3.51,3910,2023,35-44,SME,,
Germany,Healthcare,ChatGPT,69.66,109,2024,35-44,Startup,,
India,Healthcare,ChatGPT,59.74,6117,2024,55+,Enterprise,,
South Korea,Healthcare,Bard,98.49,6458,2023,55+,Enterprise,,
China,Healthcare,Midjourney,49.44,834,2024,25-34,Startup,,
Brazil,Healthcare,Bard,77.79,9854,2024,25-34,Enterprise,,
Germany,Healthcare,ChatGPT,53.82,7022,2024,55+,Startup,,
Germany,Healthcare,ChatGPT,96.0,1626,2024,18-24,Enterprise,,
India,Healthcare,Claude,41.81,5745,2024,35-44,SME,,
Australia,Healthcare,Stable Diffusion,79.38,729,2023,45-54,SME,,
Australia,Healthcare,Midjourney,17.37,6644,2023,18-24,Enterprise,,
India,Healthcare,Bard,16.08,4501,2024,35-44,Enterprise,,
Brazil,Healthcare,Midjourney,41.45,4935,2023,35-44,Enterprise,,
USA,Healthcare,Midjourney,10.81,4757,2024,25-34,Startup,,
China,Healthcare,ChatGPT,33.17,8981,2023,35-44,Startup,,
Brazil,Healthcare,ChatGPT,14.01,3739,2024,25-34,Startup,,
Australia,Healthcare,Midjourney,12.5,7823,2024,35-44,SME,,
Germany,Healthcare,ChatGPT,4.43,4520,2024,45-54,SME,,
Germany,Healthcare,ChatGPT,68.63,2271,2024,55+,Startup,,
China,Healthcare,Midjourney,32.8,7229,2024,25-34,Enterprise,,
China,Healthcare,Midjourney,70.76,3687,2024,45-54,SME,,
USA,Healthcare,ChatGPT,85.46,9624,2024,45-54,SME,,
Canada,Healthcare,ChatGPT,10.12,9249,2023,18-24,SME,,
France,Healthcare,Stable Diffusion,55.54,9883,2024,18-24,SME,,
Germany,Healthcare,Claude,46.98,9768,2024,55+,Enterprise,,
Australia,Healthcare,Claude,41.23,600,2024,55+,Enterprise,,
France,Healthcare,Bard,14.54,2737,2024,35-44,SME,,
Brazil,Healthcare,Midjourney,8.05,8463,2024,35-44,Enterprise,,
Canada,Healthcare,Stable Diffusion,32.49,5663,2024,18-24,Enterprise,,
UK,Healthcare,ChatGPT,55.56,3297,2023,25-34,Enterprise,,
France,Healthcare,ChatGPT,71.68,9682,2024,25-34,SME,,
France,Healthcare,Bard,59.68,3611,2024,55+,Startup,,
France,Healthcare,Bard,49.28,550,2023,45-54,Startup,,
Germany,Healthcare,ChatGPT,71.53,2460,2024,35-44,Startup,,
UK,Healthcare,Claude,50.52,6524,2024,45-54,Startup,,
Canada,Healthcare,Stable Diffusion,50.33,8992,2024,25-34,SME,,
South Korea,Healthcare,ChatGPT,41.63,8945,2024,55+,Enterprise,,
