country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
Germany,Agriculture,Midjourney,93.39,4903,2024,18-24,Enterprise,,
China,Agriculture,Midjourney,33.14,877,2024,45-54,Startup,,
China,Agriculture,ChatGPT,80.87,2067,2024,25-34,SME,,
Germany,Agriculture,Midjourney,9.38,7256,2024,45-54,Startup,,
UK,Agriculture,Midjourney,90.6,7867,2024,35-44,Startup,,
France,Agriculture,Midjourney,8.74,2503,2024,25-34,Enterprise,,
Australia,Agriculture,ChatGPT,15.62,7682,2024,45-54,Enterprise,,
South Korea,Agriculture,Stable Diffusion,23.28,4894,2023,18-24,Startup,,
Germany,Agriculture,ChatGPT,4.24,8553,2023,18-24,Startup,,
Brazil,Agriculture,ChatGPT,58.02,9334,2023,35-44,Startup,,
Canada,Agriculture,Bard,70.42,9122,2024,18-24,SME,,
Canada,Agriculture,Stable Diffusion,0.65,8022,2024,25-34,Enterprise,,
India,Agriculture,Stable Diffusion,48.28,3349,2024,25-34,SME,,
Brazil,Agriculture,ChatGPT,68.33,2255,2024,25-34,Startup,,
UK,Agriculture,Midjourney,82.29,7867,2024,35-44,Startup,,
France,Agriculture,ChatGPT,59.68,6316,2024,45-54,Enterprise,,
South Korea,Agriculture,Stable Diffusion,73.75,3699,2024,55+,SME,,
UK,Agriculture,Midjourney,1.03,569,2024,55+,Enterprise,,
UK,Agriculture,ChatGPT,28.27,7725,2024,18-24,SME,,
UK,Agriculture,ChatGPT,58.61,6053,2023,25-34,SME,,
Germany,Agriculture,Midjourney,24.88,6679,2024,18-24,Enterprise,,
Australia,Agriculture,Bard,77.04,6639,2024,18-24,SME,,
Canada,Agriculture,Bard,12.28,1071,2023,35-44,SME,,
Canada,Agriculture,Midjourney,1.8,5477,2023,25-34,SME,,
Brazil,Agriculture,Midjourney,8.02,5054,2023,45-54,Enterprise,,
Brazil,Agriculture,Bard,15.25,9102,2024,35-44,SME,,
UK,Agriculture,Midjourney,16.43,1227,2024,45-54,Enterprise,,
Germany,Agriculture,Stable Diffusion,97.27,5412,2023,35-44,Enterprise,,
South Korea,Agriculture,ChatGPT,1.27,7614,2024,18-24,Startup,,
South Korea,Agriculture,Midjourney,5.2,6016,2023,25-34,SME,,
Canada,Agriculture,Stable Diffusion,3.31,1166,2023,25-34,SME,,
USA,Agriculture,Midjourney,6.7,6612,2024,45-54,SME,,
France,Agriculture,ChatGPT,25.55,2138,2024,35-44,Startup,,
Australia,Agriculture,Bard,58.92,687,2024,35-44,Startup,,
Germany,Agriculture,ChatGPT,49.44,8113,2023,35-44,SME,,
Brazil,Agriculture,ChatGPT,92.81,6057,2024,35-44,Startup,,
Australia,Agriculture,ChatGPT,78.76,3754,2024,45-54,SME,,
Brazil,Agriculture,Stable Diffusion,28.7,8997,2024,35-44,Startup,,
Germany,Agriculture,Midjourney,99.52,3130,2024,35-44,SME,,
Australia,Agriculture,Stable Diffusion,54.65,9054,2023,45-54,Enterprise,,
Australia,Agriculture,ChatGPT,33.92,6434,2024,18-24,Startup,,
Germany,Agriculture,Midjourney,31.17,8025,2024,25-34,Startup,,
USA,Agriculture,Midjourney,28.67,7396,2024,55+,SME,,
Australia,Agriculture,Bard,52.56,2729,2024,35-44,Startup,,
Brazil,Agriculture,Midjourney,35.96,444,2024,45-54,Enterprise,,
Germany,Agriculture,ChatGPT,12.41,7359,2023,18-24,Enterprise,,
USA,Agriculture,Claude,59.08,2395,2023,45-54,Enterprise,,
Brazil,Agriculture,Bard,77.06,6857,2024,55+,SME,,
Australia,Agriculture,ChatGPT,52.34,5611,2023,55+,Enterprise,,
Germany,Agriculture,Stable Diffusion,76.87,6943,2024,35-44,SME,,
China,Agriculture,Midjourney,4.94,5546,2023,35-44,Startup,,
Canada,Agriculture,Claude,97.11,8619,2024,45-54,Enterprise,,
China,Agriculture,Bard,8.44,7027,2024,35-44,SME,,
France,Agriculture,ChatGPT,96.65,7362,2024,45-54,Startup,,
South Korea,Agriculture,ChatGPT,76.94,2441,2023,55+,Startup,,
UK,Agriculture,ChatGPT,74.14,787,2023,35-44,Startup,,
Canada,Agriculture,ChatGPT,12.29,1586,2023,45-54,SME,,
India,Agriculture,Claude,95.9,4210,2023,25-34,Startup,,
China,Agriculture,Stable Diffusion,70.21,537,2023,55+,Startup,,
Australia,Agriculture,Midjourney,8.45,3103,2023,55+,SME,,
China,Agriculture,Stable Diffusion,89.09,5931,2024,55+,SME,,
India,Agriculture,Claude,30.09,6462,2024,35-44,Enterprise,,
UK,Agriculture,ChatGPT,17.25,4207,2024,55+,Startup,,
Canada,Agriculture,Midjourney,50.27,4020,2023,35-44,SME,,
USA,Agriculture,ChatGPT,50.76,4258,2023,35-44,SME,,
Germany,Agriculture,Stable Diffusion,33.41,3624,2023,45-54,Startup,,
South Korea,Agriculture,Stable Diffusion,42.4,7927,2024,18-24,Enterprise,,
France,Agriculture,Midjourney,3.18,1139,2024,35-44,SME,,
France,Agriculture,Bard,88.93,2488,2023,55+,Startup,,
India,Agriculture,Stable Diffusion,55.81,2326,2024,35-44,SME,,
France,Agriculture,Midjourney,35.44,7240,2024,45-54,SME,,
South Korea,Agriculture,ChatGPT,95.6,3676,2024,18-24,Startup,,
Canada,Agriculture,ChatGPT,97.25,449,2023,18-24,SME,,
China,Agriculture,Midjourney,72.01,8310,2023,55+,SME,,
China,Agriculture,Stable Diffusion,26.44,609,2023,45-54,Enterprise,,
South Korea,Agriculture,Stable Diffusion,76.7,4488,2024,45-54,Enterprise,,
UK,Agriculture,ChatGPT,48.73,1511,2024,55+,SME,,
Canada,Agriculture,Bard,68.47,336,2023,18-24,SME,,
Germany,Agriculture,Bard,71.75,347,2024,35-44,Enterprise,,
France,Agriculture,ChatGPT,46.47,8858,2023,18-24,Enterprise,,
Canada,Agriculture,Claude,71.31,3107,2024,25-34,Enterprise,,
France,Agriculture,Midjourney,37.17,3463,2024,35-44,Enterprise,,
South Korea,Agriculture,ChatGPT,58.31,9672,2023,25-34,Enterprise,,
Germany,Agriculture,Midjourney,65.8,2481,2024,45-54,Startup,,
Australia,Agriculture,ChatGPT,37.88,1082,2024,45-54,SME,,
Canada,Agriculture,Stable Diffusion,58.06,2607,2024,55+,Startup,,
Brazil,Agriculture,ChatGPT,24.37,2068,2024,45-54,SME,,
Germany,Agriculture,Midjourney,47.11,2233,2023,55+,Enterprise,,
South Korea,Agriculture,Stable Diffusion,0.06,2865,2024,25-34,Startup,,
India,Agriculture,Stable Diffusion,32.92,4773,2024,25-34,Startup,,
USA,Agriculture,Midjourney,57.14,6330,2024,18-24,Enterprise,,
China,Agriculture,Midjourney,73.27,9135,2024,45-54,Startup,,
India,Agriculture,Claude,71.85,165,2024,25-34,SME,,
Canada,Agriculture,Stable Diffusion,3.18,6378,2024,45-54,Enterprise,,
Germany,Agriculture,Stable Diffusion,89.91,9947,2024,35-44,SME,,
Canada,Agriculture,Midjourney,82.6,1848,2024,35-44,SME,,
Canada,Agriculture,Stable Diffusion,52.32,9095,2024,35-44,Enterprise,,
Germany,Agriculture,Bard,20.16,8221,2024,45-54,Enterprise,,
France,Agriculture,Midjourney,51.23,7059,2024,45-54,Startup,,
Australia,Agriculture,ChatGPT,69.25,7774,2023,25-34,SME,,
Canada,Agriculture,Stable Diffusion,24.5,6162,2024,18-24,Enterprise,,
Australia,Agriculture,Midjourney,91.68,5432,2023,35-44,SME,,
South Korea,Agriculture,Bard,86.39,9957,2024,18-24,SME,,
Australia,Agriculture,Midjourney,19.57,4665,2023,55+,Enterprise,,
France,Agriculture,Stable Diffusion,87.29,4717,2023,55+,Startup,,
USA,Agriculture,Stable Diffusion,22.99,6446,2024,35-44,Startup,,
Germany,Agriculture,Claude,43.56,8229,2023,45-54,Enterprise,,
Brazil,Agriculture,Stable Diffusion,53.37,8918,2023,18-24,Startup,,
South Korea,Agriculture,ChatGPT,44.76,2433,2024,45-54,Enterprise,,
South Korea,Agriculture,ChatGPT,22.76,2336,2024,25-34,Startup,,
UK,Agriculture,Midjourney,15.03,813,2023,45-54,Startup,,
India,Agriculture,Stable Diffusion,61.1,2352,2024,35-44,SME,,
China,Agriculture,ChatGPT,92.16,1939,2023,25-34,Enterprise,,
South Korea,Agriculture,Midjourney,42.69,9189,2024,55+,Startup,,
South Korea,Agriculture,Midjourney,59.09,3162,2023,35-44,SME,,
France,Agriculture,Midjourney,90.65,8435,2024,25-34,SME,,
India,Agriculture,ChatGPT,86.23,6445,2023,25-34,SME,,
USA,Agriculture,Claude,83.11,9794,2024,35-44,SME,,
Brazil,Agriculture,Stable Diffusion,15.01,1331,2024,18-24,Startup,,
Brazil,Agriculture,Midjourney,94.73,2182,2024,18-24,Enterprise,,
Australia,Agriculture,Stable Diffusion,40.7,277,2023,55+,SME,,
Canada,Agriculture,Claude,96.83,3879,2023,18-24,SME,,
Germany,Agriculture,Claude,90.38,3577,2024,55+,Enterprise,,
France,Agriculture,Midjourney,99.6,7358,2024,25-34,SME,,
Brazil,Agriculture,Bard,76.62,9798,2024,55+,SME,,
China,Agriculture,Midjourney,7.41,1508,2023,35-44,Startup,,
China,Agriculture,Midjourney,67.43,9428,2024,45-54,SME,,
Germany,Agriculture,Claude,91.4,5921,2024,18-24,Enterprise,,
China,Agriculture,ChatGPT,91.34,8788,2023,45-54,Startup,,
Germany,Agriculture,Bard,85.99,3779,2024,18-24,Enterprise,,
South Korea,Agriculture,Stable Diffusion,27.24,2333,2023,35-44,SME,,
USA,Agriculture,ChatGPT,3.16,2663,2024,45-54,Enterprise,,
South Korea,Agriculture,Midjourney,48.81,4165,2023,35-44,Startup,,
France,Agriculture,Midjourney,57.66,718,2024,18-24,Startup,,
Germany,Agriculture,ChatGPT,68.28,396,2023,18-24,Enterprise,,
UK,Agriculture,ChatGPT,44.44,9458,2024,55+,Startup,,
UK,Agriculture,ChatGPT,96.42,8347,2024,45-54,Enterprise,,
Australia,Agriculture,Stable Diffusion,86.72,4570,2024,18-24,SME,,
South Korea,Agriculture,Midjourney,25.52,6413,2024,35-44,SME,,
China,Agriculture,Midjourney,22.18,7744,2024,55+,SME,,
USA,Agriculture,Midjourney,98.21,6846,2023,45-54,SME,,
Australia,Agriculture,Midjourney,45.44,6621,2024,35-44,Startup,,
Canada,Agriculture,ChatGPT,95.82,2967,2024,25-34,Startup,,
Australia,Agriculture,Midjourney,25.41,5608,2024,18-24,Enterprise,,
South Korea,Agriculture,ChatGPT,46.76,7908,2023,25-34,Startup,,
Brazil,Agriculture,ChatGPT,36.45,3310,2024,45-54,Enterprise,,
India,Agriculture,ChatGPT,44.99,9883,2024,35-44,Startup,,
India,Agriculture,Stable Diffusion,38.56,8547,2023,18-24,Enterprise,,
South Korea,Agriculture,ChatGPT,1.26,1485,2024,18-24,Startup,,
South Korea,Agriculture,Claude,83.41,1687,2023,45-54,Enterprise,,
China,Agriculture,ChatGPT,26.35,482,2024,18-24,Startup,,
Australia,Agriculture,Bard,21.99,8132,2024,45-54,Startup,,
China,Agriculture,ChatGPT,54.82,6939,2023,18-24,Enterprise,,
France,Agriculture,ChatGPT,39.78,1445,2024,18-24,SME,,
China,Agriculture,ChatGPT,50.59,2492,2023,35-44,Startup,,
Australia,Agriculture,ChatGPT,24.86,6907,2024,45-54,Enterprise,,
Canada,Agriculture,ChatGPT,63.65,4022,2024,25-34,SME,,
India,Agriculture,Stable Diffusion,38.74,7114,2024,45-54,Startup,,
India,Agriculture,Midjourney,20.82,7954,2024,18-24,Startup,,
UK,Agriculture,ChatGPT,28.92,3401,2023,55+,Startup,,
Brazil,Agriculture,ChatGPT,2.98,3467,2024,18-24,Enterprise,,
Canada,Agriculture,ChatGPT,76.53,6699,2023,55+,Startup,,
USA,Agriculture,ChatGPT,15.41,6093,2024,45-54,Startup,,
South Korea,Agriculture,Stable Diffusion,28.19,2937,2023,18-24,Enterprise,,
China,Agriculture,ChatGPT,81.13,3746,2024,25-34,Startup,,
France,Agriculture,ChatGPT,36.78,5763,2024,55+,Enterprise,,
UK,Agriculture,ChatGPT,22.71,9288,2023,18-24,Enterprise,,
UK,Agriculture,Midjourney,22.86,8671,2024,35-44,Startup,,
France,Agriculture,ChatGPT,80.96,7171,2024,45-54,Startup,,
Canada,Agriculture,Bard,22.54,4329,2023,18-24,Enterprise,,
Germany,Agriculture,ChatGPT,98.65,2585,2024,45-54,SME,,
Canada,Agriculture,Stable Diffusion,86.95,4898,2024,45-54,SME,,
Canada,Agriculture,ChatGPT,90.86,519,2023,55+,Enterprise,,
USA,Agriculture,Midjourney,99.82,738,2024,55+,Enterprise,,
China,Agriculture,Bard,35.37,4522,2023,25-34,Enterprise,,
Canada,Agriculture,Midjourney,85.48,9693,2023,55+,Enterprise,,
Canada,Agriculture,Bard,26.37,2369,2024,55+,Startup,,
UK,Agriculture,ChatGPT,28.83,4370,2024,35-44,SME,,
China,Agriculture,Stable Diffusion,68.0,3816,2024,45-54,Startup,,
China,Agriculture,ChatGPT,16.23,7191,2024,25-34,SME,,
India,Agriculture,Midjourney,58.08,6740,2024,55+,Enterprise,,
Brazil,Agriculture,Midjourney,17.12,613,2024,45-54,Enterprise,,
China,Agriculture,ChatGPT,63.36,8214,2023,45-54,Enterprise,,
India,Agriculture,Midjourney,98.55,9766,2024,55+,SME,,
India,Agriculture,ChatGPT,58.19,2441,2024,35-44,SME,,
Australia,Agriculture,Stable Diffusion,76.32,2784,2023,45-54,Startup,,
Germany,Agriculture,ChatGPT,66.99,8039,2023,25-34,SME,,
France,Agriculture,ChatGPT,83.6,2492,2024,25-34,SME,,
Brazil,Agriculture,ChatGPT,74.99,9981,2024,55+,Startup,,
USA,Agriculture,Stable Diffusion,17.56,5161,2024,25-34,Enterprise,,
Australia,Agriculture,Bard,66.42,7988,2024,35-44,Startup,,
Australia,Agriculture,ChatGPT,55.64,686,2023,25-34,Startup,,
UK,Agriculture,Bard,73.99,981,2024,25-34,Enterprise,,
UK,Agriculture,ChatGPT,93.11,1764,2024,45-54,SME,,
Brazil,Agriculture,Bard,33.36,425,2024,45-54,Startup,,
South Korea,Agriculture,ChatGPT,98.79,8481,2024,35-44,Startup,,
China,Agriculture,ChatGPT,22.65,6778,2023,35-44,Startup,,
Canada,Agriculture,ChatGPT,73.4,2789,2023,55+,Enterprise,,
South Korea,Agriculture,ChatGPT,61.16,3880,2024,45-54,Startup,,
France,Agriculture,Stable Diffusion,76.95,9822,2024,25-34,Enterprise,,
South Korea,Agriculture,Bard,73.4,5400,2024,55+,Enterprise,,
France,Agriculture,Midjourney,34.87,7475,2024,55+,SME,,
Brazil,Agriculture,ChatGPT,4.1,7896,2023,35-44,Enterprise,,
South Korea,Agriculture,ChatGPT,93.71,8157,2024,55+,Startup,,
South Korea,Agriculture,Midjourney,74.74,8541,2023,45-54,Startup,,
India,Agriculture,ChatGPT,91.07,6851,2024,25-34,Startup,,
Germany,Agriculture,Midjourney,61.15,874,2024,45-54,Startup,,
Brazil,Agriculture,Stable Diffusion,48.36,728,2023,18-24,Enterprise,,
China,Agriculture,ChatGPT,26.88,5265,2023,45-54,SME,,
UK,Agriculture,Bard,82.36,4576,2023,18-24,SME,,
USA,Agriculture,Midjourney,84.59,4093,2024,25-34,Startup,,
France,Agriculture,Midjourney,81.11,6390,2024,25-34,Enterprise,,
Brazil,Agriculture,ChatGPT,42.0,2847,2024,25-34,Enterprise,,
India,Agriculture,ChatGPT,81.47,9782,2024,55+,Startup,,
Canada,Agriculture,Midjourney,67.59,5137,2024,18-24,Startup,,
India,Agriculture,Midjourney,92.66,936,2024,25-34,SME,,
Brazil,Agriculture,Midjourney,86.13,2463,2024,25-34,Enterprise,,
Australia,Agriculture,Midjourney,7.15,6348,2024,18-24,Enterprise,,
France,Agriculture,Midjourney,61.09,5082,2024,35-44,Enterprise,,
UK,Agriculture,Bard,18.91,7000,2024,35-44,Enterprise,,
Canada,Agriculture,Midjourney,56.75,5675,2024,25-34,Enterprise,,
Germany,Agriculture,Stable Diffusion,34.85,2819,2023,45-54,Enterprise,,
France,Agriculture,Stable Diffusion,40.31,6892,2024,55+,SME,,
USA,Agriculture,ChatGPT,88.71,2722,2024,35-44,Startup,,
Germany,Agriculture,ChatGPT,19.38,6238,2024,35-44,SME,,
Canada,Agriculture,Claude,4.46,648,2024,35-44,Startup,,
South Korea,Agriculture,Claude,44.75,2769,2023,55+,Enterprise,,
Australia,Agriculture,ChatGPT,2.46,852,2023,45-54,Startup,,
USA,Agriculture,ChatGPT,37.2,6955,2023,18-24,Enterprise,,
China,Agriculture,Midjourney,75.58,7508,2023,25-34,Startup,,
Canada,Agriculture,ChatGPT,86.11,6804,2023,35-44,Startup,,
Canada,Agriculture,Stable Diffusion,9.17,5303,2024,25-34,Enterprise,,
Australia,Agriculture,ChatGPT,24.08,6618,2024,35-44,Startup,,
China,Agriculture,ChatGPT,80.43,7719,2023,55+,SME,,
Brazil,Agriculture,ChatGPT,96.57,3260,2024,18-24,SME,,
Canada,Agriculture,ChatGPT,73.45,7798,2024,18-24,SME,,
India,Agriculture,Stable Diffusion,87.02,9080,2023,18-24,SME,,
USA,Agriculture,Midjourney,61.5,4228,2024,45-54,SME,,
France,Agriculture,Midjourney,38.44,3949,2024,35-44,Enterprise,,
France,Agriculture,Midjourney,13.25,5575,2024,55+,Enterprise,,
UK,Agriculture,Bard,20.79,8507,2024,18-24,SME,,
China,Agriculture,ChatGPT,30.72,1057,2024,35-44,SME,,
France,Agriculture,ChatGPT,30.5,5849,2024,18-24,SME,,
Australia,Agriculture,Stable Diffusion,81.67,6271,2023,55+,Startup,,
China,Agriculture,ChatGPT,2.06,8844,2023,18-24,Enterprise,,
Canada,Agriculture,ChatGPT,13.72,3079,2023,35-44,Enterprise,,
Australia,Agriculture,ChatGPT,80.14,1009,2024,45-54,Startup,,
Germany,Agriculture,Bard,85.98,1893,2024,55+,SME,,
Australia,Agriculture,Midjourney,65.53,4359,2023,25-34,Enterprise,,
China,Agriculture,ChatGPT,10.55,3193,2024,25-34,Startup,,
China,Agriculture,ChatGPT,89.83,9669,2024,55+,Enterprise,,
South Korea,Agriculture,Midjourney,72.99,5064,2024,25-34,SME,,
Brazil,Agriculture,Stable Diffusion,59.53,831,2024,35-44,Startup,,
UK,Agriculture,ChatGPT,30.93,2239,2024,45-54,Enterprise,,
Germany,Agriculture,ChatGPT,96.85,4080,2024,25-34,SME,,
South Korea,Agriculture,ChatGPT,73.13,2807,2024,55+,Startup,,
USA,Agriculture,Stable Diffusion,93.02,5786,2024,45-54,SME,,
USA,Agriculture,Stable Diffusion,39.34,9306,2024,55+,Startup,,
Australia,Agriculture,Stable Diffusion,32.19,1433,2024,18-24,Enterprise,,
USA,Agriculture,ChatGPT,27.06,8224,2024,55+,Enterprise,,
USA,Agriculture,ChatGPT,36.33,7320,2024,18-24,Enterprise,,
Brazil,Agriculture,Midjourney,40.23,7689,2024,55+,Enterprise,,
China,Agriculture,ChatGPT,64.8,487,2023,35-44,SME,,
Germany,Agriculture,Bard,74.11,8542,2024,18-24,SME,,
USA,Agriculture,Stable Diffusion,82.6,9927,2024,18-24,Enterprise,,
Australia,Agriculture,ChatGPT,96.66,2511,2024,18-24,Startup,,
France,Agriculture,Midjourney,1.17,9468,2023,25-34,SME,,
Canada,Agriculture,ChatGPT,7.64,778,2024,45-54,SME,,
France,Agriculture,Midjourney,40.09,8641,2024,45-54,Enterprise,,
Germany,Agriculture,ChatGPT,36.31,4569,2024,35-44,Enterprise,,
France,Agriculture,ChatGPT,24.92,5369,2024,55+,Enterprise,,
Germany,Agriculture,ChatGPT,67.38,281,2023,55+,SME,,
Canada,Agriculture,ChatGPT,79.79,3046,2024,45-54,SME,,
Germany,Agriculture,ChatGPT,92.36,5215,2024,25-34,SME,,
China,Agriculture,Midjourney,77.57,2244,2023,25-34,Enterprise,,
China,Agriculture,Stable Diffusion,90.01,5853,2024,18-24,SME,,
South Korea,Agriculture,Midjourney,5.41,6396,2024,45-54,SME,,
Brazil,Agriculture,Midjourney,26.11,8829,2024,18-24,Enterprise,,
China,Agriculture,ChatGPT,29.13,1730,2023,25-34,SME,,
China,Agriculture,ChatGPT,95.57,9094,2023,35-44,Startup,,
Australia,Agriculture,ChatGPT,94.87,2965,2023,35-44,Startup,,
China,Agriculture,Midjourney,85.19,2015,2024,35-44,Startup,,
USA,Agriculture,ChatGPT,12.25,1008,2024,18-24,Startup,,
India,Agriculture,Midjourney,43.37,5890,2023,18-24,Startup,,
France,Agriculture,Midjourney,76.6,2282,2024,35-44,SME,,
UK,Agriculture,Midjourney,18.47,9351,2024,25-34,Enterprise,,
Australia,Agriculture,Midjourney,51.42,6378,2024,18-24,SME,,
South Korea,Agriculture,Midjourney,8.55,8082,2023,35-44,SME,,
Germany,Agriculture,Claude,1.55,3880,2024,55+,Enterprise,,
South Korea,Agriculture,Midjourney,98.5,5997,2023,35-44,SME,,
Germany,Agriculture,ChatGPT,63.78,3033,2024,45-54,SME,,
Germany,Agriculture,ChatGPT,65.53,6944,2024,18-24,SME,,
USA,Agriculture,Claude,43.63,3212,2023,45-54,SME,,
Canada,Agriculture,Midjourney,36.21,7306,2024,25-34,Startup,,
France,Agriculture,ChatGPT,91.79,5091,2024,35-44,Startup,,
Canada,Agriculture,Midjourney,4.02,3045,2024,55+,SME,,
South Korea,Agriculture,Midjourney,48.73,2024,2024,25-34,Startup,,
USA,Agriculture,Stable Diffusion,67.86,9261,2024,45-54,Startup,,
UK,Agriculture,Midjourney,57.55,4606,2023,45-54,SME,,
Brazil,Agriculture,Midjourney,41.24,925,2024,35-44,SME,,
Brazil,Agriculture,ChatGPT,23.03,8444,2024,25-34,SME,,
Brazil,Agriculture,ChatGPT,28.08,5434,2024,35-44,Startup,,
Brazil,Agriculture,Claude,12.84,6220,2024,35-44,Enterprise,,
Germany,Agriculture,Midjourney,63.65,4119,2024,45-54,SME,,
USA,Agriculture,Claude,52.85,4338,2024,45-54,SME,,
Germany,Agriculture,Bard,57.31,8601,2024,18-24,Enterprise,,
Australia,Agriculture,Midjourney,71.48,7275,2023,35-44,Enterprise,,
USA,Agriculture,Stable Diffusion,24.38,5904,2024,45-54,SME,,
UK,Agriculture,ChatGPT,66.32,7825,2023,55+,SME,,
Brazil,Agriculture,ChatGPT,13.82,3777,2024,25-34,Enterprise,,
India,Agriculture,ChatGPT,10.97,3596,2024,25-34,Enterprise,,
UK,Agriculture,Midjourney,73.5,1663,2024,25-34,SME,,
South Korea,Agriculture,ChatGPT,14.08,2619,2024,45-54,Startup,,
Australia,Agriculture,ChatGPT,26.72,7251,2024,55+,Startup,,
South Korea,Agriculture,ChatGPT,61.6,6954,2023,55+,SME,,
Germany,Agriculture,Midjourney,43.62,688,2024,18-24,Startup,,
Australia,Agriculture,ChatGPT,74.66,8271,2024,45-54,Enterprise,,
UK,Agriculture,Midjourney,53.09,2991,2024,35-44,SME,,
India,Agriculture,ChatGPT,59.07,893,2024,55+,SME,,
USA,Agriculture,ChatGPT,73.41,3731,2024,55+,SME,,
China,Agriculture,Stable Diffusion,13.79,4042,2024,18-24,SME,,
Brazil,Agriculture,ChatGPT,34.61,7267,2023,25-34,Enterprise,,
Germany,Agriculture,Midjourney,8.84,1347,2024,35-44,SME,,
Canada,Agriculture,Midjourney,86.18,9534,2024,18-24,SME,,
France,Agriculture,Midjourney,30.48,9082,2023,25-34,Startup,,
China,Agriculture,Stable Diffusion,33.55,7365,2024,18-24,SME,,
South Korea,Agriculture,Midjourney,69.04,7431,2024,18-24,Enterprise,,
USA,Agriculture,ChatGPT,32.72,7750,2023,45-54,Startup,,
Germany,Agriculture,Bard,99.17,2855,2024,18-24,Enterprise,,
Germany,Agriculture,Stable Diffusion,20.24,5166,2024,55+,Startup,,
Australia,Agriculture,Claude,69.86,7890,2024,25-34,SME,,
UK,Agriculture,Midjourney,36.06,6958,2024,45-54,SME,,
China,Agriculture,ChatGPT,16.95,169,2023,45-54,Enterprise,,
South Korea,Agriculture,ChatGPT,31.34,6517,2024,55+,Enterprise,,
France,Agriculture,ChatGPT,9.9,1806,2024,18-24,Startup,,
USA,Agriculture,Midjourney,68.71,7831,2023,55+,Enterprise,,
UK,Agriculture,ChatGPT,89.92,6337,2024,35-44,Enterprise,,
India,Agriculture,Bard,87.15,7706,2024,18-24,Startup,,
China,Agriculture,ChatGPT,97.73,5538,2023,45-54,Enterprise,,
Brazil,Agriculture,Midjourney,96.69,139,2024,55+,SME,,
USA,Agriculture,Midjourney,52.99,9709,2024,55+,Startup,,
South Korea,Agriculture,Midjourney,6.45,6627,2024,35-44,SME,,
India,Agriculture,ChatGPT,3.85,5171,2023,55+,Startup,,
France,Agriculture,ChatGPT,40.51,1167,2024,25-34,SME,,
USA,Agriculture,Midjourney,39.1,8375,2023,18-24,Enterprise,,
India,Agriculture,Midjourney,42.37,7613,2024,25-34,SME,,
India,Agriculture,Midjourney,18.03,1072,2024,35-44,Enterprise,,
Germany,Agriculture,Bard,40.42,6255,2024,18-24,SME,,
China,Agriculture,Midjourney,5.2,1917,2024,18-24,SME,,
China,Agriculture,Stable Diffusion,52.04,9540,2024,55+,Startup,,
Australia,Agriculture,ChatGPT,78.05,650,2024,45-54,Startup,,
USA,Agriculture,Midjourney,61.45,5670,2024,45-54,Enterprise,,
Germany,Agriculture,ChatGPT,25.4,6091,2023,55+,Startup,,
Australia,Agriculture,Midjourney,18.17,7083,2024,45-54,Startup,,
USA,Agriculture,ChatGPT,3.53,2822,2023,35-44,Enterprise,,
Brazil,Agriculture,Claude,89.82,8577,2024,45-54,SME,,
India,Agriculture,ChatGPT,50.22,5392,2024,25-34,SME,,
Germany,Agriculture,Midjourney,95.77,3739,2024,25-34,Startup,,
South Korea,Agriculture,ChatGPT,46.75,6304,2024,45-54,Startup,,
Australia,Agriculture,Midjourney,81.03,3480,2024,18-24,Startup,,
South Korea,Agriculture,Midjourney,24.92,188,2024,55+,SME,,
UK,Agriculture,ChatGPT,20.67,8024,2023,35-44,SME,,
India,Agriculture,Midjourney,37.53,9248,2023,45-54,SME,,
Australia,Agriculture,ChatGPT,18.24,5361,2024,25-34,SME,,
China,Agriculture,ChatGPT,83.89,3770,2024,45-54,Enterprise,,
UK,Agriculture,Bard,23.23,786,2024,25-34,SME,,
France,Agriculture,ChatGPT,86.94,2269,2024,18-24,Enterprise,,
India,Agriculture,Claude,12.65,2187,2024,18-24,Enterprise,,
UK,Agriculture,Bard,50.31,2954,2024,25-34,Startup,,
UK,Agriculture,ChatGPT,9.43,5979,2024,35-44,SME,,
China,Agriculture,ChatGPT,8.05,9540,2024,25-34,Startup,,
Germany,Agriculture,Midjourney,93.65,1380,2024,18-24,Enterprise,,
Canada,Agriculture,ChatGPT,94.54,7666,2024,55+,Enterprise,,
China,Agriculture,Midjourney,11.9,8957,2024,25-34,Startup,,
UK,Agriculture,ChatGPT,52.5,892,2024,35-44,Startup,,
Brazil,Agriculture,Midjourney,50.69,9142,2023,35-44,Enterprise,,
India,Agriculture,ChatGPT,68.05,5527,2024,18-24,Startup,,
France,Agriculture,Midjourney,20.61,5548,2024,55+,Enterprise,,
UK,Agriculture,Stable Diffusion,32.68,6186,2024,18-24,Enterprise,,
USA,Agriculture,Midjourney,36.05,8315,2023,18-24,SME,,
Canada,Agriculture,Midjourney,72.95,8071,2024,25-34,Startup,,
Brazil,Agriculture,Stable Diffusion,56.85,4560,2024,18-24,SME,,
Brazil,Agriculture,ChatGPT,83.47,4867,2024,35-44,Startup,,
UK,Agriculture,Claude,40.99,8420,2024,18-24,Enterprise,,
France,Agriculture,Stable Diffusion,62.47,5595,2023,18-24,Startup,,
France,Agriculture,Claude,57.83,1133,2024,45-54,Startup,,
UK,Agriculture,ChatGPT,7.57,9549,2024,18-24,Startup,,
