country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
USA,Technology,Stable Diffusion,98.46,743,2023,18-24,SME,,
Canada,Technology,Midjourney,37.06,3466,2023,55+,Enterprise,,
USA,Technology,Midjourney,76.84,4393,2024,35-44,SME,,
USA,Technology,ChatGPT,95.67,1319,2023,35-44,Enterprise,,
UK,Technology,ChatGPT,1.02,5864,2023,55+,SME,,
UK,Technology,Midjourney,28.93,2591,2024,35-44,Startup,,
Brazil,Technology,Midjourney,0.8,1525,2023,18-24,Enterprise,,
Australia,Technology,Bard,46.79,2864,2024,35-44,SME,,
UK,Technology,Midjourney,88.43,5254,2024,18-24,Enterprise,,
USA,Technology,Stable Diffusion,57.21,8345,2024,25-34,Startup,,
China,Technology,Claude,95.97,1187,2024,55+,Enterprise,,
France,Technology,ChatGPT,61.69,367,2023,35-44,SME,,
India,Technology,ChatGPT,2.65,2768,2024,55+,Enterprise,,
Brazil,Technology,Midjourney,14.35,7794,2023,35-44,Startup,,
Canada,Technology,Midjourney,74.6,1087,2024,18-24,Startup,,
France,Technology,Claude,38.52,4757,2024,25-34,SME,,
France,Technology,ChatGPT,9.17,7280,2024,18-24,Startup,,
UK,Technology,ChatGPT,10.23,2735,2023,25-34,SME,,
Canada,Technology,Midjourney,3.19,9626,2024,55+,Startup,,
Germany,Technology,Midjourney,4.24,8219,2024,25-34,Enterprise,,
Canada,Technology,ChatGPT,90.45,8726,2023,18-24,Startup,,
South Korea,Technology,Claude,62.32,8659,2024,55+,Enterprise,,
USA,Technology,Midjourney,22.94,3779,2024,18-24,Startup,,
South Korea,Technology,Midjourney,49.31,8418,2024,25-34,Startup,,
Brazil,Technology,ChatGPT,5.18,5640,2024,35-44,Enterprise,,
Germany,Technology,ChatGPT,39.62,2310,2024,45-54,Enterprise,,
South Korea,Technology,Midjourney,38.14,8020,2024,35-44,Enterprise,,
India,Technology,Bard,78.21,3417,2024,18-24,SME,,
Australia,Technology,ChatGPT,8.26,8295,2023,55+,SME,,
USA,Technology,Stable Diffusion,72.13,9402,2024,55+,Enterprise,,
South Korea,Technology,Midjourney,72.09,9515,2023,35-44,Startup,,
China,Technology,ChatGPT,12.84,9617,2024,25-34,Startup,,
Germany,Technology,ChatGPT,86.06,3833,2024,45-54,SME,,
UK,Technology,ChatGPT,13.66,5113,2023,45-54,Startup,,
UK,Technology,ChatGPT,38.04,1160,2023,45-54,Enterprise,,
UK,Technology,ChatGPT,66.42,6498,2024,55+,SME,,
South Korea,Technology,Bard,67.47,4551,2024,45-54,Startup,,
South Korea,Technology,ChatGPT,83.35,8786,2024,45-54,Enterprise,,
Brazil,Technology,Midjourney,4.84,3914,2024,25-34,Startup,,
India,Technology,ChatGPT,43.47,6313,2023,35-44,Startup,,
Germany,Technology,Claude,65.39,6194,2024,55+,Enterprise,,
USA,Technology,Midjourney,67.68,2960,2024,18-24,Startup,,
India,Technology,ChatGPT,61.28,3366,2024,55+,Enterprise,,
Canada,Technology,Midjourney,18.48,7400,2023,45-54,Enterprise,,
Brazil,Technology,ChatGPT,9.75,1875,2023,55+,SME,,
Brazil,Technology,ChatGPT,3.54,4572,2023,45-54,Startup,,
Australia,Technology,ChatGPT,64.42,3988,2024,35-44,Enterprise,,
Australia,Technology,Bard,65.73,5980,2024,25-34,Startup,,
Canada,Technology,Stable Diffusion,60.5,1398,2024,55+,SME,,
Canada,Technology,Bard,25.2,369,2024,25-34,Startup,,
South Korea,Technology,Bard,1.78,5260,2024,25-34,SME,,
Brazil,Technology,Midjourney,26.21,5106,2023,18-24,Enterprise,,
USA,Technology,Stable Diffusion,20.33,9890,2024,35-44,Enterprise,,
Germany,Technology,ChatGPT,20.93,8196,2024,45-54,Enterprise,,
Germany,Technology,ChatGPT,90.89,9123,2024,55+,SME,,
Brazil,Technology,Stable Diffusion,68.29,5041,2024,45-54,Enterprise,,
UK,Technology,Stable Diffusion,6.73,1831,2023,18-24,Startup,,
South Korea,Technology,Stable Diffusion,47.06,8577,2024,25-34,Enterprise,,
France,Technology,Claude,72.39,2793,2024,45-54,SME,,
Australia,Technology,Bard,7.6,4252,2023,18-24,Enterprise,,
India,Technology,ChatGPT,81.6,2934,2023,45-54,Enterprise,,
Canada,Technology,ChatGPT,63.79,9356,2024,55+,Startup,,
Brazil,Technology,ChatGPT,41.17,6008,2023,35-44,SME,,
UK,Technology,ChatGPT,54.92,5704,2023,25-34,SME,,
Canada,Technology,Bard,29.35,5064,2024,18-24,Startup,,
UK,Technology,ChatGPT,14.87,3508,2024,35-44,SME,,
Germany,Technology,ChatGPT,68.4,4240,2024,45-54,SME,,
China,Technology,Claude,35.77,6029,2023,35-44,Enterprise,,
Canada,Technology,Stable Diffusion,7.03,8353,2024,35-44,SME,,
Australia,Technology,Claude,99.67,6629,2024,25-34,Enterprise,,
India,Technology,Midjourney,5.56,6711,2023,45-54,Enterprise,,
Germany,Technology,ChatGPT,15.43,4534,2024,55+,Startup,,
Australia,Technology,Midjourney,23.48,9120,2024,55+,Startup,,
Germany,Technology,Midjourney,99.26,4595,2024,35-44,Enterprise,,
UK,Technology,Midjourney,1.21,5316,2023,45-54,Startup,,
India,Technology,Midjourney,86.42,7002,2023,25-34,SME,,
France,Technology,Bard,42.3,5366,2024,25-34,SME,,
Brazil,Technology,ChatGPT,72.14,7385,2024,55+,Startup,,
South Korea,Technology,ChatGPT,13.52,8181,2023,55+,Enterprise,,
Germany,Technology,Midjourney,87.33,9177,2023,18-24,Startup,,
Brazil,Technology,ChatGPT,53.58,5897,2024,18-24,Enterprise,,
UK,Technology,ChatGPT,16.69,9437,2024,25-34,Enterprise,,
China,Technology,ChatGPT,3.45,402,2024,55+,SME,,
China,Technology,Bard,1.26,5435,2024,35-44,Startup,,
France,Technology,ChatGPT,96.13,5216,2024,18-24,SME,,
Australia,Technology,ChatGPT,44.76,3541,2024,45-54,Startup,,
USA,Technology,ChatGPT,87.08,3824,2024,35-44,Startup,,
USA,Technology,ChatGPT,24.9,3059,2023,35-44,Enterprise,,
France,Technology,ChatGPT,74.23,1100,2024,45-54,SME,,
UK,Technology,Bard,6.13,2823,2024,35-44,Startup,,
France,Technology,ChatGPT,18.68,6864,2023,35-44,Startup,,
France,Technology,Claude,47.86,569,2024,45-54,Startup,,
France,Technology,Midjourney,23.02,5999,2023,55+,Startup,,
UK,Technology,ChatGPT,26.98,4792,2023,25-34,SME,,
France,Technology,Bard,41.46,5793,2024,35-44,SME,,
UK,Technology,ChatGPT,59.72,6036,2024,55+,SME,,
China,Technology,ChatGPT,31.6,3950,2024,25-34,Startup,,
France,Technology,Stable Diffusion,51.84,8506,2024,35-44,Startup,,
UK,Technology,Midjourney,3.65,231,2023,55+,SME,,
France,Technology,ChatGPT,80.72,4708,2024,35-44,Enterprise,,
South Korea,Technology,Bard,2.45,1768,2023,35-44,Startup,,
UK,Technology,Stable Diffusion,16.74,8243,2024,18-24,Startup,,
Germany,Technology,ChatGPT,89.58,5769,2023,55+,Enterprise,,
Brazil,Technology,Bard,61.62,2794,2024,25-34,Startup,,
Germany,Technology,Midjourney,38.98,2533,2023,35-44,SME,,
UK,Technology,ChatGPT,12.4,2494,2024,25-34,SME,,
Australia,Technology,Claude,37.44,6088,2024,25-34,Enterprise,,
China,Technology,ChatGPT,59.8,9941,2024,55+,Startup,,
France,Technology,ChatGPT,57.79,4951,2023,18-24,Startup,,
Germany,Technology,ChatGPT,50.56,9441,2024,45-54,SME,,
UK,Technology,Midjourney,96.84,7155,2023,35-44,SME,,
Australia,Technology,ChatGPT,13.5,4727,2024,45-54,SME,,
France,Technology,Midjourney,87.08,9911,2023,25-34,SME,,
Australia,Technology,ChatGPT,70.18,4036,2023,25-34,SME,,
China,Technology,ChatGPT,96.14,168,2023,45-54,Startup,,
India,Technology,Stable Diffusion,43.33,6266,2023,25-34,Enterprise,,
UK,Technology,Stable Diffusion,21.89,8735,2024,18-24,Enterprise,,
Brazil,Technology,Claude,73.61,4244,2023,35-44,SME,,
Australia,Technology,Bard,41.51,9597,2024,25-34,Enterprise,,
South Korea,Technology,ChatGPT,46.59,9066,2024,45-54,SME,,
Germany,Technology,ChatGPT,53.37,2432,2023,45-54,Enterprise,,
Germany,Technology,ChatGPT,53.45,5888,2024,45-54,Startup,,
India,Technology,ChatGPT,8.63,1418,2024,45-54,Enterprise,,
Australia,Technology,Stable Diffusion,42.67,5319,2023,18-24,Enterprise,,
Brazil,Technology,Claude,55.39,2880,2023,45-54,SME,,
Germany,Technology,Stable Diffusion,99.56,5593,2024,25-34,SME,,
South Korea,Technology,Midjourney,22.2,2178,2024,18-24,SME,,
France,Technology,Stable Diffusion,91.4,4580,2024,18-24,Startup,,
Germany,Technology,Claude,32.46,3870,2023,35-44,Enterprise,,
South Korea,Technology,Midjourney,82.22,5002,2024,55+,Startup,,
India,Technology,Midjourney,47.53,8561,2024,18-24,Startup,,
USA,Technology,Bard,81.49,6777,2023,55+,SME,,
UK,Technology,ChatGPT,33.64,4440,2023,45-54,Enterprise,,
South Korea,Technology,Stable Diffusion,30.13,8475,2024,25-34,Startup,,
Brazil,Technology,ChatGPT,40.23,8657,2024,18-24,Enterprise,,
UK,Technology,ChatGPT,5.11,8010,2024,45-54,Enterprise,,
Canada,Technology,Stable Diffusion,2.06,5734,2024,18-24,Startup,,
UK,Technology,ChatGPT,67.05,7935,2024,45-54,SME,,
South Korea,Technology,Claude,19.97,4705,2023,25-34,Enterprise,,
India,Technology,Midjourney,94.85,2958,2023,45-54,Startup,,
Canada,Technology,ChatGPT,38.07,5654,2024,25-34,Startup,,
France,Technology,Midjourney,86.0,5111,2023,55+,Startup,,
UK,Technology,ChatGPT,67.48,6166,2024,45-54,Startup,,
Australia,Technology,Stable Diffusion,50.95,2910,2024,45-54,SME,,
UK,Technology,ChatGPT,40.88,5610,2024,45-54,Enterprise,,
India,Technology,ChatGPT,48.63,3729,2024,55+,SME,,
China,Technology,ChatGPT,2.18,9749,2023,25-34,Enterprise,,
UK,Technology,Midjourney,35.79,7815,2024,45-54,Startup,,
USA,Technology,Midjourney,79.24,8378,2023,18-24,Enterprise,,
Australia,Technology,Claude,53.42,1648,2023,25-34,SME,,
Canada,Technology,Midjourney,94.14,1708,2023,18-24,Enterprise,,
South Korea,Technology,ChatGPT,5.35,8703,2023,55+,Startup,,
China,Technology,Midjourney,61.0,6781,2023,35-44,Enterprise,,
France,Technology,Midjourney,11.26,6939,2024,45-54,SME,,
India,Technology,Midjourney,21.9,4842,2023,18-24,SME,,
Canada,Technology,ChatGPT,91.52,3260,2024,55+,Enterprise,,
UK,Technology,Midjourney,46.91,9536,2024,45-54,Startup,,
Canada,Technology,ChatGPT,43.4,3091,2024,18-24,Enterprise,,
Brazil,Technology,ChatGPT,52.91,1550,2023,35-44,Enterprise,,
Australia,Technology,ChatGPT,17.62,3651,2023,35-44,SME,,
UK,Technology,ChatGPT,10.36,3594,2024,55+,Startup,,
China,Technology,ChatGPT,33.59,6231,2023,35-44,SME,,
South Korea,Technology,Midjourney,92.08,1682,2024,25-34,SME,,
USA,Technology,Midjourney,84.93,4457,2024,18-24,Startup,,
USA,Technology,ChatGPT,39.16,6534,2023,18-24,Startup,,
Brazil,Technology,ChatGPT,59.08,8922,2024,55+,SME,,
Australia,Technology,ChatGPT,2.07,9268,2024,35-44,Enterprise,,
South Korea,Technology,Midjourney,89.88,5851,2023,18-24,Enterprise,,
France,Technology,ChatGPT,36.04,3565,2024,45-54,SME,,
USA,Technology,ChatGPT,45.46,369,2024,45-54,Startup,,
China,Technology,ChatGPT,17.85,1812,2024,55+,SME,,
Australia,Technology,Midjourney,54.32,4249,2024,45-54,SME,,
Brazil,Technology,Midjourney,12.6,3170,2023,35-44,Startup,,
France,Technology,ChatGPT,30.92,7593,2023,45-54,SME,,
India,Technology,Midjourney,0.12,5838,2024,35-44,SME,,
Germany,Technology,Midjourney,51.84,2266,2024,18-24,Startup,,
South Korea,Technology,ChatGPT,75.58,7017,2024,25-34,SME,,
Australia,Technology,Claude,44.39,3096,2023,55+,SME,,
Germany,Technology,ChatGPT,38.03,6751,2024,45-54,Startup,,
USA,Technology,ChatGPT,18.37,5841,2024,35-44,Startup,,
Germany,Technology,ChatGPT,6.78,5490,2023,18-24,SME,,
Brazil,Technology,Claude,5.82,5108,2024,45-54,Startup,,
India,Technology,ChatGPT,24.64,5445,2024,25-34,Startup,,
China,Technology,ChatGPT,49.96,5814,2023,35-44,Startup,,
Canada,Technology,Claude,78.45,1875,2024,35-44,Enterprise,,
India,Technology,ChatGPT,24.41,2791,2024,25-34,Enterprise,,
UK,Technology,Bard,47.94,8515,2024,45-54,Enterprise,,
Canada,Technology,ChatGPT,36.31,3676,2023,45-54,SME,,
Brazil,Technology,Midjourney,44.21,9643,2023,45-54,Startup,,
Australia,Technology,Bard,7.46,722,2024,25-34,Startup,,
China,Technology,Midjourney,24.17,7140,2024,35-44,Enterprise,,
Australia,Technology,ChatGPT,27.99,2186,2023,35-44,SME,,
USA,Technology,ChatGPT,72.11,8028,2023,35-44,Enterprise,,
Australia,Technology,Midjourney,53.88,4548,2023,18-24,Startup,,
China,Technology,ChatGPT,4.97,2185,2024,25-34,Startup,,
Australia,Technology,Midjourney,99.64,9209,2024,25-34,Startup,,
USA,Technology,ChatGPT,61.47,8386,2024,45-54,SME,,
Canada,Technology,Bard,4.11,394,2024,55+,Enterprise,,
France,Technology,ChatGPT,58.95,7212,2023,25-34,SME,,
China,Technology,Midjourney,58.58,8765,2024,35-44,Enterprise,,
Germany,Technology,Stable Diffusion,81.95,317,2024,25-34,Startup,,
South Korea,Technology,Bard,96.98,9413,2024,45-54,Startup,,
South Korea,Technology,ChatGPT,82.61,897,2023,35-44,SME,,
South Korea,Technology,ChatGPT,20.82,7628,2024,45-54,Startup,,
UK,Technology,Stable Diffusion,80.77,5913,2024,35-44,Startup,,
South Korea,Technology,Stable Diffusion,97.11,4244,2024,45-54,Enterprise,,
Germany,Technology,Stable Diffusion,50.39,2064,2023,35-44,Startup,,
India,Technology,ChatGPT,50.65,1947,2024,25-34,SME,,
South Korea,Technology,ChatGPT,30.34,7380,2024,35-44,Startup,,
France,Technology,ChatGPT,38.03,9281,2023,45-54,Startup,,
South Korea,Technology,ChatGPT,72.11,6004,2024,35-44,Startup,,
USA,Technology,ChatGPT,18.21,3035,2023,18-24,SME,,
USA,Technology,ChatGPT,74.39,953,2023,25-34,Startup,,
China,Technology,ChatGPT,94.45,8931,2024,55+,Startup,,
Germany,Technology,Midjourney,62.05,971,2024,35-44,Startup,,
Australia,Technology,ChatGPT,41.75,800,2024,55+,Startup,,
Australia,Technology,Midjourney,75.54,1814,2024,35-44,SME,,
South Korea,Technology,Midjourney,69.12,2552,2024,55+,Enterprise,,
Australia,Technology,Stable Diffusion,97.46,5059,2023,35-44,SME,,
China,Technology,ChatGPT,62.54,4149,2024,18-24,Startup,,
India,Technology,Stable Diffusion,36.71,773,2023,45-54,Enterprise,,
France,Technology,ChatGPT,50.48,9983,2024,18-24,Enterprise,,
Brazil,Technology,Midjourney,76.31,6997,2024,45-54,SME,,
Germany,Technology,Stable Diffusion,80.51,4111,2024,45-54,SME,,
Germany,Technology,Midjourney,82.96,553,2024,35-44,Startup,,
Australia,Technology,ChatGPT,74.43,593,2024,45-54,SME,,
UK,Technology,ChatGPT,71.29,5697,2024,25-34,SME,,
Canada,Technology,ChatGPT,39.09,8770,2024,18-24,Startup,,
Germany,Technology,Bard,83.0,2476,2023,18-24,SME,,
India,Technology,Midjourney,71.39,3650,2023,55+,Enterprise,,
Australia,Technology,ChatGPT,63.43,7418,2024,45-54,Startup,,
China,Technology,ChatGPT,51.8,7678,2024,55+,Enterprise,,
France,Technology,Midjourney,93.12,9828,2024,35-44,Enterprise,,
Germany,Technology,Midjourney,7.05,1995,2023,25-34,Enterprise,,
South Korea,Technology,Stable Diffusion,30.24,7844,2024,55+,Startup,,
Australia,Technology,Midjourney,70.67,8595,2024,55+,Startup,,
USA,Technology,Bard,69.46,4501,2024,45-54,Enterprise,,
China,Technology,ChatGPT,16.31,1909,2023,35-44,SME,,
Australia,Technology,ChatGPT,16.31,7370,2024,35-44,SME,,
Australia,Technology,ChatGPT,53.42,9050,2024,45-54,Enterprise,,
UK,Technology,ChatGPT,69.48,5043,2023,35-44,Enterprise,,
Australia,Technology,ChatGPT,44.68,9315,2024,35-44,SME,,
India,Technology,ChatGPT,44.34,7375,2024,18-24,Enterprise,,
USA,Technology,Midjourney,60.67,4310,2024,45-54,Enterprise,,
France,Technology,Midjourney,87.21,7152,2023,45-54,Startup,,
Brazil,Technology,Midjourney,46.15,369,2023,18-24,Enterprise,,
USA,Technology,Midjourney,16.84,4930,2024,25-34,Startup,,
Germany,Technology,ChatGPT,11.95,7744,2024,45-54,Startup,,
China,Technology,Claude,84.22,5057,2024,25-34,SME,,
Brazil,Technology,ChatGPT,73.35,3251,2024,35-44,Startup,,
China,Technology,ChatGPT,32.05,1499,2024,45-54,SME,,
France,Technology,ChatGPT,45.31,2867,2024,25-34,Startup,,
UK,Technology,Stable Diffusion,97.86,5338,2024,55+,Enterprise,,
UK,Technology,Bard,59.04,8793,2024,25-34,Enterprise,,
Germany,Technology,Stable Diffusion,55.89,5585,2024,35-44,Enterprise,,
South Korea,Technology,Stable Diffusion,89.15,7279,2023,35-44,SME,,
Germany,Technology,Midjourney,43.44,6786,2023,35-44,Startup,,
France,Technology,Bard,35.35,1388,2023,18-24,Startup,,
France,Technology,Stable Diffusion,29.07,8811,2024,18-24,SME,,
Canada,Technology,Midjourney,89.91,3912,2024,25-34,Enterprise,,
Canada,Technology,Stable Diffusion,2.27,4072,2024,45-54,SME,,
Germany,Technology,ChatGPT,71.56,9355,2024,55+,Startup,,
China,Technology,Midjourney,50.6,4469,2024,18-24,Enterprise,,
France,Technology,Stable Diffusion,49.13,3738,2024,45-54,Startup,,
India,Technology,Midjourney,63.69,5628,2023,45-54,Startup,,
Brazil,Technology,Stable Diffusion,68.0,7203,2024,18-24,Startup,,
Australia,Technology,ChatGPT,12.27,9476,2023,55+,SME,,
UK,Technology,ChatGPT,28.91,4404,2023,18-24,Enterprise,,
UK,Technology,Midjourney,95.53,6352,2023,55+,Startup,,
Australia,Technology,ChatGPT,20.04,741,2024,45-54,Enterprise,,
India,Technology,ChatGPT,16.95,2263,2024,55+,Startup,,
Australia,Technology,Stable Diffusion,52.07,614,2024,35-44,Startup,,
China,Technology,Midjourney,60.15,6552,2024,18-24,SME,,
India,Technology,Midjourney,39.42,9580,2024,45-54,Startup,,
Australia,Technology,Bard,27.3,3226,2024,18-24,Startup,,
Australia,Technology,Bard,26.8,4919,2024,18-24,Startup,,
Brazil,Technology,Midjourney,74.35,9075,2023,25-34,Enterprise,,
China,Technology,Midjourney,54.5,7605,2024,45-54,Startup,,
USA,Technology,ChatGPT,28.93,2124,2023,35-44,Startup,,
France,Technology,ChatGPT,70.68,6663,2024,55+,Enterprise,,
Canada,Technology,Midjourney,1.89,8923,2024,55+,Startup,,
Canada,Technology,Stable Diffusion,30.3,4008,2024,35-44,SME,,
Germany,Technology,Midjourney,78.64,8557,2024,18-24,SME,,
Australia,Technology,Stable Diffusion,67.63,9201,2024,25-34,Enterprise,,
Australia,Technology,Midjourney,55.48,7198,2024,55+,SME,,
USA,Technology,Bard,1.39,2608,2024,25-34,Startup,,
UK,Technology,Midjourney,79.92,3623,2024,55+,Startup,,
India,Technology,ChatGPT,58.91,3541,2024,35-44,SME,,
South Korea,Technology,Claude,77.13,4752,2024,18-24,Enterprise,,
Brazil,Technology,ChatGPT,76.48,4062,2023,35-44,Enterprise,,
USA,Technology,ChatGPT,95.82,4861,2024,45-54,SME,,
Germany,Technology,ChatGPT,9.84,6982,2023,18-24,Enterprise,,
Canada,Technology,ChatGPT,48.16,3907,2024,25-34,SME,,
China,Technology,Midjourney,36.0,3718,2024,55+,Enterprise,,
France,Technology,Stable Diffusion,85.15,9716,2024,45-54,SME,,
India,Technology,Midjourney,65.07,4307,2024,35-44,Enterprise,,
South Korea,Technology,Stable Diffusion,7.5,1867,2023,45-54,Startup,,
France,Technology,ChatGPT,15.7,7484,2023,55+,Enterprise,,
UK,Technology,ChatGPT,91.64,9140,2024,55+,Startup,,
China,Technology,Midjourney,99.53,4609,2024,18-24,Startup,,
Germany,Technology,Midjourney,26.96,6374,2024,35-44,Enterprise,,
Australia,Technology,ChatGPT,34.5,5960,2024,18-24,SME,,
USA,Technology,ChatGPT,33.28,5776,2024,45-54,Startup,,
Germany,Technology,Bard,93.07,9459,2024,45-54,SME,,
France,Technology,Stable Diffusion,25.87,5032,2024,45-54,Startup,,
UK,Technology,Bard,92.04,6152,2024,25-34,SME,,
Australia,Technology,Stable Diffusion,32.35,2942,2023,55+,Startup,,
Germany,Technology,ChatGPT,77.46,1019,2024,55+,Enterprise,,
Australia,Technology,Stable Diffusion,83.2,7275,2024,35-44,Startup,,
Brazil,Technology,Midjourney,10.45,1186,2023,25-34,Enterprise,,
Brazil,Technology,Bard,90.58,9525,2024,45-54,Enterprise,,
Canada,Technology,ChatGPT,78.81,2900,2024,55+,Startup,,
South Korea,Technology,ChatGPT,88.79,361,2023,45-54,Enterprise,,
UK,Technology,Claude,6.53,3934,2024,25-34,Startup,,
France,Technology,ChatGPT,60.95,9009,2024,45-54,Startup,,
USA,Technology,Midjourney,77.12,3601,2023,55+,Startup,,
UK,Technology,Midjourney,73.21,3183,2024,55+,Enterprise,,
China,Technology,ChatGPT,8.81,1234,2023,45-54,Enterprise,,
China,Technology,Midjourney,58.61,2638,2024,45-54,Startup,,
USA,Technology,Midjourney,47.29,5815,2024,55+,SME,,
South Korea,Technology,Midjourney,25.35,6375,2024,25-34,Startup,,
UK,Technology,Midjourney,57.96,9446,2024,25-34,Enterprise,,
South Korea,Technology,Midjourney,91.9,9246,2024,55+,SME,,
Brazil,Technology,Bard,33.01,8430,2024,18-24,Startup,,
Germany,Technology,ChatGPT,94.81,4541,2024,45-54,Enterprise,,
France,Technology,ChatGPT,13.26,953,2023,18-24,Startup,,
Australia,Technology,Midjourney,48.77,9075,2023,55+,Startup,,
USA,Technology,ChatGPT,5.72,1022,2023,45-54,SME,,
China,Technology,Bard,39.77,3624,2024,25-34,SME,,
Australia,Technology,Midjourney,36.55,1461,2023,35-44,Enterprise,,
China,Technology,Claude,72.73,2641,2024,25-34,Startup,,
UK,Technology,Midjourney,67.76,9284,2023,25-34,SME,,
South Korea,Technology,ChatGPT,0.56,8760,2024,18-24,Startup,,
France,Technology,Stable Diffusion,70.25,7885,2024,45-54,Startup,,
USA,Technology,ChatGPT,99.74,7917,2024,18-24,Enterprise,,
France,Technology,Claude,38.22,743,2024,35-44,Startup,,
Germany,Technology,ChatGPT,47.42,8823,2024,55+,Enterprise,,
South Korea,Technology,Bard,66.72,5399,2024,45-54,SME,,
Australia,Technology,Midjourney,37.81,1898,2024,45-54,Enterprise,,
Canada,Technology,Midjourney,3.42,8726,2024,45-54,SME,,
USA,Technology,ChatGPT,52.34,6155,2024,25-34,SME,,
Australia,Technology,Stable Diffusion,59.76,1204,2024,45-54,Startup,,
Australia,Technology,Midjourney,88.48,5422,2024,18-24,Startup,,
Australia,Technology,Stable Diffusion,29.11,5381,2024,18-24,Startup,,
USA,Technology,ChatGPT,80.89,2573,2024,35-44,SME,,
France,Technology,ChatGPT,73.63,7448,2024,55+,SME,,
UK,Technology,ChatGPT,77.76,4210,2024,35-44,Enterprise,,
Germany,Technology,Midjourney,89.25,7423,2024,45-54,Enterprise,,
Brazil,Technology,ChatGPT,75.39,7676,2024,25-34,Enterprise,,
Germany,Technology,ChatGPT,96.21,3539,2023,25-34,Enterprise,,
USA,Technology,Midjourney,93.25,4402,2024,55+,Enterprise,,
Germany,Technology,ChatGPT,6.32,7931,2024,45-54,Startup,,
South Korea,Technology,Midjourney,83.82,7091,2024,55+,Enterprise,,
Australia,Technology,ChatGPT,60.97,4059,2024,45-54,Startup,,
China,Technology,Midjourney,36.85,2971,2024,35-44,Enterprise,,
Brazil,Technology,Midjourney,26.6,9304,2023,55+,Startup,,
France,Technology,ChatGPT,31.06,6813,2023,55+,SME,,
China,Technology,ChatGPT,52.17,4128,2024,18-24,Enterprise,,
Brazil,Technology,Bard,3.82,3195,2024,55+,Startup,,
Brazil,Technology,Stable Diffusion,83.6,6211,2024,35-44,Startup,,
India,Technology,ChatGPT,35.11,7252,2024,18-24,Enterprise,,
Brazil,Technology,Bard,59.22,9135,2024,55+,SME,,
South Korea,Technology,Midjourney,1.59,1961,2024,25-34,Enterprise,,
India,Technology,Stable Diffusion,73.91,2081,2023,35-44,SME,,
Germany,Technology,ChatGPT,3.33,885,2023,25-34,Enterprise,,
UK,Technology,ChatGPT,5.56,689,2024,25-34,SME,,
South Korea,Technology,Midjourney,61.67,7158,2024,45-54,SME,,
USA,Technology,ChatGPT,80.32,448,2024,25-34,SME,,
South Korea,Technology,ChatGPT,32.82,8912,2024,18-24,Startup,,
Canada,Technology,ChatGPT,38.81,8338,2024,25-34,Startup,,
Australia,Technology,Claude,40.98,3199,2023,35-44,Startup,,
Canada,Technology,Midjourney,71.02,6175,2024,18-24,SME,,
UK,Technology,ChatGPT,87.16,6974,2023,25-34,Startup,,
India,Technology,ChatGPT,40.17,8300,2024,18-24,SME,,
South Korea,Technology,Claude,45.61,8806,2023,45-54,Enterprise,,
France,Technology,Bard,97.0,6392,2024,18-24,Startup,,
India,Technology,Bard,41.02,3825,2024,18-24,Startup,,
Germany,Technology,Bard,45.23,1263,2024,18-24,SME,,
Canada,Technology,Stable Diffusion,31.88,5801,2024,25-34,Startup,,
UK,Technology,Midjourney,48.57,5796,2024,45-54,Startup,,
Brazil,Technology,Bard,49.91,4704,2024,35-44,Startup,,
China,Technology,ChatGPT,76.76,3249,2023,18-24,Enterprise,,
France,Technology,Stable Diffusion,89.91,2671,2024,45-54,Startup,,
Germany,Technology,Bard,57.96,806,2024,55+,SME,,
USA,Technology,Midjourney,89.65,2501,2024,55+,Startup,,
USA,Technology,Bard,55.06,1722,2024,55+,SME,,
India,Technology,Midjourney,10.77,9716,2024,25-34,SME,,
South Korea,Technology,Midjourney,72.67,1667,2024,18-24,SME,,
Canada,Technology,Stable Diffusion,23.15,6487,2024,45-54,Enterprise,,
Brazil,Technology,Midjourney,50.21,1565,2023,25-34,SME,,
Australia,Technology,ChatGPT,65.05,4629,2024,35-44,Startup,,
Canada,Technology,Midjourney,86.66,4992,2024,25-34,Startup,,
India,Technology,Stable Diffusion,78.27,8378,2023,45-54,Startup,,
Australia,Technology,Midjourney,94.88,323,2024,35-44,SME,,
India,Technology,Midjourney,16.1,2512,2024,55+,Enterprise,,
France,Technology,ChatGPT,71.07,7279,2023,45-54,SME,,
UK,Technology,Bard,73.67,6930,2024,25-34,Startup,,
Brazil,Technology,Midjourney,79.7,1405,2023,18-24,Startup,,
Australia,Technology,Stable Diffusion,16.2,5982,2024,45-54,Enterprise,,
UK,Technology,ChatGPT,4.05,3240,2024,35-44,Enterprise,,
France,Technology,Stable Diffusion,44.33,1586,2024,35-44,SME,,
South Korea,Technology,Stable Diffusion,60.73,9091,2024,25-34,SME,,
Australia,Technology,ChatGPT,51.94,903,2024,25-34,Startup,,
Germany,Technology,ChatGPT,59.07,6407,2023,25-34,Enterprise,,
China,Technology,ChatGPT,99.5,8477,2024,55+,Enterprise,,
South Korea,Technology,Stable Diffusion,29.62,5303,2024,25-34,Enterprise,,
Canada,Technology,ChatGPT,82.78,3237,2024,25-34,Startup,,
France,Technology,ChatGPT,87.29,371,2024,45-54,Startup,,
China,Technology,ChatGPT,35.71,3814,2024,55+,Startup,,
India,Technology,Midjourney,5.84,7512,2023,55+,Enterprise,,
